DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;61907.6926248376;SE;gasolinac;VARMA;['BA', 'RN', 'CE', 'SE'];(10, 12);12;12;3424.9126338111955;0.07644392612953449;58.333333333333336;7.901761917599948;33005.056080938615;32318.377802752228;31858.970759780514;32701.047352383324;32424.3742349764;33034.70845352942;33417.00566026191;32175.69662587854;31824.084534339567;32460.414577164607;31467.72888881426;30875.608520063844
serie-desnormalizada;36636.37354144229;SE;gasolinac;VARMA;['RO', 'AL', 'TO', 'SE'];(8, 2);12;12;3373.327751313954;0.08088882014938555;75.0;8.289518099852684;33654.83849174373;32445.74431650268;33398.05425101476;31678.747784804724;30918.01399110257;32082.117047641903;32401.37050738483;31623.591110640093;31038.038138634038;33408.96417961539;32192.81632861645;31089.041699938745
