DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;122073.41710916617;RN;gasolinac;VARMA;['CE', 'SE', 'PB', 'RN'];(10, 2);12;12;5628.436466661785;0.08711158173787781;50.0;7.668522363784586;53814.35498239843;52905.35548728682;52307.54808443091;49878.425740334875;50293.78903910079;50383.86618667819;52662.98928719187;50545.99795064718;51309.7063417609;52601.53532050242;51403.6075975881;51198.17461849572
serie-desnormalizada;95510.77301522622;RN;gasolinac;VARMA;['PB', 'AM', 'PI', 'RN'];(8, 14);12;12;5283.021985268636;0.08390462236288643;58.333333333333336;7.073655757775629;51874.81622774377;54306.37042252515;53258.00430945267;51325.2625635811;52928.78704676772;53352.91971105741;51673.56533573966;50916.08391123933;49640.85204364884;51912.71018869521;51397.41308668534;50708.581777844374
