DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;251542.17869001912;SC;gasolinac;VARMA;['RS', 'BA', 'SE', 'SC'];(12, 13);12;12;17401.198054319695;0.050006688079816806;66.66666666666667;5.1170869511376385;248687.05778187021;243459.7390893812;237095.06556081946;226951.3739938156;235772.00680793627;243548.7228089463;245771.50866450585;239879.64836199148;246676.70162347733;266052.4351661232;256199.79930719783;251604.97194507185
serie-desnormalizada;269398.1437046955;SC;gasolinac;VARMA;['PR', 'BA', 'RJ', 'SC'];(14, 14);12;12;18633.451606209383;0.055355521124804165;66.66666666666667;5.630230958617504;263987.08069909207;248865.58051731376;238870.4550630542;229775.7683336172;233373.6713506893;234319.49637001805;235997.1219046295;235593.35989194905;244966.88421924494;265261.65782556194;248211.78946367037;246566.9234273493
