DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;594.1290269972245;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/normal/AP_normal.pkl;{'p': 13, 'd': 0, 'q': 10};12;12;26.85590263888708;0.381064846432488;50.0;42.50138662996444;20.80029085693034;21.154910025949338;29.999956369456463;27.680485381702347;33.17846891833261;22.13517891718588;24.809948964408225;24.75036833260046;24.00768834810364;26.49741844495936;27.858096244219674;30.067992351639766;-7.617131241946162;2.1767920658384002e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal;497.5830414882494;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal/AP_deseasonal.pkl;{'p': 14, 'd': 0, 'q': 5};12;12;26.951793987385894;0.38076336017473816;58.333333333333336;42.618998687079866;22.74053846097313;22.247139317505514;28.267899942953367;28.193489353279325;32.42529015439368;25.577399370361164;24.986492781791256;20.84567238287597;24.078825922679307;26.453830756259293;26.855712117727663;29.628399564873163;-7.617131241946162;2.1767920658384002e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-log;622.73293227381;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal_log/AP_deseasonal_log.pkl;{'p': 4, 'd': 1, 'q': 10};12;12;28.141882976604265;0.39730237247032335;50.0;47.324776101635265;22.503262033323562;22.030659591817887;22.69779659539723;22.00864950435763;26.70265607775109;23.009185083225237;25.894710562951065;24.7222607607516;23.598531423606282;24.79441599501074;23.733081695289055;24.993910761280517;-7.523136431584484;3.7447699986957534e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-diff;208.71658664718498;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal_diff/AP_deseasonal_diff.pkl;{'p': 4, 'd': 0, 'q': 11};12;12;27.880656189992788;0.3890852617472314;83.33333333333333;45.64541235702587;24.037177850208515;23.07252599291496;26.67135729189597;23.986559237659545;25.968700352572984;24.03866741583947;23.922810594017726;24.98278876942452;24.37428276957467;24.648230593789062;25.133926438770064;24.992164307230635;-9.742920801733193;8.40208597295838e-17;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
diff;825.0991179795673;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/diff/AP_diff.pkl;{'p': 12, 'd': 0, 'q': 7};12;12;28.021153656374864;0.39506539428080956;33.333333333333336;45.34056383079914;21.576083162644437;22.293730966540615;29.199857062391022;25.09320364781586;29.829052439441416;21.274948303523136;23.320743372021333;21.506605793021002;23.915458637279293;27.47045316086925;24.549965107012458;27.458252453209365;-9.742920801733193;8.40208597295838e-17;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log;713.0796017793084;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/log/AP_log.pkl;{'p': 14, 'd': 1, 'q': 7};12;12;27.676509069150253;0.3758147931330373;41.666666666666664;46.05472946526767;20.78429220644131;20.513478211755825;25.533430519370246;25.230002202596665;27.73681199025897;22.9737356659659;26.317439598732285;22.83371309709207;22.864830910132405;26.023477246993384;25.095141975628867;27.695096881955575;-7.523136431584484;3.7447699986957534e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
log-diff;833.7152012597942;AP;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/log_diff/AP_log_diff.pkl;{'p': 14, 'd': 0, 'q': 7};12;12;28.32683106438333;0.38873586181266234;33.333333333333336;47.34814221455905;20.603428113518767;20.923515560661613;25.399091797637155;25.16819838340406;26.50492933449375;21.98094080194918;25.411603469534626;21.32985347898995;22.287271694215782;25.415688398631843;24.170089690972215;27.367337421876247;-9.758308906651731;7.68305895914934e-17;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
