DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;15149.733173270039;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/normal/AC_normal.pkl;{'p': 14, 'd': 1, 'q': 2};12;12;463.55383331461536;0.40900758797311104;25.0;45.14054732719779;449.61426559306966;479.3150146994391;479.57028143237153;488.69657917854147;510.02165181317355;500.0546013975481;498.7391242110025;480.0323057230629;507.1503944652791;502.55755947992867;491.9336296236249;481.8958523657728;-8.671618832524695;4.530206895224401e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal;9769.711070879257;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal/AC_deseasonal.pkl;{'p': 10, 'd': 1, 'q': 14};12;12;447.28617820725765;0.39790439593250393;50.0;43.56789536212235;452.16968895044573;460.5096094533013;448.15955344798726;459.9212754520957;531.0774204972423;573.4137786869738;575.7183870478567;556.8987551692179;529.149465713161;565.4577112461022;483.50262770194286;401.8658484014417;-8.590991302696235;7.287083983840438e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-log;6756.83261234986;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal_log/AC_deseasonal_log.pkl;{'p': 10, 'd': 1, 'q': 13};12;12;462.0486017203734;0.40901058103782123;66.66666666666667;44.96601617969701;445.4274857552956;456.7991063099777;480.71735919170044;467.2364529607554;535.2859346599423;535.2943728931585;546.5009878356524;514.8961180392943;470.77213279231324;535.2114909351071;471.73166639384345;428.381775497505;-8.683265897277424;4.2295394040866235e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-diff;8481.496636421289;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/deseasonal_diff/AC_deseasonal_diff.pkl;{'p': 14, 'd': 1, 'q': 4};12;12;465.10542281830027;0.41001635953736343;58.333333333333336;45.17361300713807;440.44200694679887;470.48969324788055;478.9369928879966;474.66331971225634;529.3873431074618;527.8066006487172;530.6092127525541;509.5027651320512;475.44726358011997;546.2724298903904;471.8562086629676;410.62962480517064;-8.977295435323732;7.472096814553343e-15;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;15396.526980427274;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/diff/AC_diff.pkl;{'p': 14, 'd': 1, 'q': 2};12;12;471.0637344619348;0.41565826106109416;25.0;45.8547586650225;442.0073604646192;470.420195631344;478.34650039213216;489.8188354236;512.3508826113665;503.71210649651766;494.9405342016692;470.42487766616404;494.3634138170676;485.9336436460792;482.3965308262611;468.4507151433209;-10.806262287628412;1.959792676087658e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
log;15173.734001591953;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/log/AC_log.pkl;{'p': 4, 'd': 1, 'q': 6};12;12;464.2252218582499;0.41790701402698854;25.0;45.71068586393381;434.67105080925717;446.65362330409863;476.5053248096869;489.45159095667645;496.3525871840894;492.3266110835627;496.2001880113745;494.98182812053994;496.03514444723595;493.6346755457113;496.4409475925038;495.3268157473832;-8.73464466922354;3.124057943149724e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
log-diff;14751.312335125978;AC;etanolhidratado;ARIMA;./pickle_arima_rolling/etanolhidratado/log_diff/AC_log_diff.pkl;{'p': 14, 'd': 0, 'q': 3};12;12;451.4313422690383;0.39766993975078285;25.0;43.86318546455695;434.51174282334296;461.78102118737036;485.54003739760117;505.20379932660575;544.6132343667493;524.2365869152543;521.4175320169287;505.17775831550716;521.6456282279809;511.5225505125208;503.32611662134707;487.27411945646827;-10.72784171294983;3.0330648110621376e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
