DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
mean;PI;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;4574.947029591463;0.09300930569888793;63.63636363636363;-9.143530666840476;0.8676964365666124;49738.14644747423;49274.63900392807;50098.31421503267;49971.41805387221;50546.058983678646;50977.747409562326;50965.73898586012;50676.44861924786;50689.93407561421;52686.89424437498;51256.24912257389;49094.79682921142
