DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;6681.884387321406;BA;queroseneiluminante;ARIMA-MEAN;;12;12;204.07630373895165;0.44944058938030257;25.0;46.101288827381005;251.98367022256807;208.0075159620249;229.8967610443328;228.24092814568826;210.10273412224007;264.5222378438954;222.7429889856923;225.4760614479141;223.29843227642695;217.04760141727922;259.5415767638618;175.6345348680735
