DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;3.448524911304599e+16;PR;queroseneiluminante;ARIMA-MEAN;;12;12;5.258141763495219;1107271234671177.9;33.333333333333336;27.090457349800516;2.042727044697164;2.678375633782591;3.783611281638378;0.38074314313389546;7.941259754724651;3.9586269604223876;5.217894713734777;2.7680444672608577;14.394466643601419;-2.950363246168958;2.8611882324138485;2.85643724038466
