DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;110339.04249924434;RO;oleodiesel;combination-mean;ARIMA-SARIMA_DS-RF;12;12;4364.874670268264;0.04508367165023152;41.666666666666664;-0.940598531941342;73366.68541599733;75180.18909787686;78584.09620316836;83207.98009494547;87461.54991964418;86463.64648554195;82122.56100360688;80570.77643885842;74990.74418743102;71749.48216055351;69211.29906354348;70239.94149564208
