representacao,RMSE,MAPE,POCID,PBE,derivado
mean_mean,14938.641170974113,0.08491053764859009,77.15003138731953,1.6943745463412072,oleodiesel
som_mean,15028.1057033765,0.08306658171761684,77.77777777777776,1.9140623588245762,oleodiesel
som_mean,14995.39407015807,0.08318194336321488,77.71500313873194,1.9240782088227208,oleodiesel
som_mean,15010.809250978074,0.08423785242965023,77.33835530445698,1.9164716449862846,oleodiesel
som_mean,15084.426734592675,0.08419466675876829,77.33835530445698,1.8812002599067799,oleodiesel
som_mean,15120.048751005672,0.08419197193677828,77.27558066541117,1.9599016640747426,oleodiesel
