representacao,RMSE,MAPE,POCID,PBE,derivado
mean_mean,6860.189487998331,0.5604661573453017,69.80539861895794,-8.978222556888719,querosenedeaviacao
som_mean,6872.499688945949,0.5669634610244917,68.73822975517892,-8.72369665854758,querosenedeaviacao
som_mean,6877.324754325041,0.5672597819982296,68.42435655994979,-8.468066308646227,querosenedeaviacao
som_mean,6888.625970494073,0.5622412652274767,68.7382297551789,-8.491847178804845,querosenedeaviacao
som_mean,6923.6576222944195,0.5656608387810446,68.36158192090394,-7.900582659637827,querosenedeaviacao
som_mean,6903.438360344785,0.5625739985173781,68.67545511613308,-7.923345355224201,querosenedeaviacao
