DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;1295095.7494383634;SP;etanolhidratado;SARIMA;{'p': 4, 'd': 1, 'q': 2, 'P': 5, 'D': 0, 'Q': 5, 's': 12};12;12;109226.23325723507;0.10982025243339232;72.72727272727273;11.324017061490913;0.9495264975208348;614561.0319777966;599326.4568770353;623432.683524776;615161.5178453547;624872.5959321937;665492.0722359904;647336.5217076403;680577.9934669704;638569.4069967394;678399.1249149527;612232.6992738671;601756.2338405242;-3.6450486235884965;0.004955951321412437;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;1300585.9648811466;SP;etanolhidratado;SARIMA;{'p': 1, 'd': 0, 'q': 6, 'P': 5, 'D': 0, 'Q': 4, 's': 12};12;12;109689.28657317515;0.10981596889391776;72.72727272727273;11.221289453958669;0.9493172215125101;623484.2714425778;607500.633211593;620780.2135972404;612005.7503431776;629163.7398903846;663189.5214015966;648978.4667676106;681345.7881199096;637043.3475966159;689015.904208482;606546.8348862416;591470.1561841437;-3.9307708053116603;0.0018197065941962123;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log;1268475.399200692;SP;etanolhidratado;SARIMA;{'p': 6, 'd': 1, 'q': 4, 'P': 5, 'D': 0, 'Q': 5, 's': 12};12;12;106998.41424246936;0.10539416121454846;72.72727272727273;11.017614222970442;0.914491536249078;619632.7463820471;600011.9467292336;625457.3612643897;618984.5365326868;619255.6852471486;668880.3768941927;652634.9715160325;682878.5952050344;641163.0997581278;686347.9658486062;613367.1566445589;599370.1752122281;-3.614039024216231;0.005498234749346734;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
