DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;416061.4455685879;RJ;etanolhidratado;SARIMA;{'p': 3, 'd': 1, 'q': 1, 'P': 4, 'D': 0, 'Q': 1, 's': 12};12;12;26231.14639675117;0.2662179023520093;63.63636363636363;30.90999046623158;1.002617450497913;46129.015320392864;44759.42329431226;44738.04065566043;44436.807072103154;45898.57973355971;45696.0924409515;45960.07154213496;47323.12945008054;45867.89781106512;48072.748409868254;45924.14554283371;45364.10878040673;-4.0929916596786;0.000994683712017965;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;305530.4841216374;RJ;etanolhidratado;SARIMA;{'p': 4, 'd': 0, 'q': 3, 'P': 6, 'D': 0, 'Q': 6, 's': 12};12;12;25633.04922253363;0.25367056622420053;72.72727272727273;29.67774241605257;0.9626474155734045;47690.304002916615;45547.53037465206;44058.44422279713;43959.74976659189;47146.46233987353;47165.41493647124;47205.301646014894;50068.282914626936;46783.65598516425;52110.03777147911;46435.38285061273;41811.99708089358;-6.060625679727494;1.215063338835507e-07;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
log;207393.3030225807;RJ;etanolhidratado;SARIMA;{'p': 1, 'd': 1, 'q': 4, 'P': 4, 'D': 0, 'Q': 1, 's': 12};12;12;25962.72302337926;0.2657647160085867;81.81818181818181;30.75398821070109;0.9975572553521794;45252.64084241488;44361.025704022824;44723.944638728666;44711.2583898999;45647.18512656477;46026.5749164928;46190.225183987095;47357.597558577734;46369.134010121794;48267.87059996558;46662.96743851133;45841.89586191723;-4.064396150342957;0.0011084228260117752;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
