DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;0.0;MS;queroseneiluminante;ARIMA;{'p': 11, 'd': 1, 'q': 4};12;12;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-;-;-;-;-;-
deseasonal;4.409169309063925e+17;MS;queroseneiluminante;ARIMA;{'p': 14, 'd': 1, 'q': 13};12;12;2.8971650802529116;9895841486032262.0;0.0;inf;-1.3831767173972753;-3.575748013209846;0.7137310191578661;-3.1561736377942147;-2.027779123693194;1.372386428813679;-2.8968023235339952;0.546591827685913;1.4932500108933127;7.544492351010067;-1.2436372549184176;-0.4140498498934382;-4.585116649552155;0.00013757934618731477;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
deseasonal-log;4.212454739245751e+18;MS;queroseneiluminante;ARIMA;{'p': 11, 'd': 1, 'q': 3};12;12;21.360829836230415;8.015969834532536e+16;0.0;-inf;16.442289591120957;10.732164958910014;18.74208488742294;13.382023860357542;9.956938034077343;22.91951350946855;1.220953029997478;11.987020123205614;32.57295722220859;48.30965676583506;10.357024188547179;16.965716428818222;-;-;-;-;-;-;-;-
deseasonal-diff;1.545944367456208e+18;MS;queroseneiluminante;ARIMA;{'p': 11, 'd': 1, 'q': 12};12;12;8.179682742419109;3.3002551831409372e+16;0.0;inf;-3.941919418635128;-8.381409579489981;-3.772816513231035;-8.798756712119882;-7.323863270899803;-4.775879730642906;-12.488871778512038;-7.215524436582463;-5.709001789490394;0.7194910287384992;-12.167879369590274;-12.641049367145552;-7.036264072052807;6.005253651547645e-10;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
diff;0.0;MS;queroseneiluminante;ARIMA;{'p': 8, 'd': 0, 'q': 2};12;12;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-;-;-;-;-;-
log;346.41016151377556;MS;queroseneiluminante;ARIMA;{'p': 9, 'd': 1, 'q': 9};12;12;1.7763568394002505e-15;8.0;0.0;-inf;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;-4.694106359701007;8.632443020843404e-05;3;393;-3.447099431978147;-2.8689225261604263;-2.57070269105012;True
log-diff;346.41016151377556;MS;queroseneiluminante;ARIMA;{'p': 4, 'd': 0, 'q': 5};12;12;1.7763568394002505e-15;8.0;0.0;-inf;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;-;-;-;-;-;-;-;-
