train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;7772.729481995683;0.4296243832416126;54.54545454545455;53.22983093513942;154440.37487708245;0.9473235819485639;4268.54630054295;5286.530550857198;4934.772408552797;4316.046159068375;4748.664665606923;5169.5940665613125;5207.17616601403;5720.461662664079;4982.173536065574;6967.66979865145;6249.772588434302;3750.408201196252;-3.5395529319844123;0.007027531717255416;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
1990-01_2022-02;2022-03_2023-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;1182.619788878753;0.2082061191319882;63.63636363636363;5.878321404588732;18731.330907752446;inf;4042.116485795535;4721.722110730925;3801.0369091183925;3300.6844867139052;4582.179289744725;4530.375210245981;4969.326949530773;5104.328442921143;4096.9847624596605;7111.877898420073;5325.066410988224;3610.747168389292;-3.5276376427531524;0.007305031042611907;11;373;-3.448003816652923;-2.86931999731073;-2.5709145866785503;True
1990-01_2021-02;2021-03_2022-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;3448.0529164441236;0.7499766044659409;81.81818181818181;-70.60850700765108;28272.03417445157;4.4383155145655175;6626.960104280115;8063.916299660035;7369.754897418083;7294.0343514217875;8357.105526250194;7125.960973858029;7521.742049060814;8350.645370378405;7615.840744482458;10193.708697011174;7607.708713970023;5707.5100993566575;-3.4636674937059024;0.00897071464659773;11;361;-3.4485948978753314;-2.86957971128312;-2.571053050314224;True
1990-01_2020-02;2020-03_2021-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;1828.242480728966;0.23834181953920494;54.54545454545455;-9.256698102923641;36177.566617393706;0.8809417282986338;6411.138786750761;6164.679507798372;6133.171327879008;5841.335373814798;7126.455045352193;6897.333512446632;7612.966164737834;8451.442095261897;6920.102237390156;10271.130312156152;7813.694612109855;5281.545372670003;-3.439473175551422;0.009684617009593872;11;349;-3.449226932880019;-2.869857365438656;-2.571201085130664;True
1990-01_2019-02;2019-03_2020-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;2138.417533685237;0.28891319190370396;72.72727272727273;-21.705320132795464;25524.44236326462;0.9037499671636189;7086.885527523675;6575.167580945079;6777.899375523506;7207.233610619529;9180.851417167501;8408.397877575298;8563.051405675022;9682.85255678301;8559.301870258552;12322.552424874002;8826.42599445042;6487.538173961131;-3.2391365047049363;0.01782816639762165;11;337;-3.4499043309021955;-2.870154885338925;-2.5713597190254385;True
1990-01_2018-02;2018-03_2019-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;3197.754108909738;0.26114255872105013;36.36363636363637;28.39132582154673;88484.03735658855;0.6787820557045396;5497.477635834149;5214.884769554084;4991.8751591103355;4469.794760367033;6135.745420012809;6127.520975228188;6091.685378692757;6945.065445109175;5868.918582725181;8553.50108070659;6424.4332285445735;4253.648680068352;-3.2081974457041182;0.019515055325328122;11;325;-3.450632157720528;-2.870474482366864;-2.5715301325443787;True
1990-01_2017-02;2017-03_2018-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;1915.4478554915588;0.2748213675124059;72.72727272727273;28.294483160429028;22851.54736710983;1.1072524260311436;3528.9354728178973;3508.2345910411145;3421.665337820694;2870.2184967431754;4336.45060832693;4196.701385779953;4570.372974338506;5663.178754001408;4101.58196995095;7201.947873229747;5088.179936847424;2720.980124440692;-3.048430984226541;0.030612465662448986;11;313;-3.4514162625887037;-2.8708187088091406;-2.5717136883095675;True
1990-01_2016-02;2016-03_2017-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;5606.642066713533;0.9561233947812369;54.54545454545455;-92.59614847986944;112692.19153328966;4.548761203517378;8607.518133515747;8914.20461223752;9081.649558585423;9605.674207617967;11491.676441591359;10794.461105218354;11621.22021969158;13484.645288929798;11412.499012917633;15028.340986980129;11716.824794137305;10081.367050709043;-2.6508379273803255;0.0829385738546532;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;False
1990-01_2015-02;2015-03_2016-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;2993.175797678652;0.24102028519075916;54.54545454545455;1.3746270532262073;59229.99615680216;0.37158399706922884;11595.461510680216;12319.823205442337;12853.421430471664;10071.904420067805;12803.201947354815;11076.056207422516;10314.8710899525;12348.354663295126;11659.214782897821;14215.822071823139;12894.455565339473;10445.441157359388;-2.5340671429774635;0.10740388392050809;11;289;-3.4531816058796143;-2.871593390724642;-2.5721268156511536;False
1990-01_2014-02;2014-03_2015-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;2620.2830412308112;0.166916612164277;54.54545454545455;4.860710559999278;51766.118796518764;0.3739738041211787;8574.689278946222;8414.560555205366;8045.159814554764;6776.360695600261;9515.320255549806;9358.261570385068;7887.379193552416;10519.609014303715;9269.753479970548;12113.971955831039;10796.5129878849;7656.855796815442;-2.4670979697213182;0.1236863268131081;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;False
1990-01_2013-02;2013-03_2014-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;3100.3240677776844;0.20386728359741438;54.54545454545455;15.03922683653969;61299.504892412486;0.4636470539677514;6490.147612848206;8805.85562876315;8427.770099533938;5928.205781513065;9573.214971941736;7731.345452631111;7349.239495794152;9603.781317742387;6777.566332784798;11227.540388858855;9054.301033952073;5865.722705062809;-2.336768985313329;0.16038324468545534;11;265;-3.4552699038400827;-2.8725092359464526;-2.5726152830188678;False
1990-01_2012-02;2012-03_2013-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;2862.1088881923934;0.32754792526571835;63.63636363636363;-29.805408876806695;45477.62472365059;0.8321735411301204;8863.68451285333;8935.010483997352;9426.864571532804;8949.03407531279;11252.486567542564;11236.435545916487;10696.691905590162;11802.898017293168;10487.707988078811;13913.13359002935;11272.437130964297;7841.384234970492;-2.3596736602069384;0.15344308692428044;11;253;-3.4564641849494113;-2.873032730098417;-2.572894516864816;False
1990-01_2011-02;2011-03_2012-02;SC;etanolhidratado;ARIMA;(17, 1, 24);12;12;14091.649870502551;1.5986362172289106;63.63636363636363;-156.41255172896558;231665.77304759802;3.4689360735365224;20582.699782015934;19867.61543946727;22073.60111849459;24420.962625780267;23695.689812067983;24537.431940226314;25553.23358617293;24723.158414628946;22812.063342819158;25511.969025869093;19892.427178554488;20174.415430048775;-2.2260140842724154;0.196939667301188;11;241;-3.4577787098622674;-2.873608704758507;-2.573201765981991;False
