train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;440.97286546880036;0.37662229164258765;72.72727272727273;41.96564359748926;5284.003954792289;0.9576728854559607;491.05584795951467;473.24093057575124;486.141168408055;491.9131398066181;558.9383361286789;570.4088862114105;587.7360199560452;573.7352374221247;533.7180182935127;571.2091012325808;472.35138186072294;398.82588912376514;-8.381591357978245;2.5016196446758196e-13;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
1990-01_2022-02;2022-03_2023-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;87.0176534865646;0.0992833376936879;72.72727272727273;-1.1202637987492616;1032.5429765828337;inf;528.88975830716;634.8855082639556;616.6773137888451;628.5833224986379;610.6354171124933;535.0549227462119;489.57265126279356;490.12555480048877;387.187487079191;478.06316333574233;421.1300495092251;402.2653194079473;-8.126261937973505;1.1210576280432148e-12;1;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2021-02;2021-03_2022-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;233.39659527960083;0.42986239683421773;45.45454545454545;-10.030649368863383;5566.161273561528;2.938238485379581;577.0875327808941;445.07420900460954;351.11138769842745;396.4902350891865;435.8520392553055;660.3350616027952;660.4647401612324;817.5216951486988;736.0537258859838;783.4986257343006;634.6052619077674;511.041601711842;-8.051659189533696;1.7354859699833247e-12;1;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2020-02;2020-03_2021-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;193.46963272020915;0.439601324250734;81.81818181818181;-20.44567197751647;1563.4668140824112;0.7234095230307228;660.964558654584;631.1492431066318;595.0116742937104;649.9178607391137;668.0493879356535;684.4765481234105;717.0657908742944;753.5437282415966;694.1609323499039;733.6032572249279;643.0589523778116;574.424471890873;-8.075018499414801;1.5136475026964346e-12;1;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2019-02;2019-03_2020-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;86.26119766256836;0.08097579749148523;72.72727272727273;6.26754768196462;1022.6771096422214;0.35169773933648596;574.7634049077118;599.6103663232082;516.5894677227859;586.3820822723926;637.4372975589033;674.0378323171535;684.029950869441;713.7661650390221;680.8765416168403;712.3806416932458;656.1208527139037;607.7247263586668;-7.793284757651943;7.837809688640638e-12;1;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2018-02;2018-03_2019-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;195.89041368215382;0.2036041937951969;72.72727272727273;19.335094205149908;2333.0303399081013;0.7714259427823411;495.9162811325416;559.2983555764838;476.8956114201005;502.5359466959606;497.3166817361253;600.8871956815755;607.5630396695121;689.0973319833679;606.4480241795665;679.6214146966754;567.6140577248359;456.57592725956795;-7.663099786809033;1.6683988373320914e-11;1;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2017-02;2017-03_2018-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;138.90909174711115;0.2388841472946727;54.54545454545455;-10.391433189217631;2753.1342386217416;0.910044512583106;593.1606813368963;583.2867382248697;479.69393633284204;583.3565712916226;623.3482361932507;660.8285349363964;644.5397987761507;717.7415562374727;635.253498055018;694.3181525769294;582.9486560532514;553.391074064458;-7.582052310143477;2.6658896628448917e-11;1;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2016-02;2016-03_2017-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;126.51529510423929;0.17539256421090366;81.81818181818181;-1.2302682475372255;1007.038973845904;0.6738585301517693;730.9108166378683;763.634873759537;600.9539501422879;591.1203560451659;551.1522893664185;629.5332209292814;603.2230086998308;633.706843244945;588.776326834585;690.0321268618483;599.8105275463486;520.8463798993575;-5.112468273444745;1.3231880314005913e-05;6;306;-3.4519023023726696;-2.8710320399170537;-2.57182745012602;True
1990-01_2015-02;2015-03_2016-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;428.435725463697;0.4176485451844966;45.45454545454545;49.069838538772046;10206.51545256731;1.3034425480752505;309.6637696488625;279.2392391553972;282.96629140920555;394.5692655851675;396.5087392141568;418.3617090339558;415.38842256540283;399.8246605907399;297.36377367144723;373.77850959530764;313.4967890557368;249.27492498020703;-7.316409711920688;1.225998214931543e-10;1;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2014-02;2014-03_2015-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;269.28230255912655;1.7190029209394533;45.45454545454545;-85.36024579797015;6601.186172423522;1.0565554646776092;463.0475736462379;512.0602904555678;404.9934263527792;529.2966351054346;577.9917093886728;630.3810874428033;575.0569032081044;605.077548239758;479.27125125226945;598.8172735221981;495.16147912336857;438.50758922570975;-7.07811907167232;4.743292188459572e-10;1;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2013-02;2013-03_2014-02;AC;etanolhidratado;ARIMA;(13, 1, 16);12;12;65.55683867293509;0.10076187739070093;54.54545454545455;3.3788847011368124;1295.1591860301332;0.621573704404802;484.8145333363011;493.66601155697924;456.7130461969267;528.9734308904842;524.7575718516282;552.926650273384;550.0774808844579;527.079994655653;460.67734610848777;537.3581754619689;438.8623067017526;380.34488142759494;-6.906922676746951;1.2404266443009502e-09;1;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
