train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;61938.73303349641;0.26904222183516113;45.45454545454545;22.275833635855548;1470145.3077307658;0.8596271680746449;128876.5758341359;136726.5784262072;155891.9639856758;154931.71743468652;144634.5001864102;136379.45353681923;124672.96842317148;125561.72385190513;124607.85499593212;135791.13737672818;116633.10289745312;115762.92365544538;-4.5215605762482785;0.00017973329177760556;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;25561.67568553338;0.10411036018882186;45.45454545454545;5.072570845038979;604892.8214674777;inf;140347.5421945296;152397.28213095706;158701.24650261065;153684.85443053523;158874.77897042336;150301.93184062536;151578.97690487356;151861.68802283137;141017.7303805145;152550.26330367033;131835.94496121776;123004.15454674656;-4.618311617973642;0.00011949483521411033;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;93448.15304735303;0.5103252541324427;36.36363636363637;-46.059826132316495;2595660.899481908;3.5065059879271923;232641.01732560323;223208.80396687347;224481.66103555556;234969.88264150693;257134.0813681728;271215.11011552566;284950.717501707;289772.99508627085;279549.97728667164;287392.5545290479;266189.5441041987;249240.03360002438;-4.567088009353636;0.00014846643189808737;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;40190.11256760049;0.1596582502773923;81.81818181818181;-13.524653433109837;319194.8391978147;0.41859325339934;240181.77472466682;239719.2557344402;241516.9839439962;256525.53273651967;270088.6429265806;275169.36573237285;274734.8178036389;271584.06857183954;260753.75224048813;271429.3873095594;254374.81469245913;240908.37351594536;-4.328933198085674;0.00039566403158724513;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;12903.067893828467;0.040369252679907174;81.81818181818181;-1.1026261733880558;101811.18299201189;0.09464401095604248;237925.3324203176;240347.60771530634;243629.3442375779;255896.5258024148;272605.5957974485;283085.69200488494;292951.1907551742;293858.27552297874;286764.4887245903;290300.7052226831;273009.33687901584;264242.2637558552;-4.505330907376874;0.0001923242210119476;15;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2018-02;2018-03_2019-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;84288.32353117864;0.3072107009560679;63.63636363636363;33.37977284688341;1338414.285828351;0.8851087570772493;146438.19540367046;140485.41198601725;144578.81540764478;143224.1427107424;145234.74603192855;150526.92942223867;154642.45254791543;155146.7140049967;151780.3310776647;161230.60394706283;147580.297682019;136913.64102479036;-4.24278096392741;0.0005572410567380291;9;327;-3.45050711373316;-2.8704195794076743;-2.571500856923753;True
1990-01_2017-02;2017-03_2018-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;48586.60040782276;0.2529281995728368;72.72727272727273;19.491402061356098;579104.6583017176;0.7401714291788436;82191.95064603133;93056.2732814721;114604.96367374103;129624.84478467732;130187.61316091013;135927.9351712612;122158.89107329163;110381.11381984866;97242.389879432;100834.12989485153;96948.52326864435;97669.79639578654;-4.087041798629272;0.0010174094476016167;9;315;-3.451281394993741;-2.8707595072926293;-2.571682118921643;True
1990-01_2016-02;2016-03_2017-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;148012.1326786705;1.2708343974171943;63.63636363636363;117.6996245231025;2412055.8995993813;3.3911021160730215;79521.53181911318;59884.7943942557;41800.01611628314;32073.776581482507;8666.41702462475;-8260.594708636007;-25790.125260935336;-50495.2464988961;-66442.52767529016;-77383.27867786823;-110114.10607608406;-129909.3977233607;-4.190178668838986;0.00068458228035401;9;303;-3.4521175397304784;-2.8711265007266666;-2.571877823851692;True
1990-01_2015-02;2015-03_2016-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;47680.79574630221;0.29158633753414387;81.81818181818181;13.196942523757357;381411.41357402154;1.2118484014843964;91055.79179658192;98941.59092411649;105322.63894644742;115045.67760560873;124888.15762211673;131188.9843735954;137792.9032471995;145889.1612761593;149655.1563265775;165939.79266115767;164031.86744426686;166253.43188909633;-4.0280923739035055;0.001270348267901035;9;291;-3.4530232710482367;-2.871523926671883;-2.5720897694878424;True
1990-01_2014-02;2014-03_2015-02;MG;etanolhidratado;ARIMA;(24, 2, 1);12;12;15310.391427844914;0.23607727297736025;81.81818181818181;-20.97707824887463;122105.02707476987;0.15580325485528426;69503.92994140528;70233.72917659562;71435.93957031032;75046.52328699977;79893.7492221922;77766.77614311245;81038.28815563579;82280.73019048321;79107.16218166646;92406.24907331669;81674.26252544737;79991.82792993943;-3.9641491945944303;0.0016103196645232457;9;279;-3.4540076534999957;-2.8719557347997178;-2.5723200648758366;True
