train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;30.983712749772845;0.51924610702999;45.45454545454545;34.878834872618604;751.0308192252959;0.95030412154698;29.613532212460417;41.1254466440476;16.70740651948858;40.954907012474685;51.682088818392174;52.356807400265225;38.83629599339435;22.312418245851063;7.3760778368741455;29.890860776656744;9.447345260757519;14.123964178320932;-3.410922159441788;0.010592123509026906;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
1990-01_2022-02;2022-03_2023-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;18.54283770031439;1.077836613545146;18.181818181818183;-11.753464979659235;703.7816272608738;inf;40.6039783335506;43.911648112478446;22.855118867282687;26.04027937751621;43.16178074082876;32.90810432357188;36.259127912124974;19.47537738817377;3.1105278319653102;35.76251426097177;10.086247218211557;27.293595551921815;-3.317609627821175;0.014109440889294824;17;367;-3.448294490928673;-2.869447722240253;-2.570982681065269;True
1990-01_2021-02;2021-03_2022-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;27.368384665330783;1.1927764960799598;27.272727272727273;-49.91934040027358;913.5787388301355;2.3491931571644282;28.901192698652288;26.76111961755433;7.358520382052674;36.95296967481754;55.93887163609123;59.57871009602824;62.8485797677657;44.410797711366484;31.110187040796266;46.048460192434;19.30030508503488;20.248848612728306;-3.2633761520517934;0.01659706882535002;17;355;-3.448905534655263;-2.8697161816205705;-2.5711258103550882;True
1990-01_2020-02;2020-03_2021-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;44.57889634959727;2.4366711674685546;45.45454545454545;-137.54929242846404;1157.4904156949203;2.438354957989814;40.61646574253477;59.965087997752846;50.42618061320113;71.10585058320721;90.51753329298288;87.80655599611623;82.770810262818;75.54349561906871;75.44817532212795;90.60010358407874;48.985579127769114;46.806813116152924;-3.1246258276435768;0.0247836340051008;17;343;-3.449559661646851;-2.8700035112469626;-2.5712790073013796;True
1990-01_2019-02;2019-03_2020-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;34.603119320470206;0.5214796125506047;54.54545454545455;-13.69243251108383;699.1498862104311;0.6428204755448074;52.09910851077717;71.19254552046226;51.958164170090356;80.92346836276337;122.93969734193716;133.67819389910778;114.71662745254976;116.01945625724898;50.29270476280957;77.62721610253305;39.934507233355646;70.83452103342071;-3.9645084162004847;0.0016081932287432107;9;339;-3.4497880749874628;-2.870103829170425;-2.571332495975496;True
1990-01_2018-02;2018-03_2019-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;32.79434308015554;0.316113609809799;18.181818181818183;26.143410902188315;1177.5365184864334;0.5242293594630816;61.4710236338219;72.72557450972586;27.586159024088808;50.79533012037629;63.854622354573365;82.1095504133884;66.96554188242598;60.71504568666889;36.58353686300905;69.9809676409865;28.08624299979497;42.950904814053345;-4.019049233564305;0.0013139837311022591;9;327;-3.45050711373316;-2.8704195794076743;-2.571500856923753;True
1990-01_2017-02;2017-03_2018-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;30.88896161357432;0.7846165301818955;72.72727272727273;-8.801586922949229;384.5416273879691;0.9365903613725233;19.44849679765936;23.783082318164652;11.13276788821355;49.89832703335268;75.32435976107867;84.79036437332522;77.71094043168864;60.83197888968239;37.352683355915076;48.2976494880382;24.679609799189095;24.226315215453965;-2.6980839330498134;0.07437041959322845;17;307;-3.4518314994261337;-2.8710009653519166;-2.571810878948318;False
1990-01_2016-02;2016-03_2017-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;124.09312825335161;4.847460881834189;63.63636363636363;-337.3461016384546;2290.76072319278;5.711446755990113;74.36582455242029;57.526024901600735;59.29029471605466;141.11187706603823;189.22753925405425;214.7312733118172;195.55367818579464;174.6748348752188;194.15677773552346;209.8312396652043;135.86568703502587;98.67589423868145;-2.501558551307289;0.11509557279447213;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;False
1990-01_2015-02;2015-03_2016-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;112.10219348537154;0.35559727465771934;45.45454545454545;44.241576252494816;2673.3877500982826;0.5378128949177708;113.93361824019289;126.87233433515976;75.44080836587835;95.75723653471272;120.0692215436882;117.69759153938864;93.83196540851725;72.5835310554547;84.86311177791227;109.7643946324108;86.19455717628361;89.530886737311;-2.31042641065787;0.16862729403318888;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;False
1990-01_2014-02;2014-03_2015-02;AP;etanolhidratado;ARIMA;(14, 1, 21);12;12;77.60256814266116;0.8941778826224419;45.45454545454545;-75.87327066115583;1884.0517726194246;1.066922953364537;156.54806309707118;127.28619588395134;106.67960896539438;188.62420466621558;204.81497382556296;194.87455819002923;170.50628564854762;128.3667798531973;142.49321202739674;157.81212165203033;151.17592586244862;131.2055273818611;-2.2704374726544847;0.18167977640190192;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;False
