train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1953.1603052405924;0.26613001177510764;54.54545454545455;27.25244246329831;38673.189411377956;0.9103235507824151;4797.299668032225;4664.849550342592;4486.656177344654;4721.987212831127;4039.18107351784;4155.456955513775;3837.354428571324;3737.2883563822916;3514.549537967753;4456.0577100558585;4250.913635936646;3749.0606631721935;-4.497633050679038;0.0001985854713252649;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
1990-01_2022-02;2022-03_2023-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1762.2022938148093;0.21871633668863003;54.54545454545455;20.343741754175053;34855.56023866103;inf;5371.203177304996;4833.36232626128;4904.5494625851425;4362.34424949162;4192.249781375532;4001.4320647392074;3880.8597032299367;3923.177228663602;3683.178702791091;4443.15078977094;4662.914162879904;4199.699494370725;-4.367322346352131;0.0003389544815146478;8;376;-3.4478619826418817;-2.869257669826291;-2.570881358363513;True
1990-01_2021-02;2021-03_2022-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1214.2189989438207;0.22354447412204068;72.72727272727273;-16.778037945204254;14459.41658150296;1.079427570510558;7590.173487870831;6491.638174277444;5712.522802903032;5330.4267274213025;5153.701705476921;5513.373300070814;5779.444359459746;6418.385362633839;6810.2412382698585;7475.498705828533;7199.52623990713;6445.904806153799;-4.238731830868024;0.0005661896882143297;8;364;-3.4484434475193777;-2.869513170510808;-2.571017574266393;True
1990-01_2020-02;2020-03_2021-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1788.1019096887703;0.36295631132879985;54.54545454545455;-0.17821713639069467;35482.29939075608;0.559939023231767;7006.328271105397;5918.530637424106;4906.284026717057;5121.445255196781;4586.9007724733465;4419.007714794112;5041.346215493421;5427.26651236363;5161.592914296526;5950.299489880468;6039.778971859461;5897.75002428488;-4.098679852438976;0.0009734023035313077;8;352;-3.4490648539347544;-2.8697861692116478;-2.5711631253228306;True
1990-01_2019-02;2019-03_2020-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1807.5286308827351;0.33404201860696464;100.0;-23.115080905164948;261.44896121614266;0.869145466508293;8463.113906067843;7129.813506927069;6333.321508948344;6301.438647179434;6640.570816496874;6585.036719057339;7226.743209058422;7379.578739162575;7550.966045535877;8731.36339246725;8244.934278242918;7632.936828473341;-4.371153493534084;0.00033373804574940685;7;341;-3.449673193310592;-2.8700533746644323;-2.5713055939491403;True
1990-01_2018-02;2018-03_2019-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;3930.4675816633817;0.3827577171436663;54.54545454545455;37.33151299807832;78019.98277326245;0.7770085235025657;5068.135344281677;4505.9099162077655;4181.295407166028;4024.884413306925;4472.088586714139;4366.572907455751;4256.366707347698;4535.303639226809;4271.153398135672;4835.3253607668175;4406.872410240206;3811.3009785595546;-4.3606421180601;0.0003482352995888631;7;329;-3.4503836022181056;-2.8703653471616826;-2.571471939191249;True
1990-01_2017-02;2017-03_2018-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1571.2805123240164;0.25915380413171224;36.36363636363637;28.188344694605664;43480.65565370288;0.47490933245227973;2462.475472181426;2535.5143923748064;2284.718238511301;2261.3754269957567;2646.078537224449;2657.1828685459755;2465.0085185986804;2621.4474422575167;2327.3151229916616;2832.3094230715433;2551.543802291156;1992.5913640177566;-4.294844861660414;0.00045343245106558;7;317;-3.451148243362826;-2.8707010565250752;-2.571650950153748;True
1990-01_2016-02;2016-03_2017-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;2267.6100948509766;0.8894704487932542;54.54545454545455;-87.87632684357835;45522.88029624221;0.7207090525385328;3601.251603973078;3595.951510670843;3869.3984351376916;4563.2714413564445;4655.621221243927;5183.606489407479;5014.277019925876;4828.481187170722;4905.744617411772;5307.049294699109;5420.785110120451;4804.98141768278;-2.2598076447395927;0.1852585157093391;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;False
1990-01_2015-02;2015-03_2016-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;1497.4921240649537;0.2673189324421688;81.81818181818181;25.624365318157743;11965.135959584155;0.7495158188554091;4513.066440737169;4372.1884920613875;3666.3098985560173;3061.533225118035;3559.5645707693393;2989.9423359173006;2863.150451139903;3332.4590177340115;2796.047671967488;3748.285794174141;3721.7196458529725;3101.765086092673;-3.050578040891555;0.030433473599763707;10;290;-3.453102162983312;-2.871558538275452;-2.5721082282996433;True
1990-01_2014-02;2014-03_2015-02;AL;etanolhidratado;ARIMA;(3, 1, 22);12;12;815.2225959949099;0.13646432637390632;54.54545454545455;12.040226163739941;16096.391677331725;0.21817538989576502;3095.3814013381134;2962.245028328023;2590.7172784954228;2451.632054521166;2855.4939589526575;2696.322630341571;2641.1581890379166;2750.890942782737;2441.712043923147;3162.4617467710445;2926.9963635744507;2550.639188669288;-2.2189893674819867;0.19942573900055205;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;False
