train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;32551.7254210564;0.18826162582858996;63.63636363636363;20.722172100183638;515213.3186492197;0.9091243960689921;95436.10631350277;93976.51808016797;96924.11036516394;99578.01905905586;101049.9559760008;100800.90300444783;100824.24084150583;99864.22931562355;93760.22852686388;97797.19252698832;87516.19936496372;84338.66150779142;-4.35987979421584;0.00034930955274062515;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;11865.445642811974;0.07425435445668356;72.72727272727273;5.582726914462133;140506.6241531933;inf;105362.10729937667;107249.61985597789;110171.92522366796;109337.64425586138;112965.85996712762;109027.95288539323;110220.26198322809;109844.48660291721;104271.45903872291;109989.36124695106;100527.07240004036;98075.55257345052;-4.5444510004473155;0.00016330199141557128;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;23846.10283746192;0.18227620117211474;36.36363636363637;-16.337289965939622;658974.9451591609;2.90853440209368;128666.71181033608;121657.59794678757;125351.78631256364;127714.66307168458;136837.41915903;140028.71742466022;145194.55044150684;148949.35773292452;143122.97342533455;147920.21125192728;137542.7525538078;132637.8355006134;-4.5124159023384225;0.00018672781159401834;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;21443.67862341804;0.15363883694520197;100.0;-11.057345550423936;1426.5957856713844;0.6129988388681772;134890.75085088427;134450.72035493315;139153.2023082554;142127.09391823207;148291.96418288388;150152.7420735684;151633.3595085595;152380.39593838094;146052.72348213714;149373.54498674208;141056.02024315487;137198.54625620676;-4.473508423529157;0.0002194877729662066;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;12202.925485334883;0.0750739036139501;72.72727272727273;-4.0550994085560035;144507.26241158767;0.3207304271251668;132158.78904043604;130703.09821892735;139158.12797149198;147000.15215885785;155147.7404073478;160402.4960107025;164139.94427466101;165698.3273541308;161661.79580315377;166936.53926984113;159694.80524231697;157779.21061533436;-4.663669636365832;9.842031950018778e-05;15;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2018-02;2018-03_2019-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;30046.16094624689;0.20904591656285496;90.9090909090909;21.576260297989432;120996.67233072851;0.9781756909554502;93912.03993208267;87511.8420695107;92361.91072942346;96938.5060051994;101108.30644374606;105676.0532585307;110968.26493141947;113783.1456064716;110965.03556969886;113464.14070404215;105010.20643481775;102067.60201825974;-4.019464430671229;0.0013119500710188268;15;321;-3.450886958636161;-2.870586350823483;-2.5715897843576827;True
1990-01_2017-02;2017-03_2018-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;35644.747717247716;0.28709035519344933;63.63636363636363;31.76858412811679;565694.8722953992;1.071406698565579;62770.02339687237;61643.89233489827;66268.00330254235;69337.38221077439;69774.45651824602;67996.40583561127;66901.78223398472;64680.454817680635;58956.17947908843;60150.85585248;51760.52543491267;49100.2308400041;-4.067744694095098;0.001094501736671362;15;309;-3.45169128009473;-2.8709394227049154;-2.5717780602423517;True
1990-01_2016-02;2016-03_2017-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;11711.615847119729;0.1022382590971236;90.9090909090909;9.541670340605044;46621.41224038996;0.3141822566179724;82458.0038868525;81674.18419483384;87155.57104604853;82393.30453422677;85566.94534206158;77557.94703515439;72882.42064639392;72212.56017762434;68129.29190282458;74786.01731060617;67627.66011657447;63411.68056667774;-3.4693975108233452;0.00880870583360304;15;297;-3.4525611751768914;-2.87132117782556;-2.5719816428028888;True
1990-01_2015-02;2015-03_2016-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;12149.880622327979;0.10378896873890843;81.81818181818181;1.6391891284719433;96202.35882545536;0.8066271208050836;89167.3944808482;89334.72252752954;93707.85118082505;95930.86930521335;101484.65776671568;102098.30987969278;105111.08817470499;106838.5263700153;106464.63091497732;111523.74843962197;108126.31446040705;108017.15180158091;-3.3145237967907595;0.014241611991608012;15;285;-3.4535050041524245;-2.8717352599720294;-2.5722024776854417;True
1990-01_2014-02;2014-03_2015-02;GO;etanolhidratado;ARIMA;(9, 2, 7);12;12;6671.077219736568;0.0796061318876089;90.9090909090909;-4.398694852968943;26490.824614156885;0.17204828653809795;75468.4013986827;75590.33552890814;76765.29530428867;79526.03660033256;84429.14354366192;84956.85279823573;85991.12745962356;87536.4467215361;85470.4730137305;88786.54089246556;83637.91507440119;81015.90315954704;-3.4840945056555617;0.008405101302881135;15;273;-3.45453261164607;-2.8721859575020017;-2.572442854861866;True
