DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;113243.05561496395;RO;oleodiesel;ARIMA;{'p': 3, 'd': 1, 'q': 11};12;12;5223.9882210813375;0.061475965618941746;50.0;0.12173045415381613;68187.14227499087;72082.97916897396;76274.97492819373;78057.66752394135;83595.54453305896;82984.5766175611;80510.16921818805;75195.8286539262;75500.55349269247;76032.5750616306;77318.5761984085;77587.6258174916;-6.42754892032907;1.7294654249713405e-08;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal;128278.76323765486;RO;oleodiesel;ARIMA;{'p': 9, 'd': 0, 'q': 8};12;12;5917.480774721339;0.06251804141583396;50.0;-1.586694986735013;73830.4650933031;72655.04983726692;78127.59992566242;81652.43402377787;85425.01201432175;84531.20167513978;81908.9173592708;85153.93050259794;82964.34486983839;77649.68818894554;67729.57931116979;67493.59041058432;-8.380894084992416;2.5119054879570437e-13;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
deseasonal-log;133511.1507735252;RO;oleodiesel;ARIMA;{'p': 13, 'd': 1, 'q': 14};12;12;6158.883645222132;0.06226773066311972;50.0;-2.663508934225875;72224.49474252644;70494.20578385919;75892.03429061359;82892.24336559392;88551.84044554077;88291.93763478521;84401.94289394606;86701.08654555552;82935.53298023966;78334.04167298286;70479.45654683055;67877.64112771994;-8.44107507298373;1.76258926671118e-13;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
deseasonal-diff;608064.5072910949;RO;oleodiesel;ARIMA;{'p': 12, 'd': 1, 'q': 5};12;12;33378.644180769305;0.40358652176720566;58.333333333333336;40.29162581398249;65392.4262745369;58092.26105525379;55417.77769917088;54893.36837616901;55295.487116867946;50816.895263942504;45761.76090985618;45369.69091089468;41497.99576820848;34210.099353873484;24040.717741564284;21187.707325002964;-8.286749644457995;4.369885938538459e-13;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;833480.1070271656;RO;oleodiesel;ARIMA;{'p': 3, 'd': 0, 'q': 12};12;12;32769.902899834036;0.4039872070539024;41.666666666666664;40.5159043042587;60332.31434225601;57874.00966581157;57437.357507349014;53740.076893778045;52885.73614944831;48060.56394862673;43710.20189900159;37085.898873543534;34239.367414665205;34121.35215540382;35584.48663541449;34831.471833584044;-7.920735464783421;3.73033451626903e-12;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log;202236.26159357888;RO;oleodiesel;ARIMA;{'p': 14, 'd': 0, 'q': 14};12;12;7996.101433007579;0.07516232269702454;41.666666666666664;-1.6909132930855744;69874.60415569248;65347.63046845919;69075.51548356008;83171.02063181902;94472.46803727692;87599.76442818431;83633.71317767819;88118.05460285227;85905.13185809356;74469.38753956465;67415.70534112104;71002.26732559546;-6.616137673859047;6.200563134825596e-09;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
log-diff;745670.7919164294;RO;oleodiesel;ARIMA;{'p': 4, 'd': 1, 'q': 5};12;12;25710.831953505225;0.3102498931333321;33.333333333333336;31.41040403112753;67614.30357720872;58779.33590327815;56479.24094696109;56757.78601486857;59558.9274518089;52004.84702754215;48217.51234437854;51247.443144055076;50434.95942315629;46601.60737488339;41787.35287704991;44595.64220918742;-7.874056954765938;4.89749496509483e-12;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
