DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;304331.46495404345;MS;oleodiesel;ARIMA;{'p': 13, 'd': 0, 'q': 13};12;12;21030.643061594386;0.08554782991092187;66.66666666666667;8.84007391206111;155755.8743667862;141699.41935055048;147774.3066048559;153122.33981729223;170756.72224868456;170908.03905028605;162485.19807343796;168543.22687172692;150819.71914354304;137094.5776604239;135868.0402495048;152483.07937896674;-5.227536163065181;7.722546656134303e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;297610.77771297604;MS;oleodiesel;ARIMA;{'p': 8, 'd': 0, 'q': 13};12;12;20562.44505511744;0.09166030528663012;66.66666666666667;8.45883308524211;156709.1864901824;145470.65078476677;142858.03494805668;146096.11657505145;163637.8284405808;176075.27914466243;169009.70606620537;170589.0187038422;157859.07262361405;137851.59824105055;138577.98439559044;150301.72206013207;-4.662910237758764;9.874191400598155e-05;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal-log;402165.5374334603;MS;oleodiesel;ARIMA;{'p': 5, 'd': 0, 'q': 11};12;12;22239.740844860356;0.0945028561170424;58.333333333333336;8.843118341718869;156440.1414751953;143626.46468950814;142451.61751752938;154081.24733218167;168684.22402355185;170612.100791197;166111.46066119234;172333.57664558044;159106.34117127693;137910.2924727774;131802.8209688398;144088.56121506137;-4.69318568236145;8.666848181528686e-05;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal-diff;378033.7064904551;MS;oleodiesel;ARIMA;{'p': 8, 'd': 1, 'q': 7};12;12;26089.987902261666;0.12881920261951338;66.66666666666667;12.800096775482142;156566.4710297988;144601.35781487313;135611.69020646255;139323.62639660583;156215.29331939013;164372.47374457543;158134.15935359383;159457.87710727932;145609.48554898513;130502.37997452274;132188.14268574858;144479.6927351725;-12.990408783336585;2.8202835595059094e-24;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;564053.815976381;MS;oleodiesel;ARIMA;{'p': 9, 'd': 1, 'q': 6};12;12;38852.87755308991;0.1936566036547346;66.66666666666667;20.347875876884405;149613.68181149935;136782.59570467676;123574.55522469044;124820.69259244495;132635.72184424195;138205.77938527174;141361.36815330148;138710.68791463788;130465.27249675179;125307.79965332459;130750.68607240905;141881.8211977664;-6.094764813085187;1.016313501926461e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;401377.6044268051;MS;oleodiesel;ARIMA;{'p': 14, 'd': 0, 'q': 14};12;12;22197.340039188886;0.09230194395034702;58.333333333333336;9.590296934579627;153524.1446714925;141295.40062760282;146358.5640180702;150848.1062914823;168735.91127919112;168497.42341819959;161743.37165705;167068.19494507997;150308.17333460986;136099.99470717873;135932.76987238153;151695.59173835395;-5.290081244727408;5.740731287183711e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;364631.5728569107;MS;oleodiesel;ARIMA;{'p': 5, 'd': 1, 'q': 10};12;12;49743.05001247991;0.26185264515431816;83.33333333333333;27.17345522618406;134046.45248431573;126779.99052646177;118875.23650837032;115246.45313471505;119871.06483944887;127515.91345067979;126706.62479468065;124210.58207053345;118476.7710985641;115539.63389455048;121272.47930396345;127252.4907029478;-6.247275361817277;4.54353231284188e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
