train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;10.467922426993027;PE;glp;DWT_catboost_bior2.2;{'iterations': 200, 'learning_rate': 0.04108221952593816, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;1763.5626682833115;0.03204957887859503;100.0;2.5314451538481584;24.474501814914515;1.0361101610453058;44774.232790614704;43339.57587189664;44181.76627004855;45083.05758025707;47223.77199595733;48098.07824962921;46324.1194327717;46026.142596280384;44691.437956589216;47550.7756786038;42834.64988744954;40715.482639788395;[1586.1168493852965, -1531.4327518966384, 1970.969239951446, 3591.085539742933, 1862.9997440426669, 2097.867400370793, 458.34795722829585, 286.812113719614, 373.2576934107856, -383.4695186038007, 2225.976922550464, 1508.2003302116063]
1990-01_2022-02;2022-03_2023-02;9.971867479995126;PE;glp;DWT_catboost_bior2.2;{'iterations': 200, 'learning_rate': 0.209950614881876, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;1269.3512625697451;0.024408429632700634;100.0;0.9707916331625512;13.4159766717963;0.7599387982028248;45010.29901887549;41719.92714850268;44088.19116923262;44828.20796965681;46536.47877461442;47818.37072225884;46027.46413795514;45843.53529463794;44195.30960349638;47631.775962636086;42358.19934063051;40709.91989226265;[1939.882141124508, 107.17068149732222, 988.3124507673856, 1561.567390343189, 635.0176053855757, 2193.9299977411574, 817.7278920448589, -1078.3831246379414, -1134.3911234963816, 1060.6914273639122, -203.6286906305104, -1625.9180822626513]
1990-01_2021-02;2021-03_2022-02;35.286997292001615;PE;glp;DWT_catboost_bior2.2;{'iterations': 200, 'learning_rate': 0.010506238341106701, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;3000.6428749788606;0.058000696349887325;81.81818181818181;-5.4902719770786135;23699.753874116177;1.178441481120122;47693.85515709154;46127.69635102843;47598.21314407282;47931.766751683615;50276.293874139345;50305.41099062121;48778.8562390458;49085.00660715314;47154.71244723211;49949.742974943496;45367.61215654595;43324.912825213185;[403.65027290846047, -1713.0097610284356, -2732.3435740728164, 55.18070831638761, -699.3355441393433, -2248.5849006212084, -3305.4613090458006, -5112.1624071531405, -4215.263167232108, -4158.0273949434995, -3786.209986545946, -2341.304125213188]
1990-01_2020-02;2020-03_2021-02;14.992346250990522;PE;glp;DWT_catboost_bior2.2;{'iterations': 100, 'learning_rate': 0.01037037286267619, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;1280.1772198414076;0.02267287955249585;81.81818181818181;0.9779281604006281;10091.528589074107;0.7781716261492291;46553.264159013015;45570.04464758758;47162.91083434746;47048.16637740825;49408.04878132105;49594.64115374168;47902.56017168808;48409.105567255436;46299.126220644685;49070.62098044988;44562.58111809544;42567.91718247885;[1478.2539609869855, -434.361677587578, -1116.0394543474613, 1602.9314525917507, 2784.6323786789508, 212.4385562583193, 868.5430883119261, 960.2513127445636, -1577.689630644687, 948.1833695501191, 470.50584190455993, -626.1925424788496]
1990-01_2019-02;2019-03_2020-02;8.588627611999982;PE;glp;DWT_catboost_bior2.2;{'iterations': 200, 'learning_rate': 0.2618513954801275, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;2001.2230377051426;0.03826781303128845;72.72727272727273;-0.786373690529401;23666.931121646645;0.8545758299220368;49158.37643917557;44558.579237484184;46455.1298026062;44761.10774421778;48462.253661886614;48302.17688973594;48892.78235038184;48660.13234875849;47660.98049646666;50210.85178864523;45091.98593100082;43940.84246763113;[-4191.356509175566, 1391.6236625158126, 1918.0205573938001, 506.80529578222195, 2490.8640881133833, 1154.511520264059, -840.8222103818407, 974.4636612415125, -1932.552956466665, -1950.8300486452354, -1713.7359310008178, -2224.3497176311357]
