DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;9404.800985983822;SC;querosenedeaviacao;combination-median;ARIMA-SARIMA-VARMA;12;12;865.6872649487085;0.0867598573077229;75.0;9.050791809362051;5259.38108623038;4595.160032096604;4436.423811821724;4403.153175030171;4594.720104509932;4348.439813623121;4512.987901138131;5175.798398691251;5367.48110385016;5918.315660562988;6200.316984921752;5415.831864790302
