DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;81698.9064143174;PI;oleodiesel;knn;{'n_neighbors': 1};12;12;6894.325240388494;0.09369085515387554;72.72727272727273;7.747335384465448;1.6428949953240268;36718.54690164309;44808.1130893911;46693.28823378052;47172.75609445759;48859.367933373665;56476.145579243945;56688.523774995825;54824.86607436559;57138.93172151259;54885.00010112093;54007.7540650133;46421.87277291886
log;126415.7289424528;PI;oleodiesel;knn;{'n_neighbors': 1};12;12;6409.256789159179;0.09524306422889989;54.54545454545455;5.067021843846816;1.6342982430494872;37457.788232444385;45012.98827423701;46769.2862791495;50468.10522901806;52257.05911672789;56929.87827677137;58507.525021248584;57112.13038901319;56152.173970571246;54363.880645156074;57766.275447041124;49466.91912525002
deseasonal;77571.00745308296;PI;oleodiesel;knn;{'n_neighbors': 9};12;12;4916.814070770403;0.07052628048916788;63.63636363636363;5.348453623847201;1.2439640403445387;44153.64675350049;45841.21060561162;47993.30306159593;48444.030813744896;52282.54728481511;55173.7079896242;57589.83020808753;58642.9616257122;55300.89596797143;55971.76322255167;51537.56535128135;47487.82602133306
