DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;27818.304842152484;RS;glp;arma_noresid;{'p': 13, 'd': 0, 'q': 3};12;12;2353.091403909935;0.02873638051110446;72.72727272727273;-0.7469466046514561;0.7902294290971101;68031.47657736411;64105.30678606772;73214.59488230471;75840.55464460184;75201.10411992078;76390.44303162362;70414.88309789043;68232.15563260418;66152.07591885085;63782.16991301136;56623.45462027339;56804.877872721336
log;34514.91235165463;RS;glp;arma_noresid;{'p': 12, 'd': 0, 'q': 10};12;12;2190.3485873154996;0.02682709052200839;63.63636363636363;-0.21206608749145098;0.7299642793879211;67591.97012564626;63222.917352734265;72414.55986017497;74996.21819247588;75140.87148023488;75781.64118683919;69985.53431321989;68437.3552692072;65542.3406390784;63954.56366317579;56650.890326986955;56748.377003018955
deseasonal;37509.65741210634;RS;glp;arma_noresid;{'p': 24, 'd': 0, 'q': 1};12;12;2380.2552743720203;0.029009938703139875;63.63636363636363;-0.5371129338853327;0.7919511489687188;67648.50351891598;63945.776660578034;72307.21414282617;75248.26727793878;76074.79224998152;75738.54493701107;70680.12949497382;68597.66414684849;65340.636052896625;64217.627731938046;56671.86139549342;56625.04516331105
