DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;281268.56837751885;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/normal/RJ_normal.pkl;{'p': 12, 'd': 1, 'q': 2};12;12;19444.128161423516;0.07312704938291181;66.66666666666667;7.466942780365278;212610.33663712392;203638.99857195176;207162.9584095446;208152.29765807852;213781.07879878924;219936.2980244936;212912.00560541195;217614.1576649917;217465.8714727655;218921.6970487124;213129.0327052108;206458.8117185074;-4.120533248472078;0.0008955418607761442;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;229762.55436460153;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal/RJ_deseasonal.pkl;{'p': 6, 'd': 1, 'q': 7};12;12;21154.151140440485;0.08310587736549457;75.0;8.457342246228519;215408.6129836158;204594.43012500304;208290.08828017183;207547.5250918413;214524.31209678133;221011.81237670005;212779.6239252964;217065.17668787556;208522.68865239064;217572.28564859214;204919.08821154086;192235.66031604254;-5.847688913427511;3.650838264542871e-07;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
deseasonal-log;251783.43506967134;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal_log/RJ_deseasonal_log.pkl;{'p': 2, 'd': 1, 'q': 11};12;12;23172.832257666072;0.09260044621160442;75.0;9.405093244983076;213647.62083588942;201742.9180530129;207065.56925947254;205252.55019514315;212857.4377831699;218410.56036919123;209886.62556456574;215244.35310650422;205626.51201495255;214995.91213912363;202941.1825082961;190663.9391594094;-5.873449836948492;3.2000698416647324e-07;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
deseasonal-diff;175909.66526832012;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal_diff/RJ_deseasonal_diff.pkl;{'p': 7, 'd': 1, 'q': 4};12;12;16210.544674594219;0.06050634812197228;75.0;6.137746865647022;218716.9071940875;207435.7595996223;216004.45462175435;210626.1323863038;217969.79862431294;228113.09845884086;215900.84140808042;224490.28600032293;215731.52715785216;221872.5983020399;211715.85896297047;199861.50908527247;-8.594440246079412;7.140433496635261e-14;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
diff;263318.312840744;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/diff/RJ_diff.pkl;{'p': 11, 'd': 1, 'q': 7};12;12;24232.050734607652;0.09507861712820176;75.0;9.69856725889854;211621.82222822838;196896.7253236121;202606.08041411854;200830.73454035335;209749.80544331283;214325.0551817189;204945.92352957354;214391.9159561047;207799.78888095924;213388.7501884767;209313.5588584848;204371.8893845146;-6.353859073318719;2.5713635304003997e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;223074.26806884407;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/log/RJ_log.pkl;{'p': 14, 'd': 1, 'q': 2};12;12;20542.312942348886;0.07828593463300591;75.0;7.972492270434414;211357.93180834592;201545.92739498225;205431.74899007974;205335.5353709641;212196.91924466228;218829.55692201608;211385.67561244543;218269.3559413395;216303.87684369562;218308.41476492494;212332.13013391983;206544.93614003147;-4.124102119613537;0.0008833947614001421;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;188613.23105784823;RJ;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/log_diff/RJ_log_diff.pkl;{'p': 12, 'd': 1, 'q': 4};12;12;17378.89438113256;0.06385004087278952;75.0;6.029836295209734;211049.14240204374;201340.52535365304;202232.8700051894;203212.26704351124;213536.51180428677;223146.65995674217;218575.05630810143;227011.20106451964;228569.4163657304;229594.43095340245;220849.50841057615;212297.0312645281;-6.310553878003872;3.2425823980008645e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
