DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;103901.34605567502;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/normal/ES_normal.pkl;{'p': 8, 'd': 1, 'q': 12};12;12;7188.5162537262695;0.046064653670924716;66.66666666666667;4.150990812255231;105061.99648510848;100337.21068069662;111659.39131702682;109649.1520216027;109705.09177864423;114716.08663282538;107541.62111067459;111279.40513293333;107812.13868783599;104557.03988942622;102893.34016368745;102419.47901629284;-6.13841676145408;8.081020766483912e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;128382.60796795269;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal/ES_deseasonal.pkl;{'p': 9, 'd': 1, 'q': 2};12;12;7107.651065054084;0.046830394204243446;58.333333333333336;4.821748852648626;107195.07478776792;102144.30093328924;107682.45136620053;107129.97448683408;108774.0622759546;113720.44080221845;107843.20373278552;111519.87753591871;104413.55317501747;105190.10636971834;104091.75654330172;98916.21284166325;-5.273430468372362;6.2139562314416805e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-log;95879.33095895777;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal_log/ES_deseasonal_log.pkl;{'p': 9, 'd': 0, 'q': 8};12;12;6634.549368154546;0.04082023672817556;66.66666666666667;3.9159220321449943;106844.04473507991;103358.88440491591;107186.63710914555;109106.87689394174;110666.65446604679;114335.85325215705;108714.91434906216;112159.60774182905;105495.90963311026;107312.49568297087;105814.62144262194;99793.35827936482;-5.307110630594347;5.292970780493413e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-diff;130232.61128386529;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/deseasonal_diff/ES_deseasonal_diff.pkl;{'p': 10, 'd': 1, 'q': 3};12;12;7210.139336796589;0.0464519267813658;58.333333333333336;4.741093158805555;106931.77712530356;102831.26621535979;107358.00611034388;106858.31888391731;109946.72185790766;113146.6443446073;107719.49103425271;111660.52396506807;103910.20170889802;105755.5457807135;104731.65365233678;98854.38970297205;-7.653492902597112;1.7638303397457828e-11;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
diff;147907.527841891;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/diff/ES_diff.pkl;{'p': 13, 'd': 1, 'q': 12};12;12;8186.569895369506;0.05720850166045465;58.333333333333336;5.450446911974565;104487.08119225963;102287.60623491662;108111.00274601206;107007.12835228656;110272.09630660136;111164.8416013364;106980.30547398652;109819.63714329487;104457.07631604827;103877.07274857762;100794.33226792778;100916.92859124186;-5.925030034521429;2.4551826194083897e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;188377.29105321056;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/log/ES_log.pkl;{'p': 12, 'd': 1, 'q': 2};12;12;7451.125630534138;0.051897704284444846;41.666666666666664;4.0825730700685865;105995.16666555307;104034.51754685144;110094.96496467487;109233.66253359921;111787.47426753289;110327.19092895291;108507.50897748143;109191.19255102095;104773.53330954768;105751.21373704553;104412.79966960695;104441.84911765395;-6.149984862391392;7.603472072184783e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;164269.98370876827;ES;oleodiesel;ARIMA;./pickle_arima_rolling/oleodiesel/log_diff/ES_log_diff.pkl;{'p': 12, 'd': 1, 'q': 3};12;12;7578.9864697746525;0.054522808376512445;50.0;4.453199172390969;106570.94765503948;102620.13010910957;109779.33769651681;109863.61101471935;112322.6723557519;110510.39841898368;108214.20032381978;108535.9647795354;103598.26123047949;104968.08921480823;103069.32964253036;103519.15483118228;-5.97594337170935;1.887463266554175e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
