serie,Random Forest (DWT),Mediana,FFORMA,ADE,CREST
ETTM2_0,0.0671527319047272,0.1965750143485803,0.1547457667036594,0.1642375392161796,0.1306289763854501
ETTM2_1,0.0683225972104962,0.2629043590472113,0.2258700297047194,0.2652387523804377,0.2652505694818244
ETTM2_2,0.0581315833890606,0.1591723204886832,0.1597615783918633,0.1738674701141144,0.1569068718978979
ETTM2_3,0.0617096276972844,0.2564831006838488,0.2123201710530117,0.2384520585031433,0.2551426192691405
ETTM2_4,0.0408843458018396,0.0601984508819727,0.0745704032161615,0.0764137439993725,0.0740691326986202
ETTM2_5,0.1842924257918327,0.4279234185676692,0.1872388231305634,0.2666659099408717,0.2250965532817261
ETTM2_6,0.0430088605346397,0.0348908529159443,0.1434373734058545,0.1258077195764925,0.0196509170226891
