serie,Random Forest (CWT),Mediana,FFORMA,ADE,CREST
M4_WEEKLY_DATASET_226,0.1318642832057033,0.0914507112149143,0.0905574223038659,0.0918169826227532,0.1117045646030248
M4_WEEKLY_DATASET_227,0.0313834189001312,0.0590163142089774,0.055223213849786,0.0785544851835668,0.0490312645383532
M4_WEEKLY_DATASET_228,0.1702825482710636,0.0528997986380491,0.0569030593002493,0.0876301093189486,0.0792218073151935
M4_WEEKLY_DATASET_229,0.108771324463833,0.1063277489978769,0.1113059433835369,0.1094981244863283,0.113594973544654
M4_WEEKLY_DATASET_230,0.2797596936251485,0.3278639309689804,0.3176939730034055,0.2806982675596046,0.3294971953070312
M4_WEEKLY_DATASET_231,0.204831062910621,0.2009908197504351,0.1940278489090736,0.2073877564786274,0.1918602185628741
M4_WEEKLY_DATASET_232,0.1517512444434548,0.1507770850977517,0.159147853558491,0.1508491580222464,0.1575976474391622
M4_WEEKLY_DATASET_233,0.1493848362108812,0.1483609375641032,0.1498457793951627,0.1542328417549863,0.14419190934338
M4_WEEKLY_DATASET_234,0.0803910616328928,0.2400005455087437,0.1398958716825323,0.1944338906338661,0.0551156464951666
M4_WEEKLY_DATASET_235,0.063555673340875,0.0692370388529359,0.0664737025901628,0.0912684856746988,0.0692370388529359
M4_WEEKLY_DATASET_236,0.067835808769554,0.0512178622222107,0.054204608879121,0.0664616490305026,0.1230883458267577
M4_WEEKLY_DATASET_237,0.2658964924812279,0.2710536933734863,0.2613188839788264,0.2699181152480864,0.2746339318434436
M4_WEEKLY_DATASET_238,0.0494750935376072,0.0498353098388297,0.049894934472395,0.1284558408743457,0.0498353098388297
M4_WEEKLY_DATASET_239,0.0378051322763067,0.0236845039865953,0.0253062611950805,0.0495901119352552,0.0306818992658688
M4_WEEKLY_DATASET_240,0.0745153091766752,0.1221508445841975,0.0719387057018767,0.103363072321319,0.0855330936130115
M4_WEEKLY_DATASET_241,0.05398675578405,0.07291964533044,0.0690405085179891,0.0805464261655287,0.0977868901029681
M4_WEEKLY_DATASET_242,0.2844813527376905,0.4877825526930754,0.4309274550638339,0.4740167954161469,0.4877825526930754
M4_WEEKLY_DATASET_243,0.1755557409145359,0.209673682494012,0.22239347934168,0.2557097464684171,0.1975089803364529
M4_WEEKLY_DATASET_244,0.0552116565621499,0.0944211893030478,0.0945464267502889,0.1449967008441622,0.0972296639511887
M4_WEEKLY_DATASET_245,0.1844325708011753,0.2129994111809796,0.220228478886919,0.2058367822020996,0.1913646252947095
M4_WEEKLY_DATASET_246,0.0479566679796666,0.0774531746731151,0.0715747323710365,0.0789905117055466,0.0510113785393325
M4_WEEKLY_DATASET_247,0.0197081965739473,0.0161884267071546,0.0172146192758662,0.0195470877753605,0.0213873065360056
M4_WEEKLY_DATASET_248,0.0367507137407267,0.0481108834030986,0.0529217154312632,0.0411241785497484,0.0627104167384853
M4_WEEKLY_DATASET_249,0.0085398788815618,0.0137753120780153,0.0145678614170076,0.0229390139406096,0.0105240001409397
M4_WEEKLY_DATASET_250,0.0489264518098454,0.0491859816948901,0.0451650427251981,0.1136106882971183,0.050328814345313
M4_WEEKLY_DATASET_251,0.0038246291017522,0.0098030727028378,0.008808265371693,0.019801307752314,0.0098030727028378
M4_WEEKLY_DATASET_252,0.0049607922866139,0.0159196359419855,0.0096919158961608,0.0226857618311052,0.0071894643641986
M4_WEEKLY_DATASET_253,0.0044675310400601,0.0048374545993006,0.0040582635225014,0.0137727212224963,0.0038069679843813
M4_WEEKLY_DATASET_254,0.0303058445306352,0.0287509792246015,0.0283228773664472,0.0368461964298392,0.0269653691386634
M4_WEEKLY_DATASET_255,0.0254648743477917,0.0195730463883623,0.0328730563889291,0.0287956188035228,0.0225248838574134
M4_WEEKLY_DATASET_256,0.0020750596193468,0.0028535974513244,0.0027288523038121,0.0564509235676947,0.0036777807652378
M4_WEEKLY_DATASET_257,0.0494247142508839,0.0568694282111239,0.0528250674376528,0.0553937355963466,0.0537263541882579
M4_WEEKLY_DATASET_258,0.1460056542177762,0.151578505276259,0.2092561232172666,0.2019768083087012,0.151578505276259
M4_WEEKLY_DATASET_259,0.2021303583812345,0.2306193653960921,0.2302111990255411,0.3044343349429661,0.2410601235379066
M4_WEEKLY_DATASET_260,0.0253917632610581,0.0203473285609691,0.016485327274275,0.020929465576464,0.0141337742320881
M4_WEEKLY_DATASET_261,0.0016399639316136,0.0012886698046599,0.0037885410598957,0.0108078537897404,0.001492167594127
M4_WEEKLY_DATASET_262,0.2161310647534763,0.2405987172020021,0.2460521680002847,0.2030933675393502,0.2267897105020956
M4_WEEKLY_DATASET_263,0.0647933937879732,0.0634023074228103,0.0657164661170771,0.0653326014353213,0.0674579072208947
M4_WEEKLY_DATASET_264,0.0843896722371786,0.0837372269930406,0.0900080415092829,0.1018466971423883,0.0841041670386793
M4_WEEKLY_DATASET_265,0.0797783126021108,0.0808555469470979,0.0900015742880326,0.0967102895719789,0.0832550653895044
M4_WEEKLY_DATASET_266,0.1216481712367938,0.1237788504244434,0.1354274501960707,0.1108686026080093,0.1509953054705307
M4_WEEKLY_DATASET_267,0.0387412303317398,0.0433163824739709,0.0476782733666686,0.0541604372185179,0.0540386243094949
M4_WEEKLY_DATASET_268,0.0438842285586886,0.0456370161300481,0.0594130545700124,0.068995721013793,0.04945422977601
M4_WEEKLY_DATASET_269,0.0498571622126992,0.0465217636193705,0.0464896009315032,0.0385475755861545,0.049840253912932
M4_WEEKLY_DATASET_270,0.0574376374231237,0.0603810873072053,0.0542607216062654,0.051749030605694,0.0587355673541994
M4_WEEKLY_DATASET_271,0.008017187762137,0.0313252000927396,0.0303920818113686,0.0294436964890733,0.0330364928185435
M4_WEEKLY_DATASET_272,0.0199684758063783,0.0339524083094731,0.0292326358694629,0.0541841640450821,0.0191458686394249
M4_WEEKLY_DATASET_273,0.189016943528749,0.1754594732554868,0.1765517990693992,0.1951441692406483,0.175566570066465
M4_WEEKLY_DATASET_274,0.1073159487665884,0.1210643034983298,0.1332961272257678,0.1250085499926014,0.1182200098921091
M4_WEEKLY_DATASET_275,0.0230773827390679,0.0271622230463643,0.0263776075101417,0.0423373472370618,0.0259014620124765
M4_WEEKLY_DATASET_276,0.0113825148539396,0.0131153282283915,0.0374719050962654,0.0269936530776612,0.0156018915940521
M4_WEEKLY_DATASET_277,0.0380651636825649,0.0444077025225026,0.0440892209023224,0.0548990793831723,0.0426272211275234
M4_WEEKLY_DATASET_278,0.0589052179459218,0.05802017829807,0.0723964070885356,0.0601483420046532,0.0843877959071043
M4_WEEKLY_DATASET_279,0.0144336602142602,0.0144440656139694,0.0140132089177498,0.0389541567213114,0.0114872140787213
M4_WEEKLY_DATASET_280,0.0655938545423901,0.0486143975385695,0.0461103880036103,0.0492761060384561,0.053693446349826
M4_WEEKLY_DATASET_281,0.0084858532475248,0.0095796267282356,0.0096134169060089,0.0244714966037642,0.011055175523768
M4_WEEKLY_DATASET_282,0.0631415262587919,0.0405826912554588,0.063572984866988,0.3392411236674956,0.050445393428817
M4_WEEKLY_DATASET_283,0.0427559367853768,0.0416048303705541,0.0299891359783939,0.0566672347909196,0.0416048303705541
M4_WEEKLY_DATASET_284,0.0231183783407053,0.0259897682617378,0.0293336732153357,0.4383857529914615,0.3486309551239709
M4_WEEKLY_DATASET_285,0.0257881088718587,0.0198761813725891,0.0195332504534291,0.017310415065757,0.0283326874125637
M4_WEEKLY_DATASET_286,0.0185175279426134,0.0401207449336965,0.0431022887912966,0.0440441048996524,0.0343330477991475
M4_WEEKLY_DATASET_287,0.0106389494338444,0.0083318061059049,0.0118099764669163,0.0080767013628055,0.0061105211165541
M4_WEEKLY_DATASET_288,0.0477800147202374,0.0171652047164418,0.043453648179878,0.0241461133331356,0.0388763591196163
M4_WEEKLY_DATASET_289,0.0588150771558705,0.0571740260652984,0.0554135011828541,0.0614176538209529,0.0549626185482673
M4_WEEKLY_DATASET_290,0.1323523669355727,0.1205266710507229,0.116949459952708,0.0798593725593338,0.1269858124002844
M4_WEEKLY_DATASET_291,0.1157514834970223,0.0871418208095321,0.0863068214048231,0.0603397476304598,0.0904494702363147
M4_WEEKLY_DATASET_292,0.1675264927525796,0.158429512176289,0.1520405639638542,0.1565000924526549,0.1617883687492861
M4_WEEKLY_DATASET_293,0.1637110077367706,0.1655994873059268,0.1784705295246163,0.1479502479266715,0.1531801466747226
M4_WEEKLY_DATASET_294,0.100710928436073,0.0941496326402721,0.3615765708319091,0.3181465366098669,0.0883295954014789
M4_WEEKLY_DATASET_295,0.1173723223850001,0.1160280343999789,0.1151185735321097,0.1184278476595639,0.1285166856274356
M4_WEEKLY_DATASET_296,0.0826519208705864,0.0785454114748777,0.0854274832866174,0.1094786508005204,0.0914110956613186
M4_WEEKLY_DATASET_297,0.1196502895509249,0.1229471925423805,0.1216405446239974,0.1406616502001413,0.1757643211415587
M4_WEEKLY_DATASET_298,0.1056037303472489,0.0955933280349152,0.1002392324022085,0.1017882191557962,0.0984217098984869
M4_WEEKLY_DATASET_299,0.110190648537201,0.1090194668096352,0.1094852092665692,0.1271957617482164,0.1189770909763134
M4_WEEKLY_DATASET_300,0.0982363811279542,0.1085069595935912,0.117940971003211,0.082999739970796,0.0911831570770075
M4_WEEKLY_DATASET_301,0.1250484654282018,0.1255149653630306,0.1229296767073697,0.1176077866507344,0.1305477169064527
M4_WEEKLY_DATASET_302,0.1191865935535586,0.1137854828536305,0.1070132192628197,0.1303767270894494,0.1369514580649032
M4_WEEKLY_DATASET_303,0.115906447867797,0.1161819893212918,0.1163519640530346,0.1175447141979663,0.1562794810620486
M4_WEEKLY_DATASET_304,0.125659146267058,0.1348137529254246,0.1204215136189578,0.2163495648916978,0.1768609036936414
M4_WEEKLY_DATASET_305,0.1519671088681072,0.1393099514562884,0.1377061522447836,0.1520976558151955,0.1670922892798129
M4_WEEKLY_DATASET_306,0.119480468263913,0.1099079453359384,0.1057729938331269,0.1063253621370165,0.1005402318612529
M4_WEEKLY_DATASET_307,0.1106139762992468,0.1106796443709755,0.1095158409984132,0.1166717517958445,0.1238659428347326
M4_WEEKLY_DATASET_308,0.1540090504940959,0.1686526188808778,0.1708596652923275,0.1045734574840979,0.1046894246462713
M4_WEEKLY_DATASET_309,0.1773077453947997,0.1881538828966034,0.1902338051212254,0.1513305096435371,0.1236617872036237
M4_WEEKLY_DATASET_310,0.1409890241904279,0.1317925040356816,0.1445504267098938,0.1017866429937991,0.1187086256536458
M4_WEEKLY_DATASET_311,0.1387555581623124,0.1288894566132414,0.1125232663686928,0.0952926039496701,0.0973940787267898
M4_WEEKLY_DATASET_312,0.1491052593523861,0.0580787387380804,0.0645884471835644,0.2528563153987684,0.2754139715417208
M4_WEEKLY_DATASET_313,0.1426053837787826,0.1243117061477682,0.1286387867264349,0.0781622074728574,0.104038231354295
M4_WEEKLY_DATASET_314,0.0663100205592059,0.0667204244658663,0.0699141235885579,0.1052072053563196,0.1060978184764707
M4_WEEKLY_DATASET_315,0.1029492857180288,0.0927675880867665,0.092060436019565,0.080132966199656,0.0782999590413444
M4_WEEKLY_DATASET_316,0.1105515333124507,0.0964371545373521,0.1082763591911522,0.1034695496938489,0.0929523771601723
M4_WEEKLY_DATASET_317,0.2456933199294992,0.1923461897382721,0.1220999763432792,0.0612172576439427,0.0480455820755629
M4_WEEKLY_DATASET_318,0.1084818031309925,0.1446204186659771,0.1524871964876029,0.1110456993607071,0.1446204186659771
M4_WEEKLY_DATASET_319,0.2599090256994182,0.2568862998661824,0.2582905647543366,0.2167419871085003,0.2307497367240865
M4_WEEKLY_DATASET_320,0.0972107435562592,0.0878415112601263,0.0927092849097882,0.0922036004116415,0.0977560447477786
M4_WEEKLY_DATASET_321,0.1270315901057445,0.1270171988048744,0.1370570760566914,0.1034232669056426,0.1229801443856068
M4_WEEKLY_DATASET_322,0.3384391392317455,0.3184346956691813,0.3179965204225606,0.2167683173603179,0.2708675581686864
M4_WEEKLY_DATASET_323,0.2536110808906739,0.2388228566461989,0.2455551692591871,0.2251156260604327,0.2318901657650203
M4_WEEKLY_DATASET_324,0.1556139772662067,0.1408198564833797,0.1322827999054651,0.1447364502887871,0.1442562865157864
M4_WEEKLY_DATASET_325,0.126689458103949,0.1330951240346995,0.1418370810181402,0.1069229375407494,0.1200205210188565
M4_WEEKLY_DATASET_326,0.1715503340309948,0.1701619705047636,0.1773740817724681,0.1366042033577866,0.1701619705047636
M4_WEEKLY_DATASET_327,0.1808175545430812,0.1871058962074155,0.1986784290157567,0.1438153554582666,0.1603677624417576
M4_WEEKLY_DATASET_328,0.1759657802918756,0.164223225115922,0.1810549806639838,0.1070327521019411,0.1243503930392599
M4_WEEKLY_DATASET_329,0.1432861396491474,0.1381104310687964,0.1413318869380534,0.1223588210567601,0.1279636364653346
M4_WEEKLY_DATASET_330,0.1492002309443516,0.1518447838397854,0.1616786195408123,0.1129244312781422,0.1250491820115361
M4_WEEKLY_DATASET_331,0.1246992852735278,0.121826501622173,0.1447746171826429,0.1125852776589105,0.1334489956125208
M4_WEEKLY_DATASET_332,0.1978138103356387,0.1977915063943869,0.2007991739952712,0.1387343713010249,0.1589070885827199
M4_WEEKLY_DATASET_333,0.1842602518016163,0.1979650293740049,0.2160873785245949,0.1594282000778087,0.1828206383986533
M4_WEEKLY_DATASET_334,0.2064337149653004,0.1828745038796002,0.1974794411276313,0.1467761631018368,0.1412915671384911
M4_WEEKLY_DATASET_335,0.1917864874055846,0.2124794734274449,0.2415076733225438,0.1622250300177261,0.1844766316611621
M4_WEEKLY_DATASET_336,0.1886833643258249,0.1892801407156276,0.1891123140202831,0.1689900010336544,0.1842464389316144
M4_WEEKLY_DATASET_337,0.2510755015234907,0.2465996382723285,0.2471540319152514,0.1653561950040415,0.1973842875801388
M4_WEEKLY_DATASET_338,0.1177938001466557,0.0961114053300406,0.0966486157828298,0.1151869536670596,0.2991382083030329
M4_WEEKLY_DATASET_339,0.1908131463020519,0.1793282671177677,0.1763705528208684,0.128255871290268,0.1763676421699905
M4_WEEKLY_DATASET_340,0.0943056227819689,0.1062226953131126,0.1025853253533948,0.098291494655125,0.1062226953131126
M4_WEEKLY_DATASET_341,0.122209545334573,0.0976315625999355,0.1030824110347315,0.0930171107688449,0.0880486422342016
M4_WEEKLY_DATASET_342,0.1211676018094401,0.1238993952313671,0.129719425518543,0.1168461355987478,0.1168071592495447
M4_WEEKLY_DATASET_343,0.1079492209408093,0.1060413082206858,0.1064282878972667,0.1100166224229044,0.1074792459487371
M4_WEEKLY_DATASET_344,0.1237326973418568,0.1241097660310361,0.1264910450880251,0.1250150783607834,0.1034953964071764
M4_WEEKLY_DATASET_345,0.1063046840017802,0.0992549941825512,0.0996701654371533,0.1282757003528503,0.1107623117414283
M4_WEEKLY_DATASET_346,0.0976193288458931,0.0905553786066153,0.0912115115960013,0.0998324675009229,0.0978860503599378
M4_WEEKLY_DATASET_347,0.1548850856122567,0.1361447995968709,0.1351253651856282,0.1427176907438659,0.139714645378453
M4_WEEKLY_DATASET_348,0.0475567802423275,0.0379285040164499,0.0397848503491518,0.1977399847057727,0.0379285040164499
M4_WEEKLY_DATASET_349,0.1106316029453474,0.1328478986428373,0.1366099109686658,0.1174043348528892,0.154144843397769
M4_WEEKLY_DATASET_350,0.2108299588649688,0.1962824032672041,0.1982161421377691,0.1360549940946784,0.1824816258986007
M4_WEEKLY_DATASET_351,0.029452285926726,0.2397336753118397,0.2305557970897543,0.3118073913989674,0.1434605343322008
M4_WEEKLY_DATASET_352,0.1292340836588517,0.121631009049156,0.1449247733888903,0.1704386315907707,0.1226677825266067
M4_WEEKLY_DATASET_353,0.1864618187205205,0.1772532448077907,0.1797913203844308,0.1590299599383524,0.1686034170240179
M4_WEEKLY_DATASET_354,0.0489358126178864,0.1683849801118427,0.3738456051336814,0.2490913599317119,0.2398003752513753
M4_WEEKLY_DATASET_355,0.1516686655339578,0.1397953021693435,0.1219066587971613,0.1360815990441401,0.1241639497339627
M4_WEEKLY_DATASET_356,0.1275797259250274,0.1133300867519357,0.1128997163380547,0.1089137603598367,0.1377373705718096
M4_WEEKLY_DATASET_357,0.1110640092677669,0.1059030649510159,0.1109246287471029,0.0949931648094462,0.098196190247896
M4_WEEKLY_DATASET_358,0.1372634772635376,0.1423030247902226,0.1467388882099335,0.1475950866916491,0.1379725697982275
