DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;BA;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;13775.808116531385;0.5773765403176572;63.63636363636363;-51.27822944251454;0.9923357601294255;29386.62288501892;30699.892154752713;33603.81899201069;38670.8226953116;38445.9326851739;38731.316738105845;39411.31253781663;43445.28023434385;43054.40405915289;47400.6471882921;48044.27577397764;36924.22843348775
svr;BA;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;13363.85437110888;0.5649497253904641;72.72727272727273;-46.73225523160626;0.9505704240385648;33963.57921574292;33038.81576216637;34909.905457984256;33084.330849810816;35780.16993029628;39407.46010130864;39272.95373279092;41570.727263868655;47233.38652176758;43359.49093050009;43167.533072913335;28972.05786870345
ridge;BA;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;13405.009337729352;0.5667598943738449;81.81818181818181;-46.619233295839216;0.9564233212133414;34938.19879254192;32366.856895557;34464.1411357697;32244.557504940603;36848.328411738636;40041.23977927547;38437.92869486694;42373.795408069534;46739.20112084232;43036.659459630864;43590.3339598023;28329.656209037134
linear;BA;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;13406.066850640498;0.566779560207546;81.81818181818181;-46.61511026929291;0.9564812052954973;34951.44468460089;32354.637524519712;34467.59505511102;32233.999921187213;36855.94979733216;40043.260713344025;38432.2618350881;42379.54645468485;46748.18784313089;43014.58112163173;43598.02603370148;28318.656183526255
