serie,Random Forest (DWT),Mediana,FFORMA,ADE,CREST
ANP_MONTHLY_54,0.3122730182240288,0.3011955498716972,0.2924426143680554,0.2880869827199385,0.2651315976227211
ANP_MONTHLY_55,0.1045925758290557,0.1057779591061707,0.1118521905069759,0.1159128201905834,0.1174636530012586
ANP_MONTHLY_56,0.1704077746389265,0.1800659746386719,0.1876876260618578,0.1759144072298761,0.1521591002914632
ANP_MONTHLY_57,0.3408482621684381,0.3213948169102127,0.3218903779205311,0.318831197560769,0.3213948169102127
ANP_MONTHLY_58,0.1488223357903924,0.1489457710873959,0.1486050130816387,0.1479787439229958,0.1508240395832292
ANP_MONTHLY_59,0.2483964314305327,0.2580579745278868,0.258803128630677,0.2647234510104596,0.2580579745278868
ANP_MONTHLY_60,0.0255425382794163,0.0318082300216465,0.0313968942495718,0.0313537871707616,0.0322640646420509
ANP_MONTHLY_61,0.2636703137290506,0.3026587529775564,0.2774902033228559,0.291492085124461,0.2153264134249536
ANP_MONTHLY_62,0.1370008940161673,0.1159038053276834,0.0996375817314991,0.1158200981702106,0.0642601569537719
ANP_MONTHLY_63,0.2554378691519773,0.2888903976859872,0.2716160433538144,0.2784687366149487,0.2983542849219052
ANP_MONTHLY_64,0.4974836615863663,0.4718080445292971,0.4504645649780757,0.4523251986678487,0.4519887958506942
ANP_MONTHLY_65,0.1177263925121196,0.1183966335147632,0.1075566986745862,0.1178498867377275,0.1015646701698241
ANP_MONTHLY_66,0.4442198270005181,0.4461283183687416,0.4414261064488134,0.4454454655206417,0.4456521522246063
ANP_MONTHLY_67,0.0514267749266888,0.0497383947304152,0.0421800169571386,0.0430728779464515,0.0377970213160323
ANP_MONTHLY_68,0.1706517054111412,0.1489254453474539,0.1406134149983204,0.1406201019937883,0.0980847517683893
ANP_MONTHLY_69,0.9829784720268764,0.9523129114812072,0.9916579479691952,0.9751870586108176,0.9523129114812072
ANP_MONTHLY_70,0.123205266259142,0.1396766252374634,0.1409428802461689,0.1434928961970729,0.1396766252374634
ANP_MONTHLY_71,0.2580915247517388,0.2006101778966919,0.1990316718108704,0.1998172244154986,0.219866678908107
ANP_MONTHLY_72,0.0354306936822313,0.0365718745794334,0.0331775683253723,0.0366899640815173,0.0349400900465317
ANP_MONTHLY_73,0.1065959850128777,0.0765238946623674,0.0648110508487773,0.0654176185660691,0.0870583532450246
ANP_MONTHLY_74,0.0928905565503214,0.1027233041506928,0.0959636781751266,0.1078575344686574,0.1027233041506928
ANP_MONTHLY_75,0.0819847192359141,0.0774500883189635,0.0769586141056991,0.0754755249058147,0.0783579236883252
ANP_MONTHLY_76,0.0467566995423967,0.0462627826753089,0.0429228032746047,0.0456589527806655,0.0412325483864837
ANP_MONTHLY_77,1.3921351325528528,1.1166194222633783,1.3070150463491634,1.2489162789728272,1.1166194222633783
ANP_MONTHLY_78,0.4019191420136092,0.3943871856652403,0.3998851466969328,0.3966648145366971,0.3943871856652403
ANP_MONTHLY_79,0.1152760984773106,0.0864248108800179,0.0746743679652307,0.0812913043906522,0.0659139151073926
ANP_MONTHLY_80,0.173129826158525,0.2088241175609297,0.2039405715659486,0.1774057519294605,0.2088241175609297
ANP_MONTHLY_81,0.2911764470940073,0.3113965129582966,0.2946099942175195,0.3038194076115086,0.2578133330111503
ANP_MONTHLY_82,0.7167372464578615,0.4356084126605064,0.4800362969846401,0.4661453504533404,0.4163109186941404
ANP_MONTHLY_83,0.046973945187153,0.044963285213291,0.0408354660252738,0.0455552225837207,0.0410762088180266
ANP_MONTHLY_84,0.043971922713299,0.042267958407775,0.039020132530117,0.0411650165402394,0.0339428178809758
ANP_MONTHLY_85,1.3897295118490742,1.3478952032957974,1.3563777157305177,1.3607953684375156,1.3444560672239785
ANP_MONTHLY_86,0.7451176448536182,0.6997518395826908,0.6949285763192209,0.7017566247811627,0.6997518395826908
ANP_MONTHLY_87,0.0384580583992021,0.0420386040868013,0.0428820420702534,0.0433870934974991,0.0439103108293716
ANP_MONTHLY_88,0.1513922899826797,0.2060245727282131,0.1810213426039942,0.1835863370214934,0.2122076009180159
ANP_MONTHLY_89,0.3444346115596104,0.3406789640188121,0.3057378785727446,0.3347567179053416,0.360371968355877
ANP_MONTHLY_90,0.9383531260762802,0.9555312468911724,0.9521956076151312,0.9568259924989416,0.9555312468911724
ANP_MONTHLY_91,0.0728082935988814,0.0474920345408433,0.0424056043270932,0.0382026713846116,0.0283458780234246
ANP_MONTHLY_92,0.6630029149094663,0.6357071844382366,0.6297646484887972,0.6331654565561985,0.6326003105381068
ANP_MONTHLY_93,0.5638180379762611,0.4958125526351964,0.5174356206711339,0.5086723441211405,0.4925248854218287
ANP_MONTHLY_94,0.0342942851784714,0.042962862661821,0.0371017950238342,0.0377606813731811,0.0394160839824769
ANP_MONTHLY_95,0.0326963165497798,0.0366406165153833,0.0354260707674441,0.0372639230406483,0.0351193511420598
ANP_MONTHLY_96,0.0453949890499611,0.0463387645522741,0.043669681971472,0.0453494704374908,0.0447910660912055
ANP_MONTHLY_97,0.0459544083666695,0.042988333101829,0.0397863141534581,0.0458373770921251,0.0300063393312741
ANP_MONTHLY_98,0.3011626104928797,0.2981462457304913,0.298013710994697,0.2968594979269608,0.349154454275854
ANP_MONTHLY_99,0.0655971223026014,0.0591150399235715,0.056176461713514,0.0574888429488425,0.057264696098221
ANP_MONTHLY_100,0.1397854415570555,0.1226792633061495,0.1212747308670561,0.1224499371061535,0.1285775708089787
ANP_MONTHLY_101,0.4181579766567726,0.4458645747807214,0.4284242007458125,0.4517201421038668,0.4370461357824586
ANP_MONTHLY_102,0.4541978522369257,0.467538550468783,0.4789641303251937,0.475213609191062,0.4446989211028581
ANP_MONTHLY_103,0.0335907108405867,0.0289373423812116,0.0272326864113956,0.0360736555403713,0.0273297295063142
ANP_MONTHLY_104,0.6704401492233923,0.6246823454724403,0.6150347045025576,0.602425908257418,0.6928912739682177
ANP_MONTHLY_105,0.0356800695291305,0.038013428551401,0.0363939758204625,0.036789292590577,0.0365890677120238
ANP_MONTHLY_106,0.0273501334806587,0.0356148548337428,0.0378408866669785,0.0363671406572573,0.0375234918063089
ANP_MONTHLY_107,0.054616420486759,0.0478812697211073,0.0486896330806432,0.0481958345826338,0.0496154212068119
ANP_MONTHLY_108,0.0260272541886603,0.0292543016837757,0.0289969050937985,0.0304897729550909,0.0252155766157006
ANP_MONTHLY_109,0.0334725831200077,0.0317755779896997,0.0309723214349659,0.0326943924728452,0.031591455322146
ANP_MONTHLY_110,0.1046118390101015,0.0561454832846839,0.0579706625341757,0.0494726212974153,0.1161226546278724
ANP_MONTHLY_111,0.2328379661218952,0.228599342665337,0.2219831767774242,0.2198562157744125,0.2334344898774896
ANP_MONTHLY_112,0.0390098281325351,0.0412459566308259,0.0374359046507122,0.0396575086851514,0.0412459566308259
ANP_MONTHLY_113,0.1825857933836938,0.1759832538496419,0.1630534885535588,0.1683688083568816,0.1839898117286031
ANP_MONTHLY_114,0.0466424433299122,0.043137763647229,0.045896895301059,0.0464113951621839,0.0498957258122353
ANP_MONTHLY_115,0.6143499336160702,0.5452845001794584,0.4852725133784892,0.5228175213932714,0.5587356679770557
ANP_MONTHLY_116,0.0582357762355475,0.0550069839105529,0.0566625120548852,0.0506840540761173,0.0569383117218717
ANP_MONTHLY_117,0.0373054077057305,0.0370459680878105,0.0359383514923354,0.0358712033834927,0.0373218064938767
ANP_MONTHLY_118,0.0346882617758297,0.0416538953419315,0.0448860878383785,0.0425064880581974,0.0458405749561812
ANP_MONTHLY_119,0.3106677612114072,0.5225102155290569,0.4928243470217111,0.5364653863306016,0.4948167334359541
ANP_MONTHLY_120,0.0408941986640547,0.0366395147209239,0.0342157046538134,0.0350290928119614,0.0331274827803816
ANP_MONTHLY_121,0.068613343394842,0.0672733159676311,0.0688894935705239,0.0675304027463411,0.0669464225113326
ANP_MONTHLY_122,0.0564368822131488,0.0546456575323667,0.0535591941409713,0.0485745556961342,0.0603402179869114
ANP_MONTHLY_123,0.0420902682586265,0.0388464513308576,0.0337102411658605,0.0343609325432403,0.0312648075464244
ANP_MONTHLY_124,0.2819530632218165,0.2658769327036434,0.2607353974647469,0.2600463816784348,0.2623760780106259
ANP_MONTHLY_125,0.2572716082190778,0.2734498603849657,0.2717691923177445,0.2615484032015571,0.2760264816526419
ANP_MONTHLY_126,0.5568967495566619,0.6188870401321493,0.6223554256309717,0.6190657380843685,0.660717938579248
ANP_MONTHLY_127,0.033473699115302,0.0400914455555787,0.0341791495078811,0.030751995446271,0.0395331317426968
ANP_MONTHLY_128,0.0406504946477667,0.0362484237015664,0.0357609801021606,0.0380000822920548,0.0358860480724786
ANP_MONTHLY_129,0.0395091481921557,0.0385426938813437,0.0352335731078936,0.0355987017646145,0.0366474266969
ANP_MONTHLY_130,0.0560352809475573,0.0509250028328807,0.0486849270707443,0.0490029684000483,0.0521249281430626
ANP_MONTHLY_131,0.0729775206782259,0.0834049614391149,0.0852168619054694,0.084025280510548,0.0832171252591832
ANP_MONTHLY_132,0.2960909554936933,0.2569005319563538,0.2581195115650969,0.2619694169694178,0.2390120069203069
ANP_MONTHLY_133,0.2017286230074189,0.1739494444445704,0.1750212144338165,0.1775836381126586,0.1592786605884825
ANP_MONTHLY_134,0.0554193878965189,0.0619695397742447,0.0591016336111479,0.0662034109177127,0.0637555044012833
ANP_MONTHLY_135,0.4500752310420046,0.4674730864484338,0.4539832327336368,0.4617596783222733,0.4555890881606805
ANP_MONTHLY_136,0.0423726985320707,0.047908137204226,0.0497141678733357,0.0501037287927501,0.0511637047468477
ANP_MONTHLY_137,0.0436484301462042,0.0619053546182176,0.05420222626133,0.0662555656737495,0.0952358955511707
ANP_MONTHLY_138,0.3704529059730435,0.5754966246715937,0.5305240421432751,0.5335761997459885,0.5443911938333569
ANP_MONTHLY_139,0.0355227676076399,0.0319810580105691,0.0331222912678251,0.03295054557665,0.0342756585051028
ANP_MONTHLY_140,0.0466503551810021,0.0461028447564765,0.0469525594453643,0.0492156423309793,0.0461028447564765
ANP_MONTHLY_141,0.4353825151456734,0.3306934895112084,0.3085137593528294,0.307983327133,0.3213827147699023
ANP_MONTHLY_142,0.0828462818906145,0.081010158648808,0.0759603930790367,0.0792586836281683,0.0663698325345539
ANP_MONTHLY_143,0.5214484518819621,0.6512135342707368,0.6095158708032543,0.6378336466826641,0.5922597224164798
ANP_MONTHLY_144,0.0595257977149187,0.0620792407119995,0.0597623491831843,0.0591046778840357,0.0573898254878633
ANP_MONTHLY_145,0.1340500484003459,0.1304753824963646,0.1266082940980187,0.1305553826206146,0.1304753824963646
ANP_MONTHLY_146,0.0866530465689234,0.0743967854219478,0.0686713653902558,0.061710223164024,0.070659791727754
ANP_MONTHLY_147,0.0793370139239893,0.0734803469798693,0.0723457816387993,0.0722760259833241,0.0712474512123312
ANP_MONTHLY_148,0.0442881960170434,0.0424265281457767,0.0428230373833615,0.0413900040478601,0.0453531421527134
ANP_MONTHLY_149,0.5593576967528207,0.6035483081019702,0.5814612351962074,0.6180344214731365,0.5738347857683138
ANP_MONTHLY_150,0.0278881020658317,0.0284489049884188,0.0300358768101282,0.0308747867023523,0.0318466194749914
ANP_MONTHLY_151,0.0403921318099249,0.0413276452524474,0.0420174561002206,0.0410549294146756,0.0416883671202225
ANP_MONTHLY_152,0.0422405773003169,0.0436448787466466,0.0429292149438678,0.0414824025287895,0.0428378593571567
ANP_MONTHLY_153,0.0423113291277601,0.0371772153650071,0.0390974250775505,0.0391171050551833,0.0340859187211817
ANP_MONTHLY_154,0.1681713112918572,0.2956657678395358,0.3017329360903738,0.2987653669881981,0.2977518388604863
ANP_MONTHLY_155,0.1095139417314339,0.1073111765791527,0.105915743569714,0.1096713475520533,0.1067837704195577
ANP_MONTHLY_156,0.1333823009105251,0.1297245125872035,0.1279084849758806,0.1272974907167136,0.1226271389391337
ANP_MONTHLY_157,0.3257342447199644,0.3488707752476159,0.358993456636993,0.3468972221697476,0.35964909685375
ANP_MONTHLY_158,0.0342061381812462,0.038871495769285,0.0398060637834245,0.0387818643467456,0.0439887141562693
ANP_MONTHLY_159,0.06590452859624,0.0618864596873837,0.0601193781029331,0.0648136471557309,0.0503699849376161
ANP_MONTHLY_160,0.2117490962031469,0.1933235884004084,0.1938481322397239,0.1898864350265528,0.2129483108935586
ANP_MONTHLY_161,0.0787957158793782,0.0775489893667049,0.0751381911715711,0.0745513302324628,0.0797974688666837
ANP_MONTHLY_162,0.0863890174361801,0.0619022849079524,0.0672008941490893,0.0610579732407448,0.0587033807824257
ANP_MONTHLY_163,0.0544042361204019,0.0478787760019723,0.0444874654119729,0.045894405124572,0.0478787760019723
ANP_MONTHLY_164,0.0426680113259489,0.0426620542996502,0.0404835444505272,0.0397951583024543,0.0409538458840582
ANP_MONTHLY_165,0.0444528685038228,0.0499782909421821,0.0467006568223976,0.0423379690528466,0.0522603202335185
ANP_MONTHLY_166,0.0355922104598946,0.0339218884952807,0.0342261169439681,0.035599318600292,0.033544561114965
ANP_MONTHLY_167,0.3946147079831836,0.35514211843904,0.356789528157601,0.3526692102133071,0.3503156497026081
ANP_MONTHLY_168,0.0440651058614777,0.0436018674334809,0.0421771928924116,0.043382992080012,0.0419943366342793
ANP_MONTHLY_169,0.1530538359126057,0.0874143578479466,0.0938830051689442,0.091043791244973,0.0865674076803267
ANP_MONTHLY_170,0.0432996472926109,0.0448116289656627,0.045574799068449,0.0417070172278313,0.0484201048805867
ANP_MONTHLY_171,0.0592049785544393,0.0594761938810256,0.057930508251982,0.0588499553847542,0.0746974369897751
ANP_MONTHLY_172,0.1279446332137911,0.1077956643640907,0.1206069716863325,0.1198856035626453,0.1373135285420517
ANP_MONTHLY_173,0.1862969199200494,0.1898769502589769,0.2010339194763058,0.2085011483579117,0.2041166808029544
ANP_MONTHLY_174,0.0579774478930644,0.0548744459451299,0.057711226738935,0.0550944068491275,0.0548744459451299
ANP_MONTHLY_175,0.0310112300677696,0.0343230756758731,0.0342540233839555,0.0353677252008785,0.0313582587028016
ANP_MONTHLY_176,0.1073161316444187,0.1104979189915366,0.0799743785065624,0.0602232544744444,0.1104979189915366
ANP_MONTHLY_177,0.2352613881686741,0.2409298517023027,0.2552750160528949,0.2465812616215587,0.2406437319730981
ANP_MONTHLY_178,0.2529315351322597,0.2301143480610096,0.2194473974424984,0.2147463974528312,0.1988915062190955
ANP_MONTHLY_179,0.0934045920238665,0.0992565777066113,0.0940438364209741,0.097437300491815,0.1076059717052595
ANP_MONTHLY_180,0.08635763457861,0.099468860003073,0.0918515977829125,0.0930892724513021,0.1792324636873356
ANP_MONTHLY_181,0.04190820777686,0.0380403736290966,0.0360750055279347,0.0353325555344613,0.0370958881920224
NN5_WEEKLY_DATASET_0,0.056285198720487,0.052494181991237,0.0902171230793338,0.044823677922539,0.0565000522882583
NN5_WEEKLY_DATASET_1,0.0731621977524314,0.0978185134742777,0.0957371412371467,0.1000279703110237,0.1090359877671405
NN5_WEEKLY_DATASET_2,0.1100042755797139,0.0764729464179918,0.1083154695281646,0.080984390808243,0.0696616459951776
NN5_WEEKLY_DATASET_3,0.0937060045669657,0.0892291275937791,0.0789876134155761,0.0830533542739153,0.084116598474835
NN5_WEEKLY_DATASET_4,0.0968370221246315,0.0962936958838213,0.0991002959387935,0.0955322264269593,0.096789140130564
NN5_WEEKLY_DATASET_5,0.128202830522581,0.1164470058408413,0.119739694765639,0.1214596985108643,0.1164470058408413
NN5_WEEKLY_DATASET_6,0.0814638806215166,0.0876867720989335,0.0924562628572622,0.0966228873435724,0.1203799616696344
NN5_WEEKLY_DATASET_7,0.1068804835297549,0.1112256403975189,0.1222837891145976,0.1120964997663798,0.1228329663184641
NN5_WEEKLY_DATASET_8,0.1315020296977612,0.101238869592568,0.1027860246500375,0.1060206705692671,0.1028847856313993
NN5_WEEKLY_DATASET_9,0.0733659385496224,0.085812625560272,0.1033229945689785,0.0918194893779266,0.1034245031609597
NN5_WEEKLY_DATASET_10,0.0823116698070403,0.1035093407205787,0.1124898796207123,0.1042478321996294,0.1141920341588674
NN5_WEEKLY_DATASET_11,0.2301798531341394,0.1979911244711416,0.1689594262936917,0.1614103563497089,0.1405633071030185
NN5_WEEKLY_DATASET_12,0.1411117851728147,0.1419873637324723,0.1381481651440749,0.1340241313503591,0.1182094087370557
NN5_WEEKLY_DATASET_13,0.1081567789730744,0.1055556325789444,0.0970434256385553,0.0967030970125967,0.0794369682582946
NN5_WEEKLY_DATASET_14,0.0628450780634702,0.0650159065656721,0.069941730246468,0.063039159898192,0.0700020147573199
NN5_WEEKLY_DATASET_15,0.0379758830368187,0.0618427173261292,0.0646100677048191,0.0683897598760673,0.0618427173261292
NN5_WEEKLY_DATASET_16,0.1190816445893561,0.1198156763593037,0.1126967972560975,0.1083371386981959,0.1198156763593037
NN5_WEEKLY_DATASET_17,0.0565461300586395,0.0641191163329025,0.0593472292238296,0.0593056674485102,0.0587676876206434
NN5_WEEKLY_DATASET_18,0.0827927071852326,0.0517971447665418,0.0528402391974666,0.0523795436921457,0.0586063485192974
NN5_WEEKLY_DATASET_19,0.093521962291756,0.0861571032356418,0.0799405787580614,0.0799760494587544,0.070835427542888
NN5_WEEKLY_DATASET_20,0.081670901118041,0.0908170956602892,0.092766703833991,0.0909540351472518,0.0908170956602892
NN5_WEEKLY_DATASET_21,0.0587429734036412,0.0694388654909567,0.0706893995978951,0.0752982090381496,0.0704833879429664
NN5_WEEKLY_DATASET_22,0.2113589976896477,0.1723802644906154,0.1654926217691947,0.1611888869687467,0.1237786825550213
NN5_WEEKLY_DATASET_23,0.1724017758299487,0.1646105852083472,0.1703028408565756,0.1615789076422389,0.1646105852083472
NN5_WEEKLY_DATASET_24,0.1254437573779028,0.0592853189831061,0.0562718098229654,0.0619016860483343,0.0594671875817469
NN5_WEEKLY_DATASET_25,0.1569117533439467,0.1325776874854397,0.1341482736524807,0.1402091126785242,0.1388689400093337
NN5_WEEKLY_DATASET_26,0.1757125559292379,0.1709853951444384,0.1117171087213064,0.1136380821321017,0.2401562874321432
NN5_WEEKLY_DATASET_27,0.144077377889116,0.1300082730173443,0.1297394959361925,0.1305671890705156,0.1223417174895863
NN5_WEEKLY_DATASET_28,0.1191013451556982,0.1029370114747596,0.1029029065229149,0.1055950012779192,0.1010678559595187
NN5_WEEKLY_DATASET_29,0.1426906547907299,0.1507706303506704,0.1882301359302763,0.1563493500861365,0.1507706303506704
NN5_WEEKLY_DATASET_30,0.0744629363015419,0.0822774388029655,0.0775727545509452,0.0820260614955787,0.0677690887604065
NN5_WEEKLY_DATASET_31,0.1670605571140327,0.1712844463485953,0.1620438880422499,0.1716961427231362,0.1712844463485953
NN5_WEEKLY_DATASET_32,0.1879300448504428,0.169604081835671,0.172899529630079,0.1750498502116144,0.169604081835671
NN5_WEEKLY_DATASET_33,0.0937000977339081,0.0940677713134322,0.1027937519206763,0.0953715114345136,0.0940677713134322
NN5_WEEKLY_DATASET_34,0.0936988373580913,0.0899162395800729,0.0835133497559726,0.0851407367036773,0.0927016646410651
NN5_WEEKLY_DATASET_35,0.0974118306487801,0.0834772931725389,0.0861366604862745,0.0909580780696516,0.097722368898848
NN5_WEEKLY_DATASET_36,0.2825221410509972,0.2612191997843868,0.2619648355690511,0.2622488767968872,0.2612191997843868
NN5_WEEKLY_DATASET_37,0.0695508401944333,0.0567098610496805,0.0555984508833294,0.0566760557873809,0.055389669285781
NN5_WEEKLY_DATASET_38,0.0926046219236769,0.0855905261051074,0.0699618549994391,0.0645804057627135,0.0696036865877008
NN5_WEEKLY_DATASET_39,0.1403252399278067,0.1271545416981508,0.1301101934401381,0.1302668712277843,0.1233441301423454
NN5_WEEKLY_DATASET_40,0.1325755051575888,0.1285534761068284,0.1225532979463396,0.1290589545949846,0.1360035555036104
NN5_WEEKLY_DATASET_41,0.0747551217146174,0.0784461814118249,0.0763088525781051,0.0744876298472644,0.0723904879804514
NN5_WEEKLY_DATASET_42,0.101104452001983,0.0994937512679308,0.1013268203774281,0.1010097570742761,0.0967395533181717
NN5_WEEKLY_DATASET_43,0.0671728698695207,0.0552087897201277,0.0538623404565771,0.0520823193562919,0.0537863992380623
NN5_WEEKLY_DATASET_44,0.1069326016179206,0.1145985486221902,0.1140651471852498,0.1146152540139511,0.1123080399851873
NN5_WEEKLY_DATASET_45,0.1316257493647036,0.1252207134410091,0.132865196642904,0.1351540861445372,0.1306123848834631
NN5_WEEKLY_DATASET_46,0.056285198720487,0.051763542304275,0.0938504150081484,0.0463967067362144,0.0420701555526393
NN5_WEEKLY_DATASET_47,0.1298226294274561,0.139755787481914,0.153893506476404,0.139022205309678,0.154055447637577
NN5_WEEKLY_DATASET_48,0.114126186933938,0.0967313013811498,0.0872698904669144,0.0910844972707062,0.1015271669200563
NN5_WEEKLY_DATASET_49,0.0823116698070403,0.1051435070426736,0.1119081876706622,0.1036922272958159,0.1143638831101053
NN5_WEEKLY_DATASET_50,0.1103194898688171,0.1144772794189131,0.1175611648270559,0.1219244240451458,0.1144772794189131
NN5_WEEKLY_DATASET_51,0.0963165136132183,0.0856598720355139,0.101734692282702,0.0949852827181507,0.0895724459809614
NN5_WEEKLY_DATASET_52,0.0910188086676522,0.0821442703294202,0.0818291439240598,0.0824000452756139,0.0821442703294202
NN5_WEEKLY_DATASET_53,0.1643788855383255,0.1340168488699468,0.1423530197257042,0.1397977551627098,0.1175380434567481
NN5_WEEKLY_DATASET_54,0.0695625070945242,0.0586459415944329,0.0788929716947021,0.0597290040028347,0.0587043413685067
