DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;3905.950365997022;TO;glp;VARMA;['MT', 'GO', 'PI', 'TO'];(12, 13);12;12;360.13956168457037;0.04392417857708078;75.0;3.6840063063216917;7497.031520171782;7190.034276459936;7092.263958301011;6933.423457367774;6903.579058499461;7341.805687161615;6619.576244203345;7130.288697513432;6960.912010206888;7242.827230811366;7131.305371010287;7009.980711303095
serie-desnormalizada;3505.784633199586;TO;glp;VARMA;['RO', 'SE', 'AC', 'TO'];(14, 4);12;12;323.31584493007824;0.03837518085134737;75.0;3.0404287587333787;7446.808961604524;7005.345687270056;7186.806765179719;7119.605525591604;6822.461468547261;7482.428134694851;6908.559602159219;6909.466515867592;7430.366260882191;7095.410260030785;7139.763138839581;7074.325007192556
