DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;18595.111907221297;AL;glp;VARMA;['RN', 'BA', 'PB', 'AL'];(9, 11);12;12;1029.2070102547673;0.055978622868096746;58.333333333333336;5.53794270510934;15119.100111420936;14002.00577061837;14876.65712174981;14697.950139649512;14935.672018867515;15646.495839258308;15151.7829616716;14684.85168969795;14465.487084200502;14917.00018906532;14011.562812197242;14036.434856511707
serie-desnormalizada;12077.989198441535;AL;glp;VARMA;['DF', 'PI', 'AM', 'AL'];(13, 6);12;12;835.6793541351522;0.0425112191334463;66.66666666666667;4.313274853244046;15343.357591052665;13669.39854679687;15439.420010007369;14488.877295982571;14843.055335644971;16118.068011142508;15212.818610035501;15145.704235554176;15011.239856018246;15293.593654142298;14404.112051442418;13864.200175910426
