DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;20038.150174453498;PI;glp;VARMA;['MA', 'CE', 'PB', 'PI'];(4, 6);12;12;1385.0043767123677;0.07707123012970142;66.66666666666667;7.834354665705175;14426.515619330803;14250.064509819676;14025.125815442305;14359.710525940238;13843.569692366378;13935.317410015328;13807.13434532566;13638.665347250193;13792.710227129557;13794.621353228733;13863.963174529532;13912.157957232153
serie-desnormalizada;23834.27789244717;PI;glp;VARMA;['AL', 'DF', 'AM', 'PI'];(13, 6);12;12;1318.627605927152;0.07357975179642345;58.333333333333336;7.531712776673402;14561.09462612852;13950.854907102166;14604.051338689027;13890.725459244164;14054.599684670087;14589.678054674172;13763.320169329136;13711.660189291248;13831.195893768083;14072.724927186815;13879.005094018665;13291.1520411007
