DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;2587.6161972875548;AC;glp;VARMA;['RO', 'AM', 'MA', 'AC'];(8, 14);12;12;178.97210614791345;0.04760481258135765;66.66666666666667;4.025504345056083;3039.328990003397;3095.5695342027548;3116.8040464655896;3009.3865012168353;3061.52516635079;3092.142422209782;3038.5007289938426;3069.3807958155276;3106.5716651034086;3191.4027769331524;3117.573050567174;2984.6354637175405
serie-desnormalizada;1017.7471811830168;AC;glp;VARMA;['AP', 'RR', 'RO', 'AC'];(12, 13);12;12;140.6694975441235;0.037466340851557374;83.33333333333333;3.2597630040720915;3181.6584933855147;3020.101440025964;3114.80371143955;3055.1551989322606;3072.5784911448986;3186.509982456072;3009.2561837446374;3117.8438371455645;3079.0316574491026;3292.491607932478;3054.060233817751;3033.9224286170393
