DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;12455.946752875707;GO;glp;VARMA;['MT', 'MG', 'PI', 'GO'];(4, 13);12;12;1723.184447584121;0.026459764109680605;83.33333333333333;2.6333189503363634;49842.95478725816;46039.88573403793;47351.77171385151;46997.06010236306;46542.832839313734;48198.21452078527;45928.19513995046;47459.87661900067;46857.909636582204;47110.77035453439;48055.64370353948;46428.86260020063
serie-desnormalizada;17434.83402725174;GO;glp;VARMA;['PE', 'SC', 'CE', 'GO'];(13, 13);12;12;1608.8207214965735;0.026628648819417556;75.0;1.957581585496908;48526.18408123367;45202.828206170256;49947.81926012209;46905.54559175664;47296.89959724472;51440.523872370744;44547.964231121485;46535.69321709881;48777.06038840468;46546.99102127247;47759.67762035935;47260.55301038331
