DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;149956.2130286436;SP;glp;VARMA;['RS', 'PR', 'MG', 'SP'];(10, 12);12;12;10380.4279884308;0.028306156137295552;66.66666666666667;-1.0913972172585895;267786.84539528325;266020.8858670464;276185.4966786885;274437.12694935995;277717.51277039456;292154.19056451914;282326.9631072513;264965.45229427906;263800.64105519495;265674.3655234944;252285.05164804676;246506.70156938783
serie-desnormalizada;147114.58645992304;SP;glp;VARMA;['MG', 'RJ', 'PR', 'SP'];(10, 12);12;12;10183.558094778697;0.028839289022315247;66.66666666666667;-1.38331086319656;265946.7876094004;263636.1870841597;272956.4775944355;279647.82468963164;281670.56822357525;292133.93186006043;280556.9283404391;270726.28555792547;268597.4177414599;263433.25364784885;254454.90180792028;245427.2845318368
