DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;11123.418145460713;RN;glp;VARMA;['PB', 'BA', 'PE', 'RN'];(9, 10);12;12;616.0379460372313;0.03069172759447555;58.333333333333336;1.7467044060414858;16964.289786075526;16641.648305658306;17171.79772226894;17220.48585417889;17124.10842611679;17555.55788714023;17259.91071336768;17284.757736545933;16481.198878630115;17178.026911950623;16843.076658265825;16084.880187335297
serie-desnormalizada;4705.8953086284555;RN;glp;VARMA;['PB', 'DF', 'MT', 'RN'];(13, 10);12;12;434.326035501909;0.02100644110250452;75.0;1.269845766274002;17303.051146051348;16231.76687023126;17526.10956929057;17097.898249533548;17289.337594941215;18173.20045382096;17136.15942888257;17318.512194728453;16998.583057835127;17053.81787027403;16897.140484106832;15773.3242350292
