DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;316.5693541146615;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;17.34597855392318;0.1412663475178121;58.333333333333336;12.368640711174889;-0.6897191570187924;99.54583965792408;89.97186943127261;91.26934527766309;87.08063000360306;87.27446028788873;89.36366997380277;95.71567474391125;90.34996700646647;85.40345685790355;102.6716939590605;102.95802205286333;95.38323404109254;-8.663604438165644;4.749416313512992e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal;310.5448138511858;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;17.01485443571728;0.14008258784683764;58.333333333333336;11.734253104219587;-0.6258234888400949;101.48664118031834;90.31374548891273;91.5280522989366;86.27818696640858;89.14535654906011;91.58570409721;95.25377060790196;88.26106634451719;83.18086612679372;105.7336748438204;106.78432584816117;95.5226565102105;-7.091392818940621;4.4008767312006586e-10;3;393;-3.447099431978147;-2.8689225261604263;-2.57070269105012;True
deseasonal-log;277.77430425969874;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;18.99664773253412;0.15804871510103174;66.66666666666667;13.45595847996282;-1.026613150594124;99.50786342810514;88.18864220601634;90.9600775491239;85.35558261423722;83.7757427986901;92.53558339473338;93.17030079943598;87.47849087499492;83.18802448722785;101.81417911894052;103.12917908527189;94.02476623588547;-6.4408333312238994;1.609710079487519e-08;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
deseasonal-diff;373.9533576058479;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 7, 's': 12};12;12;17.095052448574947;0.1319868449382707;50.0;8.355212827896244;-0.6411859592360196;105.40521876600036;99.84223087058675;94.71760520677682;87.51714257239155;93.6097290479388;104.41374283036497;102.07415934613333;92.02477408814323;87.90750297953393;109.00401915073027;99.33839971739653;92.29025642599368;-10.065685569679536;1.2981702554106837e-17;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
diff;383.84725905501796;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 7, 's': 12};12;12;21.02356025915543;0.16710094094960337;58.333333333333336;14.273442589302368;-1.482158131213343;102.76408606269706;99.27768456829159;90.8379057984071;82.19698842559961;91.96952812658785;93.52062588553436;96.96011955763926;83.06349306144297;79.40354019168912;103.08153640826784;89.97043348624392;79.66247886961206;-9.864171874982189;4.1564014870693663e-17;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
log;290.49665247626245;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;19.86500202790395;0.163662033799279;66.66666666666667;14.819753491394552;-1.2161244493581993;97.1021390659473;87.55661731664;89.59649339827335;85.285456900575;82.63115569666961;88.81366896267419;92.97206728373747;88.820567712304;84.36239938805687;97.97776970473824;98.14814284003032;92.47842303750255;-8.627269531900087;5.884043002924868e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
log-diff;378.0370471497683;RJ;gasolinadeaviacao;SARIMA;{'p': 2, 'd': 1, 'q': 7, 's': 12};12;12;20.69866666644904;0.16988154701768277;58.333333333333336;14.35236003325259;-1.4060334398009324;98.84955327659321;93.71065099981124;91.78871518602982;82.54198779575407;86.14304470646314;94.77285157904582;97.40850335048391;85.60611701178786;82.0393015111863;100.39933670909511;92.26204962855282;86.18039222294459;-8.818887509630665;1.9009961632832094e-14;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
