DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;14433.669125283548;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;663.666897660133;0.2098824213232103;50.0;-14.300176191463127;-2.5027733096071216;3127.9997647255163;3064.3332534523884;2997.663979899989;3448.448908895283;3821.74815822635;3368.216378279271;3168.797322724854;3460.092551272174;3086.908090436458;2297.944793784476;2838.7977675894317;2190.3884871550345;-5.281949952719681;5.967287097269111e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;16001.304255409774;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;735.4336026477944;0.23139975674752003;50.0;-16.829451499046904;-3.3012893375224257;3153.1661792383675;3206.424458590225;3536.4570272845613;3635.0787258962437;3884.2968483719533;3387.315591386327;3101.335682189336;3135.9648350725806;2984.017670838194;2315.155514200371;2963.828687121996;2384.2004645074912;-4.840420635247028;4.5486945828583895e-05;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal-log;23615.806979011526;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;724.7595632368426;0.22682169920270215;25.0;-13.52375100967469;-3.1773381099159668;3183.918928082878;3073.885452599448;3419.3448335699577;3498.173930573064;3836.2970935529193;3403.9494244899743;3130.592994642875;2972.6155953419848;2988.490953473488;2093.419357938085;2918.2665157364277;2101.922501453191;-4.644196050155284;0.00010699200547217781;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-diff;18787.653116606147;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 9, 's': 12};12;12;862.3206739360517;0.29835193723997055;50.0;-27.52264228331222;-4.913564193252272;2898.1618618047214;3168.2093732218887;3344.743514766881;3881.290036597183;3368.4772790759225;3193.707388035372;3359.6329958284628;3775.4582842838577;3484.07726584557;3259.8937712694515;3730.628003964527;3672.4077500407793;-6.958283290932036;9.305927358809186e-10;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;16386.58853312805;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 1, 's': 12};12;12;753.2853048444214;0.2227601569507717;50.0;-12.7262630866217;-3.5126402155314835;3293.701906211582;3316.406464800945;3377.6476780690755;3655.4887452507314;3887.280266694895;3400.385450068982;3083.418356173606;3229.1111250421936;2803.1679851033223;1948.919958365901;2432.146659149451;1935.9466208462368;-8.529099011978706;1.0494661789778152e-13;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;12708.488632214505;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;584.6477877771293;0.1837364670588838;50.0;-11.17902292424459;-1.718318496905865;2905.0386773253526;2891.734220354479;2792.505464766321;3303.0514344455996;3702.389958834548;3202.5873584489063;3128.317473073867;3334.385044777133;3036.039301499026;2387.625747971194;2918.3087579200833;2262.5237841642515;-5.3293921781973665;4.7580198030859145e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log-diff;10809.331193283471;SC;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 1, 's': 12};12;12;596.393126200737;0.17767536268236192;58.333333333333336;-6.864755038989884;-1.8286354343069307;3058.497156265643;3196.4919793754957;3131.037889098429;3379.837447226907;3611.1815380745793;3166.6066668232174;2873.459645418341;2931.321917266886;2644.4037347525505;2066.8444423722976;2331.980301931587;2081.1333020385555;-8.601234525624369;6.86010878764684e-14;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
