DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;2.2001634253341934e+18;TO;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;10.776965933911937;4.586747561350212e+16;0.0;-inf;-;8.91185894834715;4.594720693951731;10.016873639901874;7.603830058223279;13.961929525374327;16.766555717105092;15.147450530044171;10.949655825783434;8.779151703073197;5.531295762893219;11.184524631141306;8.767658982264257;-8.657568226582649;4.921490919743219e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal;2.4630446281229087e+18;TO;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;13.315263720325518;5.019763207126524e+16;0.0;-inf;-;13.52988358277451;-3.1672693341511167;8.008731105909252;9.449784773879168;22.642457505663454;24.24301493041736;20.181087572624772;5.815776827166216;4.733043787348685;-1.6024872925153009;12.04530062198069;8.334523242803527;-8.678796497082857;4.3424825668268125e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;1.653864253783757e+18;TO;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;10.185985648379141;3.4663536075168652e+16;0.0;-inf;-;5.621907960710598;-4.533781122405783;4.554002454415387;6.241972806473039;20.359198845053747;20.29745421646664;15.399802508391371;1.1087199480951657;-1.7936568769593988;-4.1069013152945555;6.762855574552557;1.5819604485664793;-;-;-;-;-;-;-;-
deseasonal-diff;1.4181229352687196e+18;TO;oleocombustivel;SARIMA;{'p': 3, 'd': 1, 'q': 3, 's': 12};12;12;8.226381253647414;3.0260779264252964e+16;0.0;inf;-;12.187994414990175;-12.944997534445118;0.4807355544135641;-0.5576931104188693;7.487917190709017;13.301053788762713;6.772910976350902;-2.947048653579092;-5.455236369471526;-12.600019943536102;-1.953643608826066;-3.941662171952398;-10.58335328333561;6.815323514749326e-19;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
diff;1.0085949232039242e+18;TO;oleocombustivel;SARIMA;{'p': 3, 'd': 1, 'q': 3, 's': 12};12;12;5.685117854656519;2.2039528828113748e+16;0.0;inf;-;3.238545308904856;-4.965761529608907;-1.7031230801502177;-3.230077783451938;-2.6580676886212555;2.1553200880580747;-1.9196209679864;-4.532924174615699;-6.546264683099206;-10.553262384905846;-7.941427510578075;-9.280706456487792;-11.395832247345673;7.862942530586667e-21;5;391;-3.4471856790801514;-2.868960436182993;-2.5707229006220524;True
log;1.2709954710039823e+18;TO;oleocombustivel;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;6.755736362505973;2.749490012719046e+16;0.0;-inf;-;4.285093714194957;1.990677214860412;5.48109986237651;5.2519919426336195;9.092409152213353;12.460091780153398;10.017670730431806;5.900987728305864;4.216341516148926;3.299352537248266;6.752922841305498;4.512491814469749;-8.727829007836117;3.2521719004562964e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
log-diff;3.011113209981826e+17;TO;oleocombustivel;SARIMA;{'p': 3, 'd': 1, 'q': 3, 's': 12};12;12;1.6750527487967009;6839306104472197.0;0.0;inf;-;1.147524755120779;-2.069868311830441;-1.7440287874089275;-0.3479793921299166;-0.7387818866077076;2.5067546156937937;0.5419546062371303;-1.1663022446367926;-1.8327026861705242;-2.4884839987807315;-1.46680218087854;-2.1723887976513208;-11.79651120426932;9.550846185784094e-22;5;391;-3.4471856790801514;-2.868960436182993;-2.5707229006220524;True
