DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;93203.0984523495;RJ;querosenedeaviacao;combination-median;ARIMA-SARIMA-VARMA;12;12;8577.181277511889;0.09460437521991982;75.0;10.35424429224781;54663.93292020064;51490.60052416555;52113.93115313884;50550.13421542045;54295.26374637568;53124.28992078875;51493.61678893177;51104.43468357045;52306.68117904389;55082.39189883823;55693.820562817695;49690.129361865074
