DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;44198.1844668503;TO;etanolhidratado;VARMA;['MS', 'MG', 'GO', 'TO'];(14, 8);12;12;1355.122663072869;0.3056626395323276;25.0;28.758435908723754;2186.211440482617;2460.7496557703735;2310.448321740374;2296.659786334684;2271.5005002189814;1948.7924165580494;1943.984286025409;2021.7644203532595;2281.6464514280524;2447.6501550458506;2186.7063403294997;1937.1085982386187
serie-desnormalizada;28583.501847340227;TO;etanolhidratado;VARMA;['RO', 'SE', 'PI', 'TO'];(3, 3);12;12;1312.5931998697806;0.2796945928715738;50.0;29.22575933026801;2047.4034697298803;2095.9848530696927;2220.4050840645646;2304.733281015465;2207.007370423682;2197.916703231943;2199.068456660922;2160.1239077728105;2162.6241482442183;2175.4386543693854;2168.6913127382045;2181.349431109344
