DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;207089.39523708113;BA;etanolhidratado;VARMA;['CE', 'SE', 'SC', 'BA'];(5, 8);12;12;11415.12760086294;0.2288734162392594;58.333333333333336;7.749200846851554;36621.470702241146;43649.000149150954;40101.25500760188;39577.49710981601;43543.83277444799;43786.36530422267;39170.250307788396;36644.12032554585;38754.88026888405;39902.721889724184;37819.39249617662;37149.424911364425
serie-desnormalizada;154976.82585241972;BA;etanolhidratado;VARMA;['PE', 'SC', 'DF', 'BA'];(5, 8);12;12;10674.142647032528;0.19602132182761955;66.66666666666667;11.81178040534391;36358.443728590326;44316.9482096821;37566.81314534613;34490.01099048497;38298.794293137886;36639.06150611203;34917.121741925024;35765.482538018914;37863.552233091745;39509.895815784264;40304.70977486375;39695.37176416578
