DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;113835.97780017578;MS;etanolhidratado;VARMA;['SC', 'MG', 'RS', 'MS'];(14, 8);12;12;10381.339782103296;0.32282581804393023;75.0;40.3289978469299;11554.370669997017;10890.892260989322;10669.299720337329;10476.594183487754;10618.619959915177;11146.056943799245;12000.185986213923;12685.228728608767;12444.104949141258;13923.37138205112;12074.054825695472;12508.717572368452
serie-desnormalizada;333126.820057674;MS;etanolhidratado;VARMA;['CE', 'PB', 'RN', 'MS'];(14, 6);12;12;11477.107839762306;0.36235239047492507;33.333333333333336;39.82546814581981;13837.9105938213;12653.425288097236;12701.576984378124;13223.215356401963;12315.34092451578;11353.362907764122;10920.127711255656;10262.547418236294;10908.66350423968;11788.337843311348;10443.811729534118;11772.924099306845
