DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;512021.7397615372;PR;etanolhidratado;VARMA;['MG', 'GO', 'MS', 'PR'];(14, 2);12;12;28226.406314555745;0.22510533444545497;58.333333333333336;21.176847623415266;68076.23622825582;69516.13380534059;67884.3556539022;68842.41578486029;66531.65860199068;64436.30466210949;66419.12562642965;64629.819419695996;67318.12097039817;71021.33968563905;63850.124327426616;65785.02700602442
serie-desnormalizada;607577.8651301459;PR;etanolhidratado;VARMA;['GO', 'RJ', 'MG', 'PR'];(8, 11);12;12;27936.32281367942;0.22599736679693017;50.0;23.04079468876152;60978.60640164772;57431.49477458319;65842.05799273739;69520.51158327675;63556.62390431604;64477.932538792535;69496.81137343158;64354.2177290423;67487.40952562695;70193.43785336011;64931.32255222232;67020.53825315576
