DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;163278.38938914862;DF;etanolhidratado;VARMA;['MS', 'MG', 'PA', 'DF'];(14, 11);12;12;14732.76008252381;0.5933343647433295;75.0;65.22730284169394;7099.449852192472;6678.72385464789;6858.116668398963;7714.011411970847;6031.912746527881;6715.104563212197;6848.306820076106;6738.071782674555;7116.409766700886;7006.346673559923;5889.905238973157;6804.4793565545315
serie-desnormalizada;107404.84841059;DF;etanolhidratado;VARMA;['CE', 'ES', 'MS', 'DF'];(14, 2);12;12;14382.123684944901;0.5791327569276393;83.33333333333333;63.723563751991605;7222.538580769649;6189.33236066153;7322.749190771876;8230.390156785774;6779.5942548244675;5766.124320143663;6599.883892287644;6658.074791226718;7531.5995603568335;8071.47041164582;6954.196324770314;7699.374133253978
