DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;18062.912055054003;PI;etanolhidratado;VARMA;['SE', 'CE', 'BA', 'PI'];(3, 3);12;12;832.0176321058257;0.12882615937426495;50.0;-5.726131433032724;4158.015582782662;4506.083570758879;5203.5521331239115;5881.808822453706;5994.81884859792;5923.303655356756;6112.1281137465885;6225.93870654253;6037.094978975812;5906.833439388799;5989.069807154065;6057.104975776138
serie-desnormalizada;24734.738588103904;PI;etanolhidratado;VARMA;['SE', 'AM', 'TO', 'PI'];(3, 3);12;12;976.495900507033;0.1547801903533155;41.666666666666664;-8.436375902723835;4111.776613669095;4615.6098450183235;5083.436872813752;6215.796788945155;6263.728423614205;6211.089818525945;6387.700973998959;6338.792611681349;6304.721578849053;6209.024861219364;6029.059440844869;5968.057041514614
