DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;63305.744031847;RS;etanolhidratado;VARMA;['SC', 'MS', 'PR', 'RS'];(14, 8);12;12;3475.519959262879;0.393786836894471;58.333333333333336;47.78908022842144;2884.885867379251;2677.909004254779;2852.1832689043868;2860.7109447190346;2776.9467791885036;3009.464516626502;2830.1287137229565;2564.2056061314784;3022.1991239632994;3666.519359762819;3243.3111619324645;3162.422390487909
serie-desnormalizada;78397.70539330789;RS;etanolhidratado;VARMA;['SC', 'DF', 'PE', 'RS'];(14, 14);12;12;3591.1275661084223;0.4106878757006081;50.0;49.64579995237916;2952.6865683011283;2667.840651708811;2694.7601834195325;3036.68528955959;2667.4008838122472;2596.490813762259;2753.9358909867283;2736.558018167387;2652.431686199883;3291.2192752682236;3209.3572241655725;3027.2630255001027
