DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;6172761.655252095;SP;etanolhidratado;VARMA;['GO', 'MG', 'PR', 'SP'];(8, 2);12;12;243048.94209065294;0.31890225329328503;41.666666666666664;14.494552547386844;612548.5369952138;835185.0070046417;840795.9708485669;767159.2676743806;788576.2458700968;394803.39190664794;516816.12493915303;507284.83635994396;435130.5499532713;560596.0626844398;470659.1083085651;600370.1648290561
serie-desnormalizada;1896232.897280665;SP;etanolhidratado;VARMA;['MG', 'PR', 'GO', 'SP'];(8, 2);12;12;104822.28528801366;0.11030553603358623;58.333333333333336;10.539535432576349;612399.1980543842;608621.0202160912;615557.1235766421;630923.7708484198;646116.3140698082;650075.2958354036;649844.5035614228;651375.5162127545;650457.5366618872;653711.8492841005;650474.7916441676;649410.8382257771
