DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;DF;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;16905.728711798536;0.6689606162904852;45.45454545454545;73.94102991181497;1.1971889841499197;4317.387819754858;5244.890329787235;6399.119731146449;7995.385897989211;8136.004039097592;6513.409304680199;5490.068687972293;4493.663135126928;4623.146533171759;3086.6686450757097;2380.430344479042;2397.2826268983263
deseasonal;DF;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;15235.635088536514;0.6055578484524619;81.81818181818181;67.03069041132369;1.0853027643259479;6600.216411486575;5169.504576636033;7483.276952674865;8810.842069365703;7510.740457524211;6766.256639895078;5343.861585645933;5399.822870205806;5630.399188829291;6177.571722959405;5213.218669880702;7168.317147098907
log;DF;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;13984.32335003349;0.5733696045351332;45.45454545454545;61.77562791410083;1.000217353151694;5746.500418424153;3508.899901311631;5718.152268959307;7244.0442287694295;9953.614728339322;9798.585124610227;9576.864481731718;8470.254105246115;8129.957488785333;8330.860124072671;7327.220641552375;5785.979597453624
