serie,CREST,CREST sem agente
ANP_MONTHLY_33,0.0600462294187218,0.0600462294187218
ANP_MONTHLY_34,0.0573018027561008,0.0573018027561008
ANP_MONTHLY_35,0.2042345014019436,0.2042345014019436
ANP_MONTHLY_36,0.1109310111752316,0.1109310111752316
ANP_MONTHLY_37,0.2101739934830474,0.2101739934830474
ANP_MONTHLY_38,0.7529569876033643,0.7529569876033643
ANP_MONTHLY_39,0.0388394931588156,0.0388394931588156
ANP_MONTHLY_40,0.0361990250356333,0.0336154711390545
ANP_MONTHLY_41,0.173927841676798,0.1735604079247112
ANP_MONTHLY_42,0.2940127342495084,0.2940127342495084
ANP_MONTHLY_43,0.0857148706350315,0.085789036461274
ANP_MONTHLY_44,0.6029122444847074,0.6029122444847074
ANP_MONTHLY_45,0.2732091610869067,0.2695125347157576
ANP_MONTHLY_46,0.2200681230838411,0.2200681230838411
ANP_MONTHLY_47,0.1329686523130932,0.1328662169472597
ANP_MONTHLY_48,0.32839075011003,0.32839075011003
ANP_MONTHLY_49,0.2764439133958755,0.2764439133958755
ANP_MONTHLY_50,0.1062770615000665,0.1062770615000665
ANP_MONTHLY_51,0.1738144346630277,0.1676290909631339
ANP_MONTHLY_52,0.1344333878065148,0.1344333878065148
ANP_MONTHLY_53,0.0630367210057969,0.0630367210057969
ANP_MONTHLY_54,0.2651315976227211,0.261246337604061
ANP_MONTHLY_55,0.1174636530012586,0.1207320566509333
ANP_MONTHLY_56,0.1521591002914632,0.1550407974525892
ANP_MONTHLY_57,0.3213948169102127,0.3213948169102127
ANP_MONTHLY_58,0.1508240395832292,0.1508240395832292
ANP_MONTHLY_59,0.2580579745278868,0.2580579745278868
ANP_MONTHLY_60,0.0322640646420509,0.0322640646420509
ANP_MONTHLY_61,0.2153264134249536,0.2263228734217645
ANP_MONTHLY_62,0.0642601569537719,0.07130625124191
ANP_MONTHLY_63,0.2983542849219052,0.2983542849219052
ANP_MONTHLY_64,0.4519887958506942,0.4519887958506942
ANP_MONTHLY_65,0.1015646701698241,0.1015646701698241
ANP_MONTHLY_66,0.4456521522246063,0.4456521522246063
ANP_MONTHLY_67,0.0377970213160323,0.0371817770866321
ANP_MONTHLY_68,0.0980847517683893,0.1054722204810036
ANP_MONTHLY_69,0.9523129114812072,0.9523129114812072
ANP_MONTHLY_70,0.1396766252374634,0.1396766252374634
ANP_MONTHLY_71,0.219866678908107,0.219866678908107
ANP_MONTHLY_72,0.0349400900465317,0.0342085509604627
ANP_MONTHLY_73,0.0870583532450246,0.0869640691199533
ANP_MONTHLY_74,0.1027233041506928,0.1027233041506928
ANP_MONTHLY_75,0.0783579236883252,0.0774500883189635
ANP_MONTHLY_76,0.0412325483864837,0.0412325483864837
ANP_MONTHLY_77,1.1166194222633783,1.1166194222633783
ANP_MONTHLY_78,0.3943871856652403,0.3943871856652403
ANP_MONTHLY_79,0.0659139151073926,0.0659139151073926
ANP_MONTHLY_80,0.2088241175609297,0.2088241175609297
ANP_MONTHLY_81,0.2578133330111503,0.2765092873609604
ANP_MONTHLY_82,0.4163109186941404,0.4143132890511261
ANP_MONTHLY_83,0.0410762088180266,0.0400852201757297
ANP_MONTHLY_84,0.0339428178809758,0.0341407964970771
ANP_MONTHLY_85,1.3444560672239785,1.3540299603385748
ANP_MONTHLY_86,0.6997518395826908,0.6997518395826908
ANP_MONTHLY_87,0.0439103108293716,0.0439103108293716
ANP_MONTHLY_88,0.2122076009180159,0.228602444832955
ANP_MONTHLY_89,0.360371968355877,0.3304562149234419
ANP_MONTHLY_90,0.9555312468911724,0.9555312468911724
ANP_MONTHLY_91,0.0283458780234246,0.0303411990445356
ANP_MONTHLY_92,0.6326003105381068,0.6326003105381068
ANP_MONTHLY_93,0.4925248854218287,0.5194318408755384
ANP_MONTHLY_94,0.0394160839824769,0.0383112923352422
ANP_MONTHLY_95,0.0351193511420598,0.0354017646099139
ANP_MONTHLY_96,0.0447910660912055,0.0447910660912055
ANP_MONTHLY_97,0.0300063393312741,0.0313796961970041
ANP_MONTHLY_98,0.349154454275854,0.2995297847290677
ANP_MONTHLY_99,0.057264696098221,0.0572043264954594
ANP_MONTHLY_100,0.1285775708089787,0.1284183236584196
ANP_MONTHLY_101,0.4370461357824586,0.4370461357824586
ANP_MONTHLY_102,0.4446989211028581,0.4446989211028581
ANP_MONTHLY_103,0.0273297295063142,0.0320937128780762
ANP_MONTHLY_104,0.6928912739682177,0.6928912739682177
ANP_MONTHLY_105,0.0365890677120238,0.0379787943933856
ANP_MONTHLY_106,0.0375234918063089,0.0411435371874788
ANP_MONTHLY_107,0.0496154212068119,0.0478812697211073
ANP_MONTHLY_108,0.0252155766157006,0.0252155766157006
ANP_MONTHLY_109,0.031591455322146,0.0300850115470699
ANP_MONTHLY_110,0.1161226546278724,0.0641895589572129
ANP_MONTHLY_111,0.2334344898774896,0.2334344898774896
ANP_MONTHLY_112,0.0412459566308259,0.0412459566308259
ANP_MONTHLY_113,0.1839898117286031,0.1842084682159294
ANP_MONTHLY_114,0.0498957258122353,0.0492964947171296
ANP_MONTHLY_115,0.5587356679770557,0.5584557741420261
ANP_MONTHLY_116,0.0569383117218717,0.0569383117218717
ANP_MONTHLY_117,0.0373218064938767,0.0371458786364282
ANP_MONTHLY_118,0.0458405749561812,0.0440279141819029
ANP_MONTHLY_119,0.4948167334359541,0.4791150844759325
ANP_MONTHLY_120,0.0331274827803816,0.0350575418463385
ANP_MONTHLY_121,0.0669464225113326,0.068809940407472
ANP_MONTHLY_122,0.0603402179869114,0.0574935135216363
ANP_MONTHLY_123,0.0312648075464244,0.0372538674136337
ANP_MONTHLY_124,0.2623760780106259,0.2623760780106259
ANP_MONTHLY_125,0.2760264816526419,0.2760264816526419
ANP_MONTHLY_126,0.660717938579248,0.6309749762181629
ANP_MONTHLY_127,0.0395331317426968,0.0395331317426968
ANP_MONTHLY_128,0.0358860480724786,0.0360421698167062
ANP_MONTHLY_129,0.0366474266969,0.0366474266969
ANP_MONTHLY_130,0.0521249281430626,0.050728461503742
ANP_MONTHLY_131,0.0832171252591832,0.0832171252591832
ANP_MONTHLY_132,0.2390120069203069,0.2510165053825253
ANP_MONTHLY_133,0.1592786605884825,0.17052610582955
ANP_MONTHLY_134,0.0637555044012833,0.0678968243183399
ANP_MONTHLY_135,0.4555890881606805,0.4553045113051309
ANP_MONTHLY_136,0.0511637047468477,0.0511637047468477
ANP_MONTHLY_137,0.0952358955511707,0.0661092337591619
ANP_MONTHLY_138,0.5443911938333569,0.5443911938333569
ANP_MONTHLY_139,0.0342756585051028,0.0340337426704416
ANP_MONTHLY_140,0.0461028447564765,0.0461028447564765
ANP_MONTHLY_141,0.3213827147699023,0.3280177622659149
ANP_MONTHLY_142,0.0663698325345539,0.0688413930112935
ANP_MONTHLY_143,0.5922597224164798,0.5922597224164798
ANP_MONTHLY_144,0.0573898254878633,0.0573898254878633
ANP_MONTHLY_145,0.1304753824963646,0.1304753824963646
ANP_MONTHLY_146,0.070659791727754,0.0660715091823278
ANP_MONTHLY_147,0.0712474512123312,0.0712474512123312
ANP_MONTHLY_148,0.0453531421527134,0.0453531421527134
ANP_MONTHLY_149,0.5738347857683138,0.5738347857683138
ANP_MONTHLY_150,0.0318466194749914,0.0311332475721673
ANP_MONTHLY_151,0.0416883671202225,0.0416883671202225
ANP_MONTHLY_152,0.0428378593571567,0.0428378593571567
ANP_MONTHLY_153,0.0340859187211817,0.0340859187211817
ANP_MONTHLY_154,0.2977518388604863,0.2925321495754872
ANP_MONTHLY_155,0.1067837704195577,0.1021675437653177
ANP_MONTHLY_156,0.1226271389391337,0.1226271389391337
ANP_MONTHLY_157,0.35964909685375,0.3501533079585155
ANP_MONTHLY_158,0.0439887141562693,0.0414390207234535
ANP_MONTHLY_159,0.0503699849376161,0.0506906447465017
ANP_MONTHLY_160,0.2129483108935586,0.2129483108935586
ANP_MONTHLY_161,0.0797974688666837,0.0797974688666837
ANP_MONTHLY_162,0.0587033807824257,0.0648517117499167
ANP_MONTHLY_163,0.0478787760019723,0.0478787760019723
ANP_MONTHLY_164,0.0409538458840582,0.0426825898586628
ANP_MONTHLY_165,0.0522603202335185,0.0522603202335185
ANP_MONTHLY_166,0.033544561114965,0.0342509461190667
ANP_MONTHLY_167,0.3503156497026081,0.3503156497026081
ANP_MONTHLY_168,0.0419943366342793,0.0418089757080333
ANP_MONTHLY_169,0.0865674076803267,0.0865674076803267
ANP_MONTHLY_170,0.0484201048805867,0.0484201048805867
ANP_MONTHLY_171,0.0746974369897751,0.0590335158430865
ANP_MONTHLY_172,0.1373135285420517,0.1331589257843778
ANP_MONTHLY_173,0.2041166808029544,0.2041166808029544
ANP_MONTHLY_174,0.0548744459451299,0.0549265969562872
ANP_MONTHLY_175,0.0313582587028016,0.0319312076163373
ANP_MONTHLY_176,0.1104979189915366,0.1104979189915366
ANP_MONTHLY_177,0.2406437319730981,0.2370976400684011
ANP_MONTHLY_178,0.1988915062190955,0.211487684832772
ANP_MONTHLY_179,0.1076059717052595,0.1076059717052595
ANP_MONTHLY_180,0.1792324636873356,0.0910927616725236
ANP_MONTHLY_181,0.0370958881920224,0.0417206407488611
NN5_WEEKLY_DATASET_0,0.0565000522882583,0.0422375110014344
NN5_WEEKLY_DATASET_1,0.1090359877671405,0.1090359877671405
NN5_WEEKLY_DATASET_2,0.0696616459951776,0.0696616459951776
NN5_WEEKLY_DATASET_3,0.084116598474835,0.0826015674816905
NN5_WEEKLY_DATASET_4,0.096789140130564,0.0997543080848518
NN5_WEEKLY_DATASET_5,0.1164470058408413,0.1078172989048889
NN5_WEEKLY_DATASET_6,0.1203799616696344,0.1186564670160663
NN5_WEEKLY_DATASET_7,0.1228329663184641,0.1228329663184641
NN5_WEEKLY_DATASET_8,0.1028847856313993,0.1042497616525406
NN5_WEEKLY_DATASET_9,0.1034245031609597,0.1034245031609597
NN5_WEEKLY_DATASET_10,0.1141920341588674,0.1199460046828582
NN5_WEEKLY_DATASET_11,0.1405633071030185,0.1394004976916199
NN5_WEEKLY_DATASET_12,0.1182094087370557,0.1193811610048984
NN5_WEEKLY_DATASET_13,0.0794369682582946,0.0794369682582946
NN5_WEEKLY_DATASET_14,0.0700020147573199,0.0700020147573199
NN5_WEEKLY_DATASET_15,0.0618427173261292,0.0618427173261292
NN5_WEEKLY_DATASET_16,0.1198156763593037,0.1198156763593037
NN5_WEEKLY_DATASET_17,0.0587676876206434,0.0593167637930843
NN5_WEEKLY_DATASET_18,0.0586063485192974,0.0527938874542159
NN5_WEEKLY_DATASET_19,0.070835427542888,0.0718105703149613
NN5_WEEKLY_DATASET_20,0.0908170956602892,0.0908170956602892
NN5_WEEKLY_DATASET_21,0.0704833879429664,0.0712721849079654
NN5_WEEKLY_DATASET_22,0.1237786825550213,0.1237786825550213
NN5_WEEKLY_DATASET_23,0.1646105852083472,0.1646105852083472
NN5_WEEKLY_DATASET_24,0.0594671875817469,0.0585926157551058
NN5_WEEKLY_DATASET_25,0.1388689400093337,0.1341390658736992
NN5_WEEKLY_DATASET_26,0.2401562874321432,0.1354185191255796
NN5_WEEKLY_DATASET_27,0.1223417174895863,0.1222085051375331
NN5_WEEKLY_DATASET_28,0.1010678559595187,0.1010678559595187
NN5_WEEKLY_DATASET_29,0.1507706303506704,0.1507706303506704
NN5_WEEKLY_DATASET_30,0.0677690887604065,0.0645374863894852
NN5_WEEKLY_DATASET_31,0.1712844463485953,0.1712844463485953
NN5_WEEKLY_DATASET_32,0.169604081835671,0.169604081835671
NN5_WEEKLY_DATASET_33,0.0940677713134322,0.0940677713134322
NN5_WEEKLY_DATASET_34,0.0927016646410651,0.0927016646410651
NN5_WEEKLY_DATASET_35,0.097722368898848,0.0974057640610285
NN5_WEEKLY_DATASET_36,0.2612191997843868,0.2612191997843868
NN5_WEEKLY_DATASET_37,0.055389669285781,0.0558506978391059
NN5_WEEKLY_DATASET_38,0.0696036865877008,0.066270362132534
NN5_WEEKLY_DATASET_39,0.1233441301423454,0.1227731345582432
NN5_WEEKLY_DATASET_40,0.1360035555036104,0.1225865294913603
NN5_WEEKLY_DATASET_41,0.0723904879804514,0.072468975319408
NN5_WEEKLY_DATASET_42,0.0967395533181717,0.0985791273788478
NN5_WEEKLY_DATASET_43,0.0537863992380623,0.0537863992380623
NN5_WEEKLY_DATASET_44,0.1123080399851873,0.1145985486221902
NN5_WEEKLY_DATASET_45,0.1306123848834631,0.1306123848834631
NN5_WEEKLY_DATASET_46,0.0420701555526393,0.0420701555526393
NN5_WEEKLY_DATASET_47,0.154055447637577,0.154055447637577
NN5_WEEKLY_DATASET_48,0.1015271669200563,0.1014877853302653
NN5_WEEKLY_DATASET_49,0.1143638831101053,0.1143638831101053
NN5_WEEKLY_DATASET_50,0.1144772794189131,0.1267900427875318
NN5_WEEKLY_DATASET_51,0.0895724459809614,0.0895724459809614
NN5_WEEKLY_DATASET_52,0.0821442703294202,0.0821442703294202
NN5_WEEKLY_DATASET_53,0.1175380434567481,0.1175380434567481
NN5_WEEKLY_DATASET_54,0.0587043413685067,0.0587043413685067
NN5_WEEKLY_DATASET_55,0.1518930094416404,0.1518930094416404
NN5_WEEKLY_DATASET_56,0.0930688481176384,0.0754084722084418
NN5_WEEKLY_DATASET_57,0.0757207279567313,0.0757207279567313
NN5_WEEKLY_DATASET_58,0.1789535844631689,0.1798861586271312
NN5_WEEKLY_DATASET_59,0.1932271024436041,0.1932271024436041
NN5_WEEKLY_DATASET_60,0.0507152835307349,0.0564289842721167
NN5_WEEKLY_DATASET_61,0.1226278406152148,0.1226278406152148
NN5_WEEKLY_DATASET_62,0.0850628373611663,0.0774958319869714
NN5_WEEKLY_DATASET_63,0.1372856268352922,0.1190292872030346
NN5_WEEKLY_DATASET_64,0.1202059074659709,0.1202059074659709
NN5_WEEKLY_DATASET_65,0.1265692036312002,0.1253342806068597
NN5_WEEKLY_DATASET_66,0.0794309689298731,0.0749875347619759
NN5_WEEKLY_DATASET_67,0.142437945544019,0.1476410349100589
NN5_WEEKLY_DATASET_68,0.0956514639965381,0.0983157437485177
NN5_WEEKLY_DATASET_69,0.1305110487257214,0.1305110487257214
NN5_WEEKLY_DATASET_70,0.1680849058483151,0.1594916509018172
NN5_WEEKLY_DATASET_71,0.085082589205863,0.085082589205863
NN5_WEEKLY_DATASET_72,0.1378092642224848,0.1378092642224848
NN5_WEEKLY_DATASET_73,0.1576927719396946,0.1578504306224938
NN5_WEEKLY_DATASET_74,0.1377021717305614,0.1377021717305614
NN5_WEEKLY_DATASET_75,0.1394058571003081,0.1245403208330931
NN5_WEEKLY_DATASET_76,0.0828254400456803,0.0786485597508443
NN5_WEEKLY_DATASET_77,0.0880029044917556,0.0885248881914315
NN5_WEEKLY_DATASET_78,0.1013983632237754,0.1013983632237754
NN5_WEEKLY_DATASET_79,0.1177199993854139,0.1177199993854139
NN5_WEEKLY_DATASET_80,0.1695026397182066,0.1695026397182066
NN5_WEEKLY_DATASET_81,0.1068744715067026,0.1136883009324383
NN5_WEEKLY_DATASET_82,0.124532462613868,0.1296161997509961
NN5_WEEKLY_DATASET_83,0.120690719981486,0.120690719981486
NN5_WEEKLY_DATASET_84,0.1449238025135944,0.1365980565362046
NN5_WEEKLY_DATASET_85,0.0884773351443604,0.0844160075941511
NN5_WEEKLY_DATASET_86,0.093899691179583,0.0894437587282694
NN5_WEEKLY_DATASET_87,0.4162854404208253,0.4162854404208253
NN5_WEEKLY_DATASET_88,0.3900474274659083,0.3900474274659083
NN5_WEEKLY_DATASET_89,0.1015817168437016,0.1170278404384439
NN5_WEEKLY_DATASET_90,0.1000415122373571,0.0993057763972783
NN5_WEEKLY_DATASET_91,0.172364031661463,0.1805623599110646
NN5_WEEKLY_DATASET_92,0.1193359669284909,0.1299348760208304
NN5_WEEKLY_DATASET_93,0.1242757617544717,0.1256279385818277
NN5_WEEKLY_DATASET_94,0.0900531795747702,0.0954486525115303
NN5_WEEKLY_DATASET_95,0.0536804482506299,0.042302342787989
NN5_WEEKLY_DATASET_96,0.1108648626280313,0.1002013675763486
NN5_WEEKLY_DATASET_97,0.1184390176107953,0.1185001310631465
NN5_WEEKLY_DATASET_98,0.1473485317322368,0.1435152208325226
NN5_WEEKLY_DATASET_99,0.0673625736928716,0.0673625736928716
NN5_WEEKLY_DATASET_100,0.1093294009282852,0.1093294009282852
NN5_WEEKLY_DATASET_101,0.0915316691914343,0.0915316691914343
NN5_WEEKLY_DATASET_102,0.1511184275779043,0.1511184275779043
NN5_WEEKLY_DATASET_103,0.0967793637462616,0.1007768788470956
NN5_WEEKLY_DATASET_104,0.0413551812123492,0.0413551812123492
NN5_WEEKLY_DATASET_105,0.0585413752682848,0.0585413752682848
NN5_WEEKLY_DATASET_106,0.1564063038065889,0.1564063038065889
NN5_WEEKLY_DATASET_107,0.1050394583576927,0.1064264077326747
NN5_WEEKLY_DATASET_108,0.0835232851595278,0.0835232851595278
NN5_WEEKLY_DATASET_109,0.3898250818001985,0.351387045519986
NN5_WEEKLY_DATASET_110,0.1008844984740624,0.1008844984740624
M4_WEEKLY_DATASET_0,0.037882607609312,0.0374109043136444
M4_WEEKLY_DATASET_1,0.0384851687122413,0.0357642961185343
M4_WEEKLY_DATASET_2,0.0071565328285741,0.0071565328285741
M4_WEEKLY_DATASET_3,0.2032094318551216,0.1715113173705502
M4_WEEKLY_DATASET_4,0.1231633670672423,0.1238620753667375
M4_WEEKLY_DATASET_5,0.27862897690682,0.2997481821325214
M4_WEEKLY_DATASET_6,0.2822545167856865,0.2822545167856865
M4_WEEKLY_DATASET_7,0.3456097138821353,0.3456097138821353
M4_WEEKLY_DATASET_8,0.1109386086246414,0.1105755750013074
M4_WEEKLY_DATASET_9,0.6877859289325118,0.6248439041391661
M4_WEEKLY_DATASET_10,0.0658631684633424,0.0759714851030463
M4_WEEKLY_DATASET_11,0.021375604243437,0.0285667592021734
M4_WEEKLY_DATASET_12,0.0242181995951676,0.0242181995951676
M4_WEEKLY_DATASET_13,0.0603849997609571,0.0603849997609571
M4_WEEKLY_DATASET_14,0.2203429821486752,0.2203429821486752
M4_WEEKLY_DATASET_15,0.2313761594653278,0.2313761594653278
M4_WEEKLY_DATASET_16,0.0179290826875125,0.0179290826875125
M4_WEEKLY_DATASET_17,0.0538516442387733,0.0538516442387733
M4_WEEKLY_DATASET_18,0.2097710190825905,0.2097710190825905
M4_WEEKLY_DATASET_19,0.11166129125728,0.1083380625349442
M4_WEEKLY_DATASET_20,0.2205268827491901,0.2205268827491901
M4_WEEKLY_DATASET_21,0.1586442121335131,0.1585040728617575
M4_WEEKLY_DATASET_22,0.1080598820865271,0.1080598820865271
M4_WEEKLY_DATASET_23,0.2283694335648917,0.2283694335648917
M4_WEEKLY_DATASET_24,0.2706849353114301,0.2706849353114301
M4_WEEKLY_DATASET_25,0.2784910044185223,0.2784910044185223
M4_WEEKLY_DATASET_26,0.3180814511274373,0.3180814511274373
M4_WEEKLY_DATASET_27,0.3047478886099009,0.3047478886099009
M4_WEEKLY_DATASET_28,0.4769243144981743,0.4769243144981743
M4_WEEKLY_DATASET_29,0.1391418433634269,0.125892669529423
M4_WEEKLY_DATASET_30,0.3433267485587744,0.3433267485587744
M4_WEEKLY_DATASET_31,0.2751857080333321,0.2666009117940546
M4_WEEKLY_DATASET_32,0.100146881545213,0.100146881545213
M4_WEEKLY_DATASET_33,0.1560453268886535,0.1593196222004285
M4_WEEKLY_DATASET_34,0.1908415571930655,0.1908415571930655
M4_WEEKLY_DATASET_35,0.1230223211451536,0.1271386115188354
M4_WEEKLY_DATASET_36,0.0194649463266377,0.0135072906012474
M4_WEEKLY_DATASET_37,0.0141575093524872,0.0141575093524872
M4_WEEKLY_DATASET_38,0.0229778505082445,0.0229778505082445
M4_WEEKLY_DATASET_39,0.0275229746102558,0.0275229746102558
M4_WEEKLY_DATASET_40,0.0119633232383032,0.0119633232383032
M4_WEEKLY_DATASET_41,0.0113227552336564,0.0113227552336564
M4_WEEKLY_DATASET_42,0.0156693673768945,0.0156693673768945
M4_WEEKLY_DATASET_43,0.0233427196395474,0.0253621267349493
M4_WEEKLY_DATASET_44,0.0826003502545066,0.036904736861849
M4_WEEKLY_DATASET_45,0.0624608646135407,0.0624608646135407
M4_WEEKLY_DATASET_46,0.0337467509252836,0.0337467509252836
M4_WEEKLY_DATASET_47,0.0106093462213906,0.0095193451419299
M4_WEEKLY_DATASET_48,0.0301557823103735,0.0301557823103735
M4_WEEKLY_DATASET_49,0.0323636906468053,0.0304124945152997
M4_WEEKLY_DATASET_50,0.0159560693496437,0.0160602864697453
M4_WEEKLY_DATASET_51,0.0204618381196335,0.0204618381196335
M4_WEEKLY_DATASET_52,0.0823807138154466,0.0823807138154466
M4_WEEKLY_DATASET_53,0.0116202692331015,0.0113941629004469
M4_WEEKLY_DATASET_54,0.0502880154113784,0.0573041291154988
M4_WEEKLY_DATASET_55,0.0566023499007804,0.0566023499007804
M4_WEEKLY_DATASET_56,0.1753355129943973,0.1753355129943973
M4_WEEKLY_DATASET_57,0.0855054407094802,0.0855054407094802
M4_WEEKLY_DATASET_58,0.1857689567069297,0.1854179322297763
M4_WEEKLY_DATASET_59,0.0340047330492414,0.0334238529472789
M4_WEEKLY_DATASET_60,0.0347861524667798,0.0347861524667798
M4_WEEKLY_DATASET_61,0.0245466423664892,0.0245466423664892
M4_WEEKLY_DATASET_62,0.0203165410739746,0.0203165410739746
M4_WEEKLY_DATASET_63,0.0183546007474613,0.0183546007474613
M4_WEEKLY_DATASET_64,0.0187186700643883,0.0187186700643883
M4_WEEKLY_DATASET_65,0.0059830391086701,0.0059830391086701
M4_WEEKLY_DATASET_66,0.0250602912342386,0.0257010667310411
M4_WEEKLY_DATASET_67,0.0102746370006346,0.0102746370006346
M4_WEEKLY_DATASET_68,0.0134902148621144,0.0134902148621144
M4_WEEKLY_DATASET_69,0.0104652700642957,0.0104652700642957
M4_WEEKLY_DATASET_70,0.451595713776923,0.4482263817612915
M4_WEEKLY_DATASET_71,0.2484833048386831,0.2484833048386831
M4_WEEKLY_DATASET_72,0.1530150913517192,0.1530150913517192
M4_WEEKLY_DATASET_73,0.1347311217119402,0.1134120599640361
M4_WEEKLY_DATASET_74,0.0293674867106721,0.0291540963716884
M4_WEEKLY_DATASET_75,1.332610958505509,1.332610958505509
M4_WEEKLY_DATASET_76,0.2484412532327504,0.2484412532327504
M4_WEEKLY_DATASET_77,0.2407217810473807,0.2407217810473807
M4_WEEKLY_DATASET_78,0.0849870292617296,0.0849870292617296
M4_WEEKLY_DATASET_79,0.1335049216956025,0.1335049216956025
M4_WEEKLY_DATASET_80,0.0254420727250585,0.0254420727250585
M4_WEEKLY_DATASET_81,0.0020167174738793,0.0020167174738793
M4_WEEKLY_DATASET_82,0.0158037240246403,0.0158037240246403
M4_WEEKLY_DATASET_83,0.0096882452346891,0.0096882452346891
M4_WEEKLY_DATASET_84,0.0090026988230926,0.0101098949633654
M4_WEEKLY_DATASET_85,0.0116236800528957,0.0116236800528957
M4_WEEKLY_DATASET_86,0.0188408968480545,0.0168075181352123
M4_WEEKLY_DATASET_87,0.0037580074200154,0.0030828751411999
M4_WEEKLY_DATASET_88,0.0996807379705351,0.0996807379705351
M4_WEEKLY_DATASET_89,0.0192966950767803,0.0192966950767803
M4_WEEKLY_DATASET_90,0.0319694105041755,0.0323851387503827
M4_WEEKLY_DATASET_91,0.0692718511652436,0.0696465249317575
M4_WEEKLY_DATASET_92,0.0035238701483569,0.0043006080935629
M4_WEEKLY_DATASET_93,0.1179577622491608,0.1178147917420507
M4_WEEKLY_DATASET_94,0.0874174207638567,0.0874174207638567
M4_WEEKLY_DATASET_95,0.0031373519686266,0.0031373519686266
M4_WEEKLY_DATASET_96,0.0309202026435307,0.031192092382262
M4_WEEKLY_DATASET_97,0.0218919215404915,0.0218919215404915
M4_WEEKLY_DATASET_98,0.0130369519249338,0.0130369519249338
M4_WEEKLY_DATASET_99,0.0156164301275512,0.0156164301275512
M4_WEEKLY_DATASET_100,0.002482942358899,0.002482942358899
M4_WEEKLY_DATASET_101,0.0221279991895759,0.0221279991895759
M4_WEEKLY_DATASET_102,0.0294766127831019,0.0294766127831019
M4_WEEKLY_DATASET_103,0.029235732617732,0.029235732617732
M4_WEEKLY_DATASET_104,0.0116472135642522,0.0116472135642522
M4_WEEKLY_DATASET_105,0.0018704755041133,0.0018704755041133
M4_WEEKLY_DATASET_106,0.0115230723080282,0.0115230723080282
M4_WEEKLY_DATASET_107,0.0074266169108346,0.0074266169108346
M4_WEEKLY_DATASET_108,0.0088264359647987,0.0091740044544399
M4_WEEKLY_DATASET_109,0.0120741382644196,0.0120741382644196
M4_WEEKLY_DATASET_110,0.0208702464262215,0.0208702464262215
M4_WEEKLY_DATASET_111,0.0037318655268432,0.0037318655268432
M4_WEEKLY_DATASET_112,0.0346299078154198,0.0343694602913851
M4_WEEKLY_DATASET_113,0.0255866783108475,0.0255866783108475
M4_WEEKLY_DATASET_114,0.0381851235226891,0.0381851235226891
M4_WEEKLY_DATASET_115,0.0407931747716906,0.0407931747716906
M4_WEEKLY_DATASET_116,0.0185543906903068,0.0181501604450917
M4_WEEKLY_DATASET_117,0.0046444151124385,0.0046444151124385
M4_WEEKLY_DATASET_118,0.1540631639159502,0.1540631639159502
M4_WEEKLY_DATASET_119,0.1494564197969766,0.1494564197969766
M4_WEEKLY_DATASET_120,0.0031539898780865,0.0036295408664694
M4_WEEKLY_DATASET_121,0.0417777478586813,0.0417777478586813
M4_WEEKLY_DATASET_122,0.0356466247509466,0.0356466247509466
M4_WEEKLY_DATASET_123,0.0122596861720384,0.0122596861720384
M4_WEEKLY_DATASET_124,0.0138073387831589,0.0138073387831589
