DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;574.6860479707454;GO;gasolinadeaviacao;combination-median;ARIMA-SARIMA-VARMA;12;12;39.50922655975385;0.14011533007965213;66.66666666666667;-7.545241325899116;290.9028491223387;264.7132833999136;268.4341741876953;286.7122016141343;275.55568397209004;304.1630293759236;285.02527683994987;275.77206876018886;264.62689978794407;302.2256253869781;333.0830616104085;287.8600448951442
