DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
log;65795.06046999921;AL;oleodiesel;rf;{'n_estimators': 50};12;12;3034.80127218517;0.0671420513911341;54.54545454545455;4.243298195359567;1.2726595096249378;32685.56953767149;29981.99091928218;29916.54574281908;30342.844802394284;28928.246117560844;31017.540032032;34582.608944576015;37366.08615541851;37885.39116759181;38624.96855497048;37371.09556076439;33854.97750001294
normal;48198.75092794926;AL;oleodiesel;rf;{'n_estimators': 50};12;12;2667.4327684068976;0.0617235647765353;63.63636363636363;3.5367655557607054;1.143045296660313;33438.71779573253;30424.721918032214;29848.797825895806;30420.74106005657;28884.28403401316;30789.9481632296;33260.28981757338;38892.05558924284;39101.49669218965;39080.18725815189;38028.64175905057;33358.22192103139
