train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;137.33117643999867;PB;querosenedeaviacao;ARIMA;{'p': 5, 'd': 1, 'q': 2};12;12;839.336131775011;0.15478413601462754;45.45454545454545;15.400973144315177;19884.08595426123;0.9823754391926491;3144.2183948778406;2885.239383415599;3009.6543496187624;3215.7801183046586;3493.3745731331946;3236.3849733092798;3062.536756923108;3164.3176872418753;3252.492769855702;3654.115370293388;3856.115605048433;3243.774890475742;[120.49760512215926, 507.3006165844008, 341.18165038123743, -166.24911830465862, -232.59957313319455, 263.5680266907202, 439.8922430768921, 1002.5383127581244, 758.722230144298, 1045.0846297066118, 1958.3853949515674, 1101.1861095242584]
1990-01_2022-02;2022-03_2023-02;197.4266706769995;PB;querosenedeaviacao;ARIMA;{'p': 15, 'd': 1, 'q': 1};12;12;570.7413517249174;0.16700905719396827;81.81818181818181;16.714251507386475;4536.0119966588345;0.7456035290565398;2353.814834175064;1937.973569493676;2105.929233128519;2561.421321544382;3009.2796533906585;2693.348075988569;2573.285308855094;2719.4491611657927;2816.0474246216313;3298.8994639240136;3277.9509715986765;2532.6431672279155;[713.180165824936, 704.0124305063239, 618.2827668714808, 269.57967845561825, 246.10434660934152, 340.3419240114313, 377.35369114490595, 520.6588388342075, 398.6585753783688, 659.3575360759864, 954.6240284013234, 595.7118327720846]
1990-01_2021-02;2021-03_2022-02;285.52078409800015;PB;querosenedeaviacao;ARIMA;{'p': 7, 'd': 0, 'q': 20};12;12;886.8804208620825;0.29090406088151344;63.63636363636363;29.64726082916703;14081.041571753698;0.9035052188770188;2102.3112851947103;1089.4057849146498;1048.815166968515;1495.4444022204898;2058.424024988872;1414.2057343232618;1556.6502958402796;1388.095185340742;1547.2738739294007;2613.448751353867;2900.6796980032345;1677.983171771248;[-189.27228519471032, -74.69678491464981, 156.50983303148496, 665.1145977795104, 1001.1849750111278, 883.0742656767384, 706.5327041597204, 1366.9038146592577, 1320.1761260705991, 1148.1822486461328, 734.2863019967654, 1086.386828228752]
1990-01_2020-02;2020-03_2021-02;331.3187045049999;PB;querosenedeaviacao;ARIMA;{'p': 23, 'd': 0, 'q': 18};12;12;1818.4507060717392;2.7582893735036564;72.72727272727273;-82.85594110288773;23679.364337601415;0.9160173738272812;3633.0617777038537;3189.3885960138973;3043.430933708;3127.405549889282;3723.2698720432013;2925.8193976740645;2905.794980196345;3198.6837997670555;3254.0087078220863;3797.0904608740066;4292.616148936702;3322.2293197825625;[-856.8237777038539, -2933.8645960138974, -2765.6489337079997, -2535.1425498892822, -2823.8438720432014, -1710.7893976740645, -1557.839980196345, -1223.1657997670554, -1026.8167078220863, -138.3244608740065, -154.45314893670275, -585.1913197825625]
1990-01_2019-02;2019-03_2020-02;190.66463261200988;PB;querosenedeaviacao;ARIMA;{'p': 16, 'd': 1, 'q': 5};12;12;670.0419160080663;0.17276501889074916;90.9090909090909;-13.778978199653466;2688.411555432332;0.9256598345232245;3718.351347260598;3445.9185771925836;3814.7480827296586;4225.210169199265;4449.264279534336;3709.7979306775837;3808.823124227261;3880.59238105255;4110.330653042465;4472.1507988306;4649.79920471665;3606.494587024781;[25.761652739402052, -214.64157719258355, -743.8020827296587, -1145.3711691992648, -844.7812795343361, -895.1949306775837, -960.058124227261, -780.0723810525501, -593.7146530424652, 23.405201169399334, 272.29879528335005, 56.36741297521894]
1990-01_2018-02;2018-03_2019-02;159.75839862501016;PB;querosenedeaviacao;ARIMA;{'p': 24, 'd': 1, 'q': 24};12;12;653.1450847818626;0.11258299121275907;72.72727272727273;6.245759069767869;7746.446219053338;1.3587940203216673;4024.516293392599;3571.8270865838813;3495.454113996806;3359.5776772684276;4098.8898217478445;3796.82564059987;3658.6021196637716;3791.3252454502;3567.3397555668525;3685.0701450425604;4411.316515819922;3608.342389407172;[-682.773293392599, -370.96808658388136, -269.1091139968062, 516.1403227315723, 812.6571782521551, -27.356640599869934, -11.494119663771471, 73.80075454980033, 499.05924443314734, 1444.5108549574397, 1081.7074841800786, -63.74338940717189]
1990-01_2017-02;2017-03_2018-02;224.75472684804117;PB;querosenedeaviacao;ARIMA;{'p': 13, 'd': 1, 'q': 20};12;12;533.0464469606549;0.11453126250489765;81.81818181818181;6.343052564294076;4223.989738469345;1.3257603964450013;3381.226479532288;3169.883662185642;3464.313207512197;3477.453379451989;3804.3384507681108;3520.5735995786595;3412.49323908552;3457.2255740270357;3471.4859405407024;3553.7271412290247;3981.089165283401;3380.7571077146763;[232.91652046771196, -158.264662185642, -530.5342075121971, -538.7613794519889, 314.97954923188945, 269.2044004213403, 285.3317609144797, 422.6074259729644, 133.1410594592976, 800.1488587709755, 1232.911834716599, 385.8798922853239]
1990-01_2016-02;2016-03_2017-02;140.3203615739476;PB;querosenedeaviacao;ARIMA;{'p': 9, 'd': 0, 'q': 12};12;12;615.8887752163502;0.15737607348761995;72.72727272727273;-14.70335878047036;7317.128669745026;0.9875273833066601;4358.870484180996;4110.970883670964;4172.189116606434;4264.221378290889;4356.688928091868;3902.895329539895;4029.2444484750285;3965.470923513692;4098.005747489411;4157.81274505936;4521.568007106072;3946.290070910339;[-662.0574841809957, -1192.3038836709643, -739.2501166064344, -675.2193782908894, -186.07092809186724, -346.5203295398951, -599.1764484750283, -296.33992351369216, -754.3327474894113, -200.21274505936026, -52.99700710607249, -689.9760709103393]
1990-01_2015-02;2015-03_2016-02;180.30144750099862;PB;querosenedeaviacao;ARIMA;{'p': 18, 'd': 1, 'q': 1};12;12;422.781743617381;0.06293990892581448;90.9090909090909;2.1509586474068216;1676.0416633145162;0.5368163598940151;4299.938084058552;4154.257062503982;4072.1605242301334;3992.5816358601774;4148.835345539387;3984.2091726182166;3996.2948578736487;4038.3637569935404;4099.603765148821;4114.418337456225;4171.163467778178;3818.4386953485982;[326.59291594144815, 29.79893749601797, 88.90447576986617, -61.3876358601774, 202.94165446061288, -308.57317261821663, -412.7248578736485, -261.5977569935403, -90.95376514882128, 262.88566254377474, 1253.4305322218224, 45.409304651401726]
1990-01_2014-02;2014-03_2015-02;194.84712097799638;PB;querosenedeaviacao;ARIMA;{'p': 16, 'd': 1, 'q': 16};12;12;796.2604978903414;0.14152775277378044;63.63636363636363;12.751279450116634;12588.87722501862;1.2057909400860019;3480.9170608675377;3359.9190358699707;3283.3242642487207;3379.263290083571;3332.2029906278503;3275.753908864389;3280.0753224649566;3404.195530706019;3316.7618971627885;3399.4965441253084;3483.7767305805314;3236.9110975027206;[17.854939132462277, -77.01303586997074, 26.75573575127919, -562.4672900835712, 305.2240093721498, 257.6880911356111, 288.8606775350436, 661.0614692939812, 1055.5631028372113, 1275.715455874692, 1764.2822694194688, 866.412902497279]
1990-01_2013-02;2013-03_2014-02;179.85840044001816;PB;querosenedeaviacao;ARIMA;{'p': 23, 'd': 0, 'q': 16};12;12;349.6439190451992;0.08851043586327208;45.45454545454545;-7.048833403410408;8273.686915319813;0.8597486132112252;3543.7137764849895;3561.341726256407;3595.553494064345;3650.0474459677353;3645.9644533276182;3761.870051377633;3822.7387329579337;3755.724916651222;3682.465266612107;3726.5093056354294;3771.5725665232344;3701.7293778817893;[-51.34777648498948, -215.8487262564072, -168.6054940643453, -446.65944596773534, -59.6334533276181, -449.44305137763286, -614.6567329579339, -333.89791665122175, -368.10726661210674, -18.220305635429213, 320.8854334767657, -506.1643778817893]
