DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;703.3608574790587;GO;gasolinadeaviacao;combination-median;ARIMA-SARIMA-VARMA-RF;12;12;38.743553864238294;0.12470525764577524;58.333333333333336;-7.292736729796154;303.5266737751503;271.9627632366186;277.6237039241944;290.70681301827346;277.38163487832435;304.6742896022953;273.0996783052401;276.7362209750878;275.5939428799378;288.40441292899345;310.73117695444864;280.5583141752861
