DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;3.4699071395947128;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/normal/SC_normal.pkl;{'p': 6, 'd': 0, 'q': 13};-;12;0.062439396305094895;0.04436909575994768;25.0;1.822531474873355;-1.0747014109451172;-0.9892051974016415;-1.031030654308106;-0.9772622933877553;-0.992112973803842;-0.9984027291677212;-0.9899970469759538;-1.0148966095254777;-1.0038557505812102;-0.9924826508505623;-0.9859493180295227;-0.9837119705510964
deseasonal;2.882067243990858;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal/SC_deseasonal.pkl;{'p': 6, 'd': 0, 'q': 12};-;12;0.10629335223778824;0.09308529322327654;66.66666666666667;9.220575924033815;-0.9810478624004833;-0.9114168064115519;-0.8435185005371892;-0.8425288873904601;-0.7911344720342913;-0.9041065342571839;-0.9480763651195803;-0.9262374199557264;-0.8979959424214485;-1.07878846366512;-0.9799045451620373;-1.0220747777222237
deseasonal-log;1.9963748799529841;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_log/SC_deseasonal_log.pkl;{'p': 14, 'd': 1, 'q': 8};-;12;0.07341517399370671;0.06475511468725234;66.66666666666667;0.870450965224945;-0.989598023412721;-0.9869793141742758;-0.8682385618426876;-0.8961665687721125;-0.8559126159859657;-0.9578668650452434;-1.0630074436723136;-1.053283630814975;-1.0381920338545265;-1.1818465466066488;-1.1072307203222547;-1.1519827530985074
deseasonal-diff;3.0071537743489962;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_diff/SC_deseasonal_diff.pkl;{'p': 8, 'd': 0, 'q': 8};-;12;0.08831506698359383;0.07819257897505018;58.333333333333336;-3.0416469598453717;-1.0288769464156269;-1.0090703808136121;-0.8864745308057507;-0.9288698730448757;-0.8947194873140575;-0.9905614842350327;-1.10754046467997;-1.119067759411926;-1.1056019734782647;-1.206701790947678;-1.1601592207305378;-1.1921668605040032
diff;4.3026137607999555;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/diff/SC_diff.pkl;{'p': 12, 'd': 0, 'q': 2};-;12;0.06389328340046252;0.05530184582625058;16.666666666666668;-4.847908828221685;-1.0480025746532466;-1.0334534637779456;-1.0372775692449956;-1.0580176945859732;-1.0506983365408393;-1.0745805335326097;-1.066676008275412;-1.0805687027648847;-1.099867061575571;-1.0925225782403214;-1.102258776506805;-1.1072809216039305
log;4.184428153938985;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log/SC_log.pkl;{'p': 14, 'd': 0, 'q': 7};-;12;0.07738002844106341;0.05141389789818535;25.0;5.104240142998089;-1.0156280990482571;-0.9850551663945861;-0.9815861570839104;-0.9784071736822835;-0.95621959150753;-0.9739312559884858;-0.9588132987324478;-0.963188779498104;-0.9682003370539292;-0.9540428394911658;-0.9524254385876443;-0.9438715610725286
log-diff;5.062101179438496;SC;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log_diff/SC_log_diff.pkl;{'p': 12, 'd': 0, 'q': 14};-;12;0.0687960620139995;0.05869176510030083;8.333333333333334;-5.426991979024809;-1.062831888211539;-1.0386253127795761;-1.0480368573089294;-1.0493469595198626;-1.051194769444809;-1.0762520520428627;-1.0728196527625702;-1.0903188024088273;-1.1076110951464475;-1.0967908630671062;-1.1148911489700133;-1.1134630195417063
