DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;13.111330084466754;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/normal/ES_normal.pkl;{'p': 4, 'd': 0, 'q': 6};-;12;0.11884330927012117;0.21120272473790377;8.333333333333334;21.05958165932174;-0.49484784792221154;-0.48852278198654653;-0.4710770015585918;-0.44451795930637883;-0.412767716857508;-0.3923816491647879;-0.3897142608457622;-0.37992186837590075;-0.3720280843971988;-0.3619333787306518;-0.3510858443758248;-0.33580834851696806
deseasonal;20.01702822878326;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal/ES_deseasonal.pkl;{'p': 14, 'd': 0, 'q': 13};-;12;0.17818497689562443;0.28358318592063714;0.0;27.41768257832735;-0.3119117288256572;-0.4668275220871295;-0.541204913091055;-0.4496667969014229;-0.35406471686833363;-0.38822235481378015;-0.5311058284468555;-0.39983673311305473;-0.32301204797522814;-0.16006496218184277;-0.23406712571625743;-0.3403955272983071
deseasonal-log;13.235777890682744;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_log/ES_deseasonal_log.pkl;{'p': 11, 'd': 0, 'q': 8};-;12;0.11556041949778507;0.1898873430168426;0.0;-6.545937850047838;-0.3541343288516744;-0.600702578090815;-0.6777026396346577;-0.5917510230039379;-0.5303243028202913;-0.6191261372686235;-0.7236956372017466;-0.5775568546514551;-0.5208664695193882;-0.3610834374408681;-0.46543508321223825;-0.5838756516131726
deseasonal-diff;13.088797827888461;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_diff/ES_deseasonal_diff.pkl;{'p': 3, 'd': 0, 'q': 7};-;12;0.11139172961931004;0.19066871916856476;0.0;-9.438977310955412;-0.3663504668355687;-0.5572115023898733;-0.6482961655288317;-0.5983792464256039;-0.5392414743786035;-0.6097423648185503;-0.7104070388509156;-0.6271962362253857;-0.5888261819609337;-0.41162415764481486;-0.49254996902498116;-0.6358088098178105
diff;6.479514577629775;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/diff/ES_diff.pkl;{'p': 7, 'd': 0, 'q': 3};-;12;0.05523833523434072;0.09434752818626063;0.0;-9.273384611492897;-0.5345739762872609;-0.5541208621200729;-0.552744287758328;-0.5550973983828643;-0.5516550395686238;-0.5609864066697187;-0.5624804962659663;-0.5702022940493878;-0.57263277568324;-0.5823971868674918;-0.5860319434432383;-0.5924435684428789
log;2.7090059831238826;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log/ES_log.pkl;{'p': 12, 'd': 0, 'q': 5};-;12;0.026671123687476282;0.04156603327496205;8.333333333333334;3.835449286292662;-0.5199706442936254;-0.5139340747668957;-0.5023402095316527;-0.5197338722071159;-0.511121301947604;-0.5020179218802276;-0.49447218803585713;-0.4908653310732589;-0.4839461982946638;-0.4715314375548374;-0.4767721773524993;-0.4758632253193511
log-diff;5.336482476837635;ES;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log_diff/ES_log_diff.pkl;{'p': 4, 'd': 0, 'q': 4};-;12;0.04691177249068073;0.07629322078827444;0.0;-7.477840400389956;-0.5280924439310972;-0.5339459863986313;-0.5370054042856669;-0.5456620837776427;-0.5511056993712735;-0.5548945868145001;-0.5595460657960576;-0.5645151089245797;-0.57029608761224;-0.567280284876448;-0.5727454480851719;-0.5789464526003876
