DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;14.233295048250614;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/normal/TO_normal.pkl;{'p': 7, 'd': 0, 'q': 2};-;12;0.07827751744435782;0.25023047745251753;0.0;25.02304774525176;-0.26632117652801557;-0.25811181027640223;-0.2461569179023207;-0.23493978282872274;-0.22734847590720517;-0.21171475224288996;-0.2028842940745724;-0.1983851528292704;-0.18206463206666124;-0.1710545630869736;-0.1692810839843465;-0.1630714580623607
deseasonal;14.274391723404907;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal/TO_deseasonal.pkl;{'p': 7, 'd': 0, 'q': 2};-;12;0.08239746077954732;0.2470519308636537;0.0;15.167275822530545;-0.18437538466985748;-0.39644005873963106;-0.3110052838546094;-0.29328232024073736;-0.2856627282291747;-0.24052770612342572;-0.22782540016800973;-0.15336013572364277;-0.21631503937093277;-0.1824021570680648;-0.23562538781356182;-0.13725810557124474
deseasonal-log;11.422999530567337;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_log/TO_deseasonal_log.pkl;{'p': 10, 'd': 0, 'q': 8};-;12;0.07006728726164008;0.19359993667163466;0.0;-7.521336271046554;-0.21231066246420593;-0.4507573755864738;-0.36976452926799264;-0.34441823336952887;-0.34254111526682995;-0.305479490911492;-0.27744029773081247;-0.22545728363550444;-0.2938987780973538;-0.2796104168510296;-0.316338059123917;-0.21206495962345828
deseasonal-diff;23.76360920334472;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_diff/TO_deseasonal_diff.pkl;{'p': 4, 'd': 0, 'q': 5};-;12;0.1250213310373597;0.4232465672893708;0.0;-38.437794835420405;-0.21573266609327624;-0.4575960604450111;-0.39156375268597277;-0.40160734751750543;-0.40819601731343846;-0.3945923099905773;-0.3840622287339848;-0.32966124457284607;-0.41488599229963247;-0.41053339331643823;-0.4741523558543227;-0.3912837360432516
diff;13.112313661649264;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/diff/TO_diff.pkl;{'p': 9, 'd': 0, 'q': 8};-;12;0.07293795241995482;0.2297104143973687;0.0;-22.971041439736872;-0.29297146297634796;-0.3077130886394521;-0.3094714301012186;-0.3262083430855463;-0.3359630545973964;-0.340475750002463;-0.33625799172963083;-0.3539028574762318;-0.37727107479448335;-0.3781162879707932;-0.38480152762213754;-0.4085334975750348
log;11.182048962106673;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log/TO_log.pkl;{'p': 6, 'd': 0, 'q': 4};-;12;0.060774607537473116;0.19734381666700254;0.0;19.73438166670026;-0.2635456047650919;-0.2654137500827378;-0.24845167380478728;-0.24320455669415963;-0.2336851645931386;-0.2272858578450343;-0.22319927072658885;-0.2128281197532349;-0.20591346016837697;-0.20359511899488147;-0.19480575503544806;-0.18795904782708206
log-diff;3.756448136570903;TO;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log_diff/TO_log_diff.pkl;{'p': 6, 'd': 0, 'q': 11};-;12;0.02128927652946523;0.06544824372678724;0.0;-6.5448243726787245;-0.28554384114248066;-0.28563114507019627;-0.28883452185767133;-0.29200998174198567;-0.2935590979288598;-0.296990481913852;-0.29909916053542496;-0.3050704907419046;-0.30767210950370405;-0.3103116388236735;-0.3161954309485999;-0.31619479882898105
