DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;0.5067513479292982;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/normal/PI_normal.pkl;{'p': 14, 'd': 0, 'q': 14};-;12;0.0050756929207404836;0.006626891804148788;0.0;0.16284695831595752;-0.6729487604939617;-0.6834840311084941;-0.6811528643269258;-0.6713742201001861;-0.6744181787626949;-0.6798528679178951;-0.6755483197953538;-0.6732219850819301;-0.6792940210000825;-0.6821657643903946;-0.6662088519867656;-0.6726389936051999
deseasonal;4.5272110436275685;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal/PI_deseasonal.pkl;{'p': 7, 'd': 0, 'q': 13};-;12;0.04984228398108277;0.054681921888788045;0.0;0.8552850911557806;-0.6709831355470762;-0.6656340903992626;-0.7118756518059115;-0.741971684494617;-0.6072822239195024;-0.7210000931210139;-0.6716378248589849;-0.6713810209884206;-0.5540627002131326;-0.7021406080759485;-0.6420095815908478;-0.6960658987906199
deseasonal-log;10.791641900977602;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_log/PI_deseasonal_log.pkl;{'p': 12, 'd': 1, 'q': 12};-;12;0.10896231785427762;0.14010731223192963;0.0;-12.459724580856976;-0.7287947688521468;-0.7309419028971411;-0.7582664655160578;-0.7942725808346619;-0.6556877473532821;-0.8238801311973698;-0.7692658833184127;-0.8080001358683829;-0.6355552544062503;-0.8541758339663474;-0.7166438164673836;-0.8624765705078086
deseasonal-diff;6.9100102950385045;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_diff/PI_deseasonal_diff.pkl;{'p': 11, 'd': 0, 'q': 11};-;12;0.07425686397718977;0.0852596770181621;0.0;-3.923798655906483;-0.648533214425689;-0.6806495326541651;-0.7203096864377446;-0.768671107328537;-0.630420190311521;-0.7934702539091936;-0.693427352520206;-0.6772204524899799;-0.5654562913954497;-0.8067505082641863;-0.6833370918383757;-0.7761252441518474
diff;1.4867983282304906;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/diff/PI_diff.pkl;{'p': 10, 'd': 0, 'q': 7};-;12;0.014510826515147353;0.019822433687271577;0.0;-1.9822433687271577;-0.6877484834324425;-0.6892615347476927;-0.6848591382358901;-0.6864206668814543;-0.6802197404155346;-0.689627405323699;-0.6906550899199593;-0.7022377144215728;-0.6971896060416448;-0.6922366432353971;-0.6940864413082367;-0.6920665897976123
log;0.39441920098139094;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log/PI_log.pkl;{'p': 13, 'd': 0, 'q': 5};-;12;0.0038304059628258987;0.005278113138420249;0.0;0.5278113138420251;-0.6752931741456472;-0.6753890014833832;-0.6736463909405312;-0.6747416637030401;-0.6755353801234047;-0.6727624403728072;-0.6741338553705845;-0.6724214264707964;-0.6717195135618592;-0.6718937501906819;-0.671967097988146;-0.6731498356745256
log-diff;4.315714728774922;PI;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log_diff/PI_log_diff.pkl;{'p': 13, 'd': 0, 'q': 2};-;12;0.042078194609834176;0.05756474560063868;0.0;-5.756474560063867;-0.7041428392668241;-0.679608986829539;-0.7036026245500562;-0.7196787861713965;-0.7119838952031099;-0.7218330489644433;-0.7069327103718273;-0.7227371412725123;-0.7153949464539604;-0.7321920810948903;-0.7398592107716304;-0.735319487774559
