DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;0.3254636585592216;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/normal/AL_normal.pkl;{'p': 11, 'd': 0, 'q': 2};-;12;0.002234053290239623;0.005282089940280554;0.0;0.5188378360967068;-0.37782010786699033;-0.377006502312608;-0.3798831261661559;-0.3779010831228948;-0.3784007407017782;-0.37793639125850725;-0.3785589839515784;-0.3771674782333345;-0.3763024741708728;-0.3784363018566226;-0.375769673682522;-0.37721449328585677
deseasonal;9.386898973622813;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal/AL_deseasonal.pkl;{'p': 2, 'd': 0, 'q': 8};-;12;0.08268289950266458;0.1339874617500685;0.0;8.004847570426216;-0.4178815609000864;-0.4168797540134636;-0.3825443889188326;-0.3771405973621996;-0.364699122828983;-0.36161036353522974;-0.4224894629386481;-0.34323230156856893;-0.16151475267428939;-0.3456996682632197;-0.21621304421005882;-0.38142705634759844
deseasonal-log;10.054711558360404;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_log/AL_deseasonal_log.pkl;{'p': 7, 'd': 0, 'q': 11};-;12;0.07811696113771043;0.15396638199723647;0.0;7.2451658496466935;-0.3852092861137811;-0.4190162244452481;-0.3844229152562154;-0.45613917188495234;-0.3267981010603773;-0.38922629571484246;-0.4296960026621588;-0.31517772938119337;-0.19648501619319797;-0.29082838607307676;-0.25819568867528364;-0.3747486272210728
deseasonal-diff;14.475970818365056;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/deseasonal_diff/AL_deseasonal_diff.pkl;{'p': 14, 'd': 0, 'q': 7};-;12;0.10969044817249192;0.22437166349481782;0.0;-10.81600248829094;-0.34888859325300114;-0.384544079164403;-0.38676298139670107;-0.4928412775163393;-0.4473418209508678;-0.39754585178596236;-0.5138352928049207;-0.4378789768628134;-0.2755363112736827;-0.47397084194136785;-0.24985185140175314;-0.6398188606451495
diff;12.781888000443029;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/diff/AL_diff.pkl;{'p': 6, 'd': 0, 'q': 14};-;12;0.08755530782500395;0.20744811944773356;0.0;-20.744811944773353;-0.39989204761109565;-0.41825701607670485;-0.43192318956029513;-0.491406571598747;-0.4124134051623105;-0.5265512444499824;-0.46740106998691106;-0.4372287156962898;-0.4715968936681423;-0.46062473492415784;-0.46949740855714683;-0.5143845544740585
log;4.307611202850977;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log/AL_log.pkl;{'p': 12, 'd': 0, 'q': 4};-;12;0.029261049081962826;0.070198429622301;0.0;7.019842962230098;-0.3696104532594475;-0.36489800771129843;-0.35997082586291285;-0.36366511636310683;-0.3684292215110485;-0.3498802582855465;-0.35683230733463134;-0.34798643568875853;-0.3390247944266065;-0.3441200237568207;-0.33245046932579747;-0.33934132255850535
log-diff;11.090210007897156;AL;queroseneiluminante;ARIMA;./pickle_arima/queroseneiluminante/log_diff/AL_log_diff.pkl;{'p': 7, 'd': 0, 'q': 4};-;12;0.0735682490293939;0.1824149808004201;0.0;-18.241498080042014;-0.41069881909003136;-0.4185951875831684;-0.42793231663423725;-0.4319304636819563;-0.43258122804391697;-0.44341990486555005;-0.4466362950767042;-0.45954421019354186;-0.46831631004945606;-0.4747024116566738;-0.483606302421169;-0.48916152675271185
