DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;5154.368455950726;RR;gasolinac;rf_noresid;{'n_estimators': 50};12;12;1298.8323244846379;0.07335099912279515;90.9090909090909;-7.03999471766447;1.2980683084105713;16120.874367242786;16070.85009357482;16462.670266838566;15949.003101459839;16419.260149060152;16647.597563813248;16630.145641880463;16681.393932970183;16168.508378825993;16801.90117625057;16166.628015710154;15872.948649940334
log;34751.78409120965;RR;gasolinac;rf_noresid;{'n_estimators': 50};12;12;1469.1282318626354;0.0797680028836917;45.45454545454545;-6.878494250410798;1.4100143253118824;16784.773601363406;16805.73567115701;16776.69730004777;16726.587762211664;16713.610304377704;16734.338612610914;16106.201713092174;15913.011345664578;15924.496279105813;15813.499667267444;15681.576719024595;15715.542665960787
deseasonal;7829.804375300399;RR;gasolinac;rf_noresid;{'n_estimators': 200};12;12;991.6388875891728;0.05185148082344154;81.81818181818181;-4.349440595967414;0.9100463059004161;16223.378807650379;15873.93643099071;15884.02580977824;15722.220740526063;15851.991007776813;16256.939593341103;16198.523987931023;16072.934433602553;15849.047362362795;16344.492310036238;15426.802375963809;15361.044894650842
