train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;766.6964310108134;0.04170614471159869;72.72727272727273;1.2912268594727225;9068.5919684159;1.035404889083023;15697.525392281264;15260.81066632176;16155.540273290811;16225.361878592372;16846.582760873185;17599.38400887745;17305.928088398232;17039.998946110612;16539.888413876648;16715.55589813183;16037.277263375563;15619.83814809373;-4.254842057663303;0.0005313689357427614;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
1990-01_2022-02;2022-03_2023-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;838.0311325962558;0.04034746570714309;63.63636363636363;2.2624003363188283;13210.844702174734;inf;15525.835771229105;14883.770661945146;15947.003818311701;16202.64412673839;16369.142378182665;17032.958295579334;16588.48769801238;16663.10295737741;16213.761816490212;16554.554041119358;15361.165099898153;15778.563189875416;-4.237710756737198;0.0005684675494373039;17;367;-3.448294490928673;-2.869447722240253;-2.570982681065269;True
1990-01_2021-02;2021-03_2022-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;1250.6015256072417;0.06344837737313161;63.63636363636363;2.1005554323143842;19727.225133279644;1.1710538027211146;14243.113778841107;13483.17232666338;13141.084884321479;14943.588348795955;15211.059191937245;16151.845185991888;16751.661044242028;16997.96740484689;16549.10582272896;17364.179350352293;15965.622103026724;15482.031336884851;-4.030254799001413;0.0012601161572609095;17;355;-3.448905534655263;-2.8697161816205705;-2.5711258103550882;True
1990-01_2020-02;2020-03_2021-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;1996.6081824027842;0.12103510119087994;81.81818181818181;-1.3643086849552197;15824.807406634234;0.7759068087205332;14261.096519333334;13976.884631773852;14258.501191932139;14395.446424821555;14637.163711772742;15365.801927998382;14973.92841126992;15311.393144408275;15119.595876209842;15400.173432406507;14710.61443080637;14602.284833678994;-4.0948527728781094;0.0009876732130912492;17;343;-3.449559661646851;-2.8700035112469626;-2.5712790073013796;True
1990-01_2019-02;2019-03_2020-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;1252.6779822535123;0.0766017282359861;72.72727272727273;7.828216171391325;14835.877471334417;0.5302604642450203;12956.292399775934;12693.854377236737;12769.073224032285;12966.429828775192;12952.02082516786;13883.963997654351;13602.373214251758;13789.08667299835;13383.712827513358;13567.612759565407;13288.771276922753;12842.101732753905;-3.854740104037335;0.002394370199959334;17;331;-3.4502615951739393;-2.8703117734117742;-2.5714433728242714;True
1990-01_2018-02;2018-03_2019-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;645.6802460560131;0.03846159224417831;72.72727272727273;2.902559680759569;7636.327997077879;0.1649476287535976;12627.566767429089;12162.770154680076;12718.67977924048;12884.34172086765;12773.94376318435;13467.891381334743;13262.640640410833;13167.444336816701;13209.86886005318;13292.32146223787;12638.346875843794;12528.631166538675;-3.1861749245821325;0.02079900560527519;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;631.4121319934015;0.042486198597613566;72.72727272727273;3.528557517569545;7468.7398658795255;0.1596582011503296;12323.587632040273;11772.623345347203;12232.669665570376;12394.726954469066;12458.365731286833;13091.316906337512;13054.827259232972;12736.89970897013;12776.041448564147;12835.157838619496;12269.887007159254;12081.560609254644;-3.2160393866884602;0.019074827466266972;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;472.2259054250576;0.03255313265216873;90.9090909090909;1.4316443005496682;1865.692014290444;0.10744048264723402;12402.127580428016;11854.549795999283;12152.029304109981;12799.646443503569;12436.824922981252;12991.865504803076;13013.897303753394;12733.3728866991;12409.478933265127;12979.178091116446;11923.03533023868;12116.450780169873;-3.2634837672809676;0.01659177380450954;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;1019.4453027090893;0.06158027450766198;63.63636363636363;-5.69519052527361;16080.253732604282;0.19460227964733212;12560.680298302957;12586.431979863668;12801.57112255953;13195.65548938724;13337.093704064895;13920.004022955905;14109.226061496141;14009.072097910412;13448.537625814442;13977.395566114925;13493.678091097103;13160.50172233608;-3.251427352989495;0.017194287979025745;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;AP;gasolinac;ARIMA;(11, 2, 7);12;12;1352.2322384695535;0.08394014638782656;63.63636363636363;8.089107046284381;21342.607326173886;0.32379849979078373;11686.20572662539;11497.751816001297;11324.923444019463;11483.766868574212;11797.868857114418;12182.835941130632;12012.578481867147;12404.445411175846;12178.485037203822;12448.740494636566;12104.671185242609;11812.768091593534;-2.926071455570182;0.04239915804612683;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;True
